"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","year","month","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"35","2021-03-15 16:37:00-03","NY","NYBG","603858","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","São Paulo","Rancharia","Rancharia","-50.8897","-22.22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603858","NY00603858_01","1970","02","14","South America","sheet",NA,NA,"23491","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2017-02-01 14:10:00-02","NY","NYBG","603902","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum",NA,"F. L. R. Filardi",NA,NA,NA,"D. Aranda","Argentina","Misiones",NA,"Dep. Capital. Posadas, Parque Paraguayo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=639093' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603902",NA,"1990","03","14","South America","sheet",NA,NA,"234","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","603525","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"A. M. V. de Carvalho","Brazil","Bahia","Una","Ramal à direita no km 1 da estrada Una/Canavieiras, ca. 3 km ramal adentro","-39.0753","-15.2933",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603525","NY00603525_01","1992","02","22","South America","sheet",NA,NA,"3823","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","603490","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"W. Hoehne","Brazil","São Paulo","Sao Paulo","Sao Paulo, S,P., Próximo ao Jaraguá","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=639090' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603490","NY00603490_01","1947","02","12","South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","02687481","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld",NA,NA,NA,NA,"W. M.B. São-Mateus","Brazil","Rio Grande do Norte","Goianinha","Ca. 1,5 Km do centro de Goianinha, estrada RN-003 Goianinha - Tibau do Sul","-35.202861","-6.264889",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953337' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687481","NY02687481_01","2012","11","24","South America","sheet",NA,NA,"224","Magnoliophyta","Fabales","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","603542","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"O. X. B. Machado","Brazil","Rio de Janeiro",NA,"Restinga do Leblon - DF",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603542","NY00603542_01",NA,NA,NA,"South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","01054927","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","Mato Grosso do Sul",NA,"Rod. BR-163, 1 km L de Mundo Novo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178063' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054927","NY01054927_01","1993","02","07","South America","sheet",NA,NA,"58552","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","603853","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"B. D. Sucre","Brazil","Espírito Santo","Vitória","Vitoria","-40.3378","-20.3194",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603853","NY00603853_01","1969","01","30","South America","sheet",NA,NA,"1416","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","603546","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"P. Rosa","Brazil","Rio de Janeiro",NA,"Em frente a Fábrica Carioca. D. Federal",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603546","NY00603546_01","1938","02","18","South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","603868","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"R. Reitz","Brazil","Santa Catarina","Ibirama","Ibirama","-49.534691","-27.013976",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603868","NY00603868_01","1954","03","01","South America","sheet",NA,NA,"1558","Magnoliophyta","Fabales","100","100",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","603865","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","Paraná","Cascavel","Sta Tereza","-53.4553","-24.9558",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603865","NY00603865_01","1969","02","08","South America","sheet",NA,NA,"21057","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","603529","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. P. Lewis","Brazil","Bahia",NA,"C. 8 km along estrada de terra from Livramento do Brumado to Rio de Contas","-41.82","-13.62",NA,NA,"wood sample, photographs <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603529","NY00603529_01","1991","03","27","South America","sheet",NA,NA,"1905","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","603854","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"C. Moura","Brazil","São Paulo",NA,"Entre Matao e Araraquara, estrada Washington Luiz",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603854","NY00603854_01","1963","01","20","South America","sheet",NA,NA,"61","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","603543","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"H. C. de Lima","Brazil","Rio de Janeiro",NA,"Próx. ao marco da divisa RJ/SP em Campos do Cunha, Capoeirinha",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603543","NY00603543_01","1978","06","20","South America","sheet",NA,NA,"585","Magnoliophyta","Fabales","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","603857","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"M. Goes","Brazil","São Paulo","Sao Paulo","Sao Paulo, Sao Paulo, Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, Jardim Botânico","-46.618358","-23.646109",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337277' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603857","NY00603857_01","1977","05","25","South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","603526","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"J. S. Blanchet","Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,"Comm. I. Moricand 1836 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603526","NY00603526_01",NA,NA,NA,"South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","603855","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"F. C. Hoehne","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603855","NY00603855_01","1932","02","18","South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","306145","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"M. H. Nee","Bolivia","Santa Cruz","Florida","Along pipeline and dirt road between Bermejo and the antennas on Cerro Herradura, 0.6 km from turnoff from highway from Santa Cruz to Samaipata.","-63.62","-18.13",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306145",NA,"1998","03","13","South America","sheet",NA,NA,"48660","Magnoliophyta","Fabales","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","603528","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"R. P. Belém","Brazil","Bahia","Ipiaú","Ipiaú, Bahia. Saída para Jequié","-39.7339","-14.1372",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603528","NY00603528_01","1967","03","09","South America","sheet",NA,NA,"3390","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-11-07 11:39:00-02","NY","NYBG","01092793","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum",NA,"C. V. Mendonça Filho",NA,NA,NA,"R. P. Belém","Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau; CEPLAC, CEPEC","-39.2273659","-14.771874",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237046' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092793","NY01092793_01","1965","03","25","South America","sheet",NA,NA,"540",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","603852","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"H. W. Schott","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603852","NY00603852_01",NA,NA,NA,"South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","305977","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"M. H. Nee","Bolivia","Santa Cruz","Andrés Ibáñez","2.5 km eastwards along Brecha 5, leaving the Santa Cruz-Abapó highway at km 38.","-63.17","-18.07",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00305977",NA,"1998","03","21","South America","sheet",NA,NA,"48726","Magnoliophyta","Fabales","480","480",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","603867","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"R. M. Klein","Brazil","Santa Catarina","Brusque","Mata do Hoffmann, Brusque","-48.9","-27.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603867","NY00603867_01","1950","02","04","South America","sheet",NA,NA,"301","Magnoliophyta","Fabales","50","50",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","519531","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"J. G. Jardim","Brazil","Bahia",NA,"Licínio de Almeida: Rod. para Urandi, 13.8 km da sede do Município","-42.5742","-14.7472",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=639077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00519531","NY00519531_01","2001","03","31","South America","sheet",NA,NA,"3321","Magnoliophyta","Fabales","850","850",NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 11:19:00-03","NY","NYBG","603869","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum",NA,"F. L. R. Filardi",NA,NA,NA,"Bertoni","Paraguay","Alto Paraná",NA,"Costas del rio Monday",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603869",NA,"1945","05","27","South America","sheet",NA,NA,"1396",NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","603864","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","Paraná",NA,"Serrinha (mun. Paissandu)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603864","NY00603864_01","1967","01","18","South America","sheet",NA,NA,"15718","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01057521","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"Y. E. J. Mexia","Brazil","Minas Gerais","Viçosa","Viçosa. Road to Sao Miguel; near Corriga Turba","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162016' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057521","NY01057521_01","1930","03","31","South America","sheet",NA,NA,"4535","Magnoliophyta","Fabales","720","720",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","306269","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"M. H. Nee","Bolivia","Santa Cruz","Andrés Ibáñez","Along Brecha 5, 1 km E of highway from Santa Cruz to Abapó (at km 38), the turnoff 29 km S of junction with highway from Santa Cruz to Samaipata.","-63.18","-18.07",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671925' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306269",NA,"1998","05","16","South America","sheet",NA,NA,"49374","Magnoliophyta","Fabales","465","465",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","603862","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","Paraná","Paranaguá","Cambará","-48.5092","-25.5203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603862","NY00603862_01","1968","02","14","South America","sheet",NA,NA,"18614","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","603524","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"A. M. V. de Carvalho","Brazil","Bahia","Jussari","Ca. 2,5 km N de Palmira, na rod. Palmira - Itaju do Colônia. Faz. Sao Roque (Luis Fernando Verde)","-39.57","-15.13",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603524","NY00603524_01","1999","02","27","South America","sheet",NA,NA,"6706","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","603861","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","Brazil","Paraná","Morretes","Rio Sapitanduva","-48.8342","-25.4769",NA,NA,"Xiloteca <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603861","NY00603861_01","1979","01","04","South America","sheet",NA,NA,"41833","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","603541","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"O. X. B. Machado","Brazil","Rio de Janeiro",NA,"Distrito Federal, Restinga do Leblon",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603541","NY00603541_01","1948","03","06","South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01057520","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"Y. E. J. Mexia","Brazil","Minas Gerais","Corinto","Corinto. Fazenda do Diamante; back of buildings","-44.4564","-18.3808",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162014' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057520","NY01057520_01","1931","04","22","South America","sheet",NA,NA,"5699","Magnoliophyta","Fabales","590","590",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01057523","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"Martii Herbar. Florae Brasil.","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162022' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057523","NY01057523_01","1841",NA,NA,"South America","sheet",NA,NA,"158","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01057545","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"E. Y. Dawson","Brazil","Goiás","São João d'Aliança","Region of the Chapada dos Veadeiros at 21 km north of Sao Joao da Alianca","-47.5","-14.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162026' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057545","NY01057545_01","1956","04","20","South America","sheet",NA,NA,"14471","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","603540","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"E. Pereira","Brazil","Rio de Janeiro",NA,"Distrito Federal. Itanhangá",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603540","NY00603540_01","1959","02","24","South America","sheet",NA,NA,"4514","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1144592","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","L. P. de Queiroz",NA,NA,NA,"D. B. O. S. Cardoso","Brazil","Bahia","Ruy Barbosa","Rui Barbosa: Serra do Orobó. Trilha para o Pátio das Orquídeas.","-40.4889","-12.3031",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297029' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144592","NY01144592_01","2005","02","08","South America","sheet",NA,NA,"287","Magnoliophyta","Fabales","496","496",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01057593","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"W. N. da Fonseca","Brazil",NA,NA,"Folha SC. 24-Y-A",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162009' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057593","NY01057593_01","1981","04","20","South America","sheet",NA,NA,"371","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01057522","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"Martii Herbar. Florae Brasil.","Brazil","Mato Grosso","Cuiabá","Cujabá","-56.043867","-15.612755",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162019' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057522","NY01057522_01","1841",NA,NA,"South America","sheet",NA,NA,"158","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01054775","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","C. V. Mendonça f°",NA,NA,NA,"S. P. Cordovil-Silva","Brazil","Goiás","Caldas Novas","Proximo a Foz do Ribeirao Pirapitinga","-48.6247","-17.7419",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1163201' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054775","NY01054775_01","1993","02","11","South America","sheet",NA,NA,"216","Magnoliophyta","Fabales","530","530",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01057524","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"P. Clausen","Brazil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162024' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057524","NY01057524_01","1839",NA,NA,"South America","sheet",NA,NA,"s.n.","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","603498","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"H. C. de Lima","Brazil","Rio de Janeiro",NA,"Mun. Apiacá, próx. a Carabuçu, Fazenda Sao Jorge",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=639091' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603498","NY00603498_01","1982","08","22","South America","sheet",NA,NA,"1774","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01057568","PreservedSpecimen","Plantae","Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","F. L. R. Filardi",NA,NA,NA,"W. J. Burchell","Brazil","São Paulo",NA,"St. Paul's- northward 2 miles towards Agoa-Branca (Agua Branca)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1161990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01057568","NY01057568_01","1827","02","22","South America","sheet",NA,NA,"4302","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
