"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"47","2020-05-19 10:31:01-03","UFBA","ALCB","047553","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) A.Ruiz & Sch. Bip.","Alves, M","2000","06",NA,"Jardim, JG; Sant'Ana, SC de; Junikka, L; Ribeiro, DG","1999","02","23","Brasil","Bahia","Una","Litoral Sul, Rod. BR-101 Ilhéus/Una, ca. 38 km S de Ilhéus","-39.066667","-15.283333","-39.066667","-15.283333",NA,NA,"ALCB016400","ALCB016400","Monocotyledon",NA,"2027","Southern America",NA,"cespitosa, vegetando sobre o solo alagado. Folhas verdes. Frutos com escamas castanhas.; com campos alagados.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:14:02-03","NBC","NL-BOTANY","WAG.1763400","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Ibarrola TS","1944","11","19","Argentina",NA,NA,"Provincia Corrientes. Dep. Santo Tom Caza Pava.",NA,NA,NA,NA,NA,NA,"NL-WAG1763400","NL-WAG1763400",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1763400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385261","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Reitz R; Klein RM","1962","01","06","Brazil",NA,NA,"Santa Catarina, Fazenda Frei Rogério, Pôrto União.",NA,NA,NA,NA,NA,NA,"NL-L1385261","NL-L1385261",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385262","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Smith LB; Klein RM","1957","02","09","Brazil",NA,NA,"Santa Catarina, Mun. curitibanos: bog, campo, 2-3 km west of Curitibanos on the road to Campos Novos.",NA,NA,NA,NA,NA,NA,"NL-L1385262","NL-L1385262",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385263","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Smith LB; Reitz R","1957","01","15","Brazil",NA,NA,"Santa Catarina, Mun. Lajes: Campo, Moro Pinheiro Seco, 3 km east of Lajes.",NA,NA,NA,NA,NA,NA,"NL-L1385263","NL-L1385263",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385264","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert TJV","1907","02","07","Argentina",NA,NA,"An Bächen bei La Falda im Deparrt. Punilla in der Prov. Córdoba in Ar- gentinien.",NA,NA,NA,NA,NA,NA,"NL-L1385264","NL-L1385264",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385265","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert TJV","1903","01","01","Argentina",NA,NA,"Auf Sumpfboden bei Córdoba in Argnetien (Südamerika).",NA,NA,NA,NA,NA,NA,"NL-L1385265","NL-L1385265",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:14:02-03","NBC","NL-BOTANY","L.1385266","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert TJV","1901","03","26","Argentina",NA,NA,"Im nassen Sande des Flusses bei Estancia San Teodoro in Argentinien, Prov, de Córdoba, bei einer Quelle.",NA,NA,NA,NA,NA,NA,"NL-L1385266","NL-L1385266",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1385266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239562","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1971","11","14","Brazil",NA,NA,"Brasil prainha na beira do Rio Ararangua ao lado do Yate Club.",NA,NA,NA,NA,NA,NA,"NL-U1239562","NL-U1239562",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239563","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Woolston AL","1958","05","24","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera. Wet low campo.",NA,NA,NA,NA,NA,NA,"NL-U1239563","NL-U1239563",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239564","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","02","09","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 cruzes, 10 km SE of Bagé open spot in wood along creek.",NA,NA,NA,NA,NA,NA,"NL-U1239564","NL-U1239564",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239565","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","02","09","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 cruzes, 10 km SE of Bagé open spot in wood along creek.",NA,NA,NA,NA,NA,NA,"NL-U1239565","NL-U1239565",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239565 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239566","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","03","05","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Munic. Bagé beginning of Passo dos Enforcados, E of road BR 153 Bagé - Cacapava, 70 km NE of Bagé, roadside in campo.",NA,NA,NA,NA,NA,NA,"NL-U1239566","NL-U1239566",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239568","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Woolston AL","1958","12","22","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera. Wet low campo.",NA,NA,NA,NA,NA,NA,"NL-U1239568","NL-U1239568",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239569","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1980","12","17","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé. Medium grazed natural campo, plot II.",NA,NA,NA,NA,NA,NA,"NL-U1239569","NL-U1239569",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239570","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","02","09","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 cruzes, 10 km SE of Bagé open spot in wood along creek.",NA,NA,NA,NA,NA,NA,"NL-U1239570","NL-U1239570",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239571","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","02","09","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 cruzes, 10 km SE of Bagé open spot in wood along creek.",NA,NA,NA,NA,NA,NA,"NL-U1239571","NL-U1239571",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239572","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lindeman JC","1981","03","05","Brazil",NA,NA,"Brasiliensis, Rio Grande do Sul, Munic. Bagé beginning of Passo dos Enforcados, E of road BR 153 Bagé - Cacapava, 70 km NE of Bagé, roadside in campo.",NA,NA,NA,NA,NA,NA,"NL-U1239572","NL-U1239572",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239573","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Unreadable","1972","04","01","Paraguay",NA,NA,"Neembucu, Pilar, Ruta km 5.",NA,NA,NA,NA,NA,NA,"NL-U1239573","NL-U1239573",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239573 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1239574","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Eiten G; Eiten LT","1960","04","22","Brazil",NA,NA,"State of Sao Paulo, Municipio de Moji - Guacu: 'Campos as Sete Lagaos'. Fazenda Campininha, just north of Rio Moji - Guacu. 3.7 km NNW of Padua Sales. ( About 27 km NW of city of Moji - Mirim.). Side of brook in water or in soaking soil alongside.","-47.141667","-22.241667","-47.141667","-22.241667",NA,NA,"NL-U1239574","NL-U1239574",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1239574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1295629","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pedersen TM","1949","12","08","Argentina",NA,NA,"Estancia Santa Teresa, Dep. Mburucuya, PRov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1295629","NL-U1295629",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1295667","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Smith HH","1929","02","03","Colombia",NA,NA,"Plants of Santa MArta, United States of Colombia.",NA,NA,NA,NA,NA,NA,"NL-U1295667","NL-U1295667",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295667 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:14:02-03","NBC","NL-BOTANY","WAG.1763399","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Stuckert TJV","1907","02","07","Argentina",NA,NA,"An Bachen bei La Falda im Depart. Punilla in der Prov. Cordoba.",NA,NA,NA,NA,NA,NA,"NL-WAG1763399","NL-WAG1763399",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1763399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:14:02-03","NBC","NL-BOTANY","U.1295634","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis complanata",NA,NA,NA,NA,NA,"Pedersen TM","1953","01","14","Argentina",NA,NA,"Estancia Santa Teresa, dep. Mburucud, prov. Corrientas.",NA,NA,NA,NA,NA,NA,"NL-U1295634","NL-U1295634",NA,"Poales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"complanata","Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-11-04 11:05:55-03","ESALQ","ESA","37905","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Muniz, C.F.S.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","1997","03","19","Brasil","Mato Grosso","Luciara","ca. 8 km N de Luciara. Fazenda Folha Grande. Savana Parque. Área arborizada, alagada, com arbustos e árvores concentrados sobre os murunduns (cerrado).","-504.222","-111.102","-504,222","-111,102","140","140","ESA037905","ESA037905","Magnoliophyta",NA,"14615.0",NA,NA,"Erva; espiguetas castanhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:05:55-03","ESALQ","ESA","62336","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Muniz, C.F.S.",NA,NA,NA,"Sztutman, M. et al.","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA062336","ESA062336","Magnoliophyta",NA,"187.0",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:05:55-03","ESALQ","ESA","24174","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","Muniz, C.F.S.",NA,NA,NA,"Barreto, K.D. et al.","1994","11","30","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA024174","ESA024174","Magnoliophyta",NA,"3315.0",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:23:21-03","CPAP","CPAP","14848","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pott, V. J.","1995","11","20","Brasil","MS","Aquidauana","Fazenda Rio Negro; rio Negro; Pantanal","-56.25","-19.566667","56°15' W","19°34' S","96","96",NA,NA,NA,NA,"2913",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Ocasional. AMBIENTE: Barranco de rio, inundável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-19 10:23:21-03","CPAP","CPAP","20082","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Rodela, L. G.","2001","10","22","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 4","-56.610833","-18.981667","56°36'39'' W","18°58'54'' S","130","130",NA,NA,NA,NA,"14",NA,NA,"Erva. FLOR: marrom. FRUTO: marrom. INTERESSE: Forrageira. FREQUÊNCIA: Comum.. AMBIENTE: Campo Limpo, Umido Sazonalmente - Borda De baía.. SUBSTRATO: solo arenoso Bruno Escuro A Preto.. RELEVO: Baixa Declividade..",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:23:21-03","CPAP","CPAP","8220","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Pott, A.","1991","02","04","Brasil","MS","Aquidauana","Fazenda Fazendinha, Largo do Mamão, Sub-região de Aquidauana (área do Rio Negro), Pantanal","-56.383333","-19.483333","56°23' W","19°29' S","90","90",NA,NA,NA,NA,"5754",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Campo muito alagável. SUBSTRATO: solo areno-siltoso; superfície orgânica. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:23:21-03","CPAP","CPAP","8571","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","S. M. Salis","1991","03",NA,"Salis, S. M.","1991","02","26","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 4 - próximo a área do Botanal","-56.65","-18.983333","56°39' W","18°59' S","90","90",NA,NA,NA,NA,"364",NA,NA,"Herbáceo. FLOR: marrom. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Beira de baía. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:23:21-03","CPAP","CPAP","8872","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","S. M. Salis","1991","06",NA,"Salis, S. M.","1991","04","11","Brasil","MS","Aquidauana","Fazenda Fazendinha, Pantanal - baía torta, invernada Plantel - planta nº 1","-56.383333","-19.483333","56°23' W","19°29' S","90","90",NA,NA,NA,NA,"415",NA,NA,"Erva. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Rara. AMBIENTE: Beira de baía - campo de Setaria geniculata. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:23:21-03","CPAP","CPAP","13715","PreserverdSpecimen","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.","T. M. Pedersen","1993",NA,NA,"Hatschbach, G.","1993","02","08","Brasil","MS","Amambai","Rodovia MS-295, fazenda Bonanza, 35 km L de Amambai","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,NA,NA,NA,NA,"58706",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Brejo. SUBSTRATO: . RELEVO: .","73676","auto",NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:01:35-03","JBP","HPL","2603","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","Roem & Schult","H. Lorenzi","2000","03","02","E.R. Salviani & H. Lorenzi","2000","03","02","Brasil","RS","Itajai","Coletada no EPAGRI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:01:35-03","JBP","HPL","2604","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","Roem & Schult","E.R. Salviani & H. Lorenzi","2000","03","02","E.R. Salviani & H. Lorenzi","2000","03","02","Brasil","SC","Itajai","Coletada no EPAGRI.","-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,NA,NA,"1311",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:01:35-03","JBP","HPL","2605","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","Roem & Schult","H. Lorenzi","2000","02","25","E.R. Salviani & H. Lorenzi","2000","02","25","Brasil","PR","Castro","Coletada na Rodovia do Café.","-50.0119","-24.7911",NA,NA,NA,NA,NA,NA,NA,NA,"1245",NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"83","2014-09-26 12:03:54-03","FEMACT","MIRR","1510","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Sette, E.S.","1985","06","29","Brasil","Roraima","Boa Vista","Campo à margem direita do Rio Cauamé, solo areno-argiloso","-60.650089","2.869489","-60.650089","2.869489",NA,NA,NA,NA,NA,NA,"111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2014-09-25 12:31:14-03","FEMACT","MIRR","309","S","Plantae","Cyperaceae","Fimbristylis","autumnalis","Fimbristylis autumnalis","(L.) Roem. & Schult.",NA,NA,NA,NA,"Hopkins, M.J.G.; Rodrigues, K.F.; Silva, E.S.; Perreira de Lima, R.; Guede de Oliveira, J.; Lowy","1986","06","17","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., On road between SEMA Estação and Boa Vista, 14km from Island.","-61.333333","3.3","-61.333333","3.3",NA,NA,NA,NA,NA,NA,"842",NA,NA,"[BARCODE = *MIRR 00309*]On road between SEMA Estação and Boa Vista, 14km from Island. &nf;Open grazed grassland. Sparsely vegetated, soil very sandy.; Open grazed grassland. Sparsely vegetated, soil very sandy.",NA,NA,NA,NA,NA,NA,NA,NA,NA
