"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"423","2021-03-01 16:37:22-03","UNICAMP","UEC","166790","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","456","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1062","1093","K0517 Árvore, ca. 12 m, sem flores ou frutos. Abundância: 3 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC039806","UEC039806","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-01 16:37:22-03","UNICAMP","UEC","150996","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Arzolla, FARDP","2007","11",NA,"Arzolla, FARDP; Paula, GCR; Nunes, CS; Gregorato, V","1307","2007","10","04","Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé.","-46.765722","-23.452889","-46.765722","-23.452889",NA,NA,"Árvore. 15m de altura. Com flores.; Floresta Ombrófila Densa Montana.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-01 16:37:22-03","UNICAMP","UEC","170030","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Rochelle, ALC","2007","07",NA,"Rochelle, ALC","J1250",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","Indivíduo J1250 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041740","UEC041740","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-03-01 16:37:22-03","UNICAMP","UEC","177950","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2351","2000","06","21","Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4ha.","-46.9","-22.9","-46.9","-22.9","887","887","Árvore zoocórica; altura total: 10m, altura do fuste: 6m; PAP: 42cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC023731","UEC023731","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-01 16:37:22-03","UNICAMP","UEC","178020","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Sanchez, M",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1200","1997","01","12","Brazil","São Paulo","Ubatuba","Picinguaba. Próximo a trilho do Corisco","-44.835","-23.336667","-44.835","-23.336667","120","120","Árvore 181&nf;; Árvore com 18m de altura, com frutos maduros brancos e cálice vermelho.; Mata Atlântica de encosta","UEC062419","UEC062419","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-01 16:37:22-03","UNICAMP","UEC","166725","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","53","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.068333","-23.325","-45.068333","-23.325","1074","1093","K0056 Árvore, ca. 9 m, sem flores ou frutos. Abundância: 3 ind ha-1.","UEC039962","UEC039962","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-03-01 16:37:22-03","UNICAMP","UEC","56711","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, G","1990",NA,NA,"Hatschbach, G","1990","1989","10","14","Brazil","Paraná","Guaratuba","Descampado.","-48.5746994018555","-25.8827991485596",NA,NA,"75","75","Árvore 6m alt. Flor verde pálido. Mata pluvial da encosta do morro.","UEC045627","UEC045627","Magnoliopsida",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"430","2021-03-01 16:37:22-03","UNICAMP","UEC","56844","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, G","1990",NA,NA,"Hatschbach, G","1990","1989","10","14","Brazil","Paraná","Guaratuba","Descampado.","-48.5746994018555","-25.8827991485596",NA,NA,"75","75","Árvore 6m alt. Flor verde pálido. Mata pluvial da encosta do morro.","UEC111253","UEC111253","Magnoliopsida",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"431","2021-03-01 16:37:22-03","UNICAMP","UEC","54019","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Silva, SM",NA,NA,NA,"Britez, RM","1268","1986","12","26","Brazil","Paraná","Paranaguá","Ilha do Mel. Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 15m alt. CAP - 76cm. Frutos amarelados. Bracteas vermelhas.","UEC045626","UEC045626","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"432","2021-03-01 16:37:22-03","UNICAMP","UEC","75693","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Silva, SM","1987","12",NA,"Britez, RM","1816","1987","11","07","Brazil","Paraná","Paranaguá","Ilha do Mel. Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 10m alt. Inflorescências alvecentes. Em floresta pluvial de encosta.","UEC045628","UEC045628","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"433","2019-08-20 10:22:11-03","UNICAMP","UEC",NA,"S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Urbanetz, C","2004","05",NA,"Urbanetz, C","186","2003","10","29","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do espigão.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 20m.",NA,NA,"Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"434","2019-08-20 10:22:11-03","UNICAMP","UEC",NA,"S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Urbanetz, C","2004","05",NA,"Urbanetz, C","175","2003","10","28","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do mirante.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 13m.",NA,NA,"Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"435","2019-08-20 10:22:11-03","UNICAMP","UEC","150289","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","716","2007","06","10","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"970","970",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"436","2021-03-01 16:37:22-03","UNICAMP","UEC","200494","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Tamashiro, JY","2008",NA,NA,"Pereira, LS; Belinello, R; Gomes; Rosado, BHP","N118","2008","12","07","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=3; Mata Atlântica","UEC158048","UEC158048","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-03-01 16:37:22-03","UNICAMP","UEC","160416","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","614","2011","03","11","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 14 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UEC009946","UEC009946","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-01 16:37:22-03","UNICAMP","UEC","132871","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Lelo; Domingos","142","2003","10","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, 100 msm","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,"Árvore 10 m, flores com pétalas esverdeadas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-08-20 10:22:11-03","UNICAMP","UEC","144514","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Pinho-Ferreira, MA","2006","12",NA,"Pinho-Ferreira, MA; Urbanetz, C; Galvão, JC; Coelho, RLG; Souza, CSD","670","2006","11","20","Brazil","São Paulo","Cananéia","Serra do Tambor, Vale do Ribeira, sul do Estado de São Paulo, Fazenda Folha Larga.","-47.933333","-24.9","-47.933333","-24.9","100","157","Árvore ca. 10m de altura, frutos verdes com lobos vermelhos.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-08-20 10:22:11-03","UNICAMP","UEC","147746","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Sobral, M","2007","09",NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","636","2006","05","08","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,"indivíduo E0849, altura 4m",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-08-20 10:22:11-03","UNICAMP","UEC","148833","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Aranha, BA","2008","10",NA,"Aranha, BA","491","2007","01","08","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","-45.084167","-23.366389","380","380",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-03-01 16:37:22-03","UNICAMP","UEC","166790","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","456","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Núcleo Santa Virgínia, Núcleo Santa Virgínia. &nf;Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1062","1093","K0517 Árvore, ca. 12 m, sem flores ou frutos. Abundância: 3 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC039806","UEC039806","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-03-01 16:37:22-03","UNICAMP","UEC","150996","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Arzolla, FARDP","2007","11",NA,"Arzolla, FARDP; Paula, GCR; Nunes, CS; Gregorato, V","1307","2007","10","04","Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé.","-46.765722","-23.452889","-46.765722","-23.452889",NA,NA,"Árvore. 15m de altura. Com flores.; Floresta Ombrófila Densa Montana.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-03-01 16:37:22-03","UNICAMP","UEC","170030","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Rochelle, ALC","2007","07",NA,"Rochelle, ALC","J1250",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","Indivíduo J1250 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041740","UEC041740","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-01 16:37:22-03","UNICAMP","UEC","177950","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2351","2000","06","21","Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4ha.","-46.9","-22.9","-46.9","-22.9","887","887","Árvore zoocórica; altura total: 10m, altura do fuste: 6m; PAP: 42cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC023731","UEC023731","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-03-01 16:37:22-03","UNICAMP","UEC","178020","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Sanchez, M",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1200","1997","01","12","Brazil","São Paulo","Ubatuba","Picinguaba. Próximo a trilho do Corisco","-44.835","-23.336667","-44.835","-23.336667","120","120","Árvore 181&nf;; Árvore com 18m de altura, com frutos maduros brancos e cálice vermelho.; Mata Atlântica de encosta","UEC062419","UEC062419","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-03-01 16:37:22-03","UNICAMP","UEC","166725","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","53","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.068333","-23.325","-45.068333","-23.325","1074","1093","K0056 Árvore, ca. 9 m, sem flores ou frutos. Abundância: 3 ind ha-1.","UEC039962","UEC039962","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-03-01 16:37:22-03","UNICAMP","UEC","56711","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, G","1990",NA,NA,"Hatschbach, G","1990","1989","10","14","Brazil","Paraná","Guaratuba","Descampado.","-48.5746994018555","-25.8827991485596",NA,NA,"75","75","Árvore 6m alt. Flor verde pálido. Mata pluvial da encosta do morro.","UEC045627","UEC045627","Magnoliopsida",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"449","2021-03-01 16:37:22-03","UNICAMP","UEC","56844","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Hatschbach, G","1990",NA,NA,"Hatschbach, G","1990","1989","10","14","Brazil","Paraná","Guaratuba","Descampado.","-48.5746994018555","-25.8827991485596",NA,NA,"75","75","Árvore 6m alt. Flor verde pálido. Mata pluvial da encosta do morro.","UEC111253","UEC111253","Magnoliopsida",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"450","2021-03-01 16:37:22-03","UNICAMP","UEC","54019","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Silva, SM",NA,NA,NA,"Britez, RM","1268","1986","12","26","Brazil","Paraná","Paranaguá","Ilha do Mel. Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 15m alt. CAP - 76cm. Frutos amarelados. Bracteas vermelhas.","UEC045626","UEC045626","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"451","2021-03-01 16:37:22-03","UNICAMP","UEC","75693","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Silva, SM","1987","12",NA,"Britez, RM","1816","1987","11","07","Brazil","Paraná","Paranaguá","Ilha do Mel. Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 10m alt. Inflorescências alvecentes. Em floresta pluvial de encosta.","UEC045628","UEC045628","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"452","2019-08-20 10:22:11-03","UNICAMP","UEC",NA,"S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Urbanetz, C","2004","05",NA,"Urbanetz, C","186","2003","10","29","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do espigão.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 20m.",NA,NA,"Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"453","2019-08-20 10:22:11-03","UNICAMP","UEC",NA,"S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Urbanetz, C","2004","05",NA,"Urbanetz, C","175","2003","10","28","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha do mirante.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 13m.",NA,NA,"Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"454","2019-08-20 10:22:11-03","UNICAMP","UEC","150289","S","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","716","2007","06","10","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"970","970",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"455","2019-11-06 09:56:46-03","UFOP","OUPR","11340","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Schwacke, C.A.W.","s.n.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex Herb. Magalhães Gomes s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-06 09:56:47-03","UFOP","OUPR","24405","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Araújo, A.C.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Árvore, flores pálidas. Terreno úmido",NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA
"457","2019-11-06 09:56:46-03","UFOP","OUPR","11340","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Schwacke, C.A.W.","s.n.",NA,NA,NA,"Indisponível",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex Herb. Magalhães Gomes s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-06 09:56:47-03","UFOP","OUPR","24405","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke",NA,NA,NA,NA,"Araújo, A.C.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Árvore, flores pálidas. Terreno úmido",NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA
"459","2020-12-04 13:19:32-03","UDESC","LUSC","9749","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Verdi, M","2010","01","31","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3498","2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília. Interior de fragmento.","-49.498611","-28.443611","49º29'55''W","28º26'37''S","555","555","Flor cálice bordô Habitat: Floresta Ombrófila Densa Habito: Arbórea","LUSC009255","LUSC009255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-12-04 13:19:32-03","UDESC","LUSC","7632","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Verdi, M.","2009","11","05","Verdi, M.; Dreveck, S.","5808","2015","03","13","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"LUSC008897","LUSC008897",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"461","2020-12-04 13:19:32-03","UDESC","LUSC","9749","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Verdi, M","2010","01","31","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3498","2010","01","30","Brasil","Santa Catarina","Treviso","Nova Brasília. Interior de fragmento.","-49.498611","-28.443611","49º29'55''W","28º26'37''S","555","555","Flor cálice bordô Habitat: Floresta Ombrófila Densa Habito: Arbórea","LUSC009255","LUSC009255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-04 13:19:32-03","UDESC","LUSC","7632","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Verdi, M.","2009","11","05","Verdi, M.; Dreveck, S.","5808","2015","03","13","Brasil","Santa Catarina","São Bento do Sul","Braço Esquerdo.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"LUSC008897","LUSC008897",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"463","2020-10-14 10:03:45-03","FURB","FURB","13873","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dettke, GA","2010",NA,NA,"Teske, C.R.",NA,"2009","08","17","Brasil","Santa Catarina","Indaial","Rua Marechal Deodoro da Fonseca, as margens do Rio Itajaí-Açu.","-49.2786111","-26.9194445","-49.2786111","-26.9194445","70","70",NA,"FURB33391","FURB33391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-10-14 10:03:45-03","FURB","FURB","15216","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dreveck, S","2009","10","10","Dreveck, S.; Carneiro, F.E.","1118","2009","10","10","Brasil","Santa Catarina","Balneário Piçarras","Bela Vista.","-48.6944444","-26.73","-48.6944444","-26.7300000","17","17","Florística IFFSC 811 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; flor botão verde","FURB33374","FURB33374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-10-14 10:03:45-03","FURB","FURB","15227","PreservedSpecimen","Plantae","Olacaceae","Heisteria","silvianii","Heisteria silvianii","Schwacke","Dreveck, S","2009","10","13","Dreveck, S.; Carneiro, F.E.","1122","2009","10","13","Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio.","-48.7766667","-26.5480555","-48.7766667","-26.5480555","14","14","Florística IFFSC 912 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta; flor botão verde","FURB33377","FURB33377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
