"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"264","2021-03-16 17:53:57-03","UCS","HUCS","36739","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Grizzon, M.","Pasini, E.","538","2010","11","26","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","borda da mata de araucária",NA,NA,"2013","06","20","Criúva",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"49662","auto",NA,NA,NA,NA,NA
"265","2021-03-16 17:53:57-03","UCS","HUCS","13027","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Smith, S.F.","Kegler, A.","193","1999","02","11","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","no capão",NA,NA,"1999","04",NA,"Criúva-São Francisco",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"49662","auto",NA,NA,NA,NA,NA
"266","2021-03-16 17:53:57-03","UCS","HUCS","2818","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Mattos, J.","Sehnem, A.","s.n.","1970","01","16","Brasil","Rio Grande do Sul","Panambi","-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,"arbustum ad rivam in campo",NA,NA,"1973",NA,NA,"Deutschrusse",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"22393","auto",NA,NA,NA,NA,NA
"267","2021-03-16 17:53:57-03","UCS","HUCS","22092","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Wasum, R.A.","2068","2003","11","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","orla da mata",NA,NA,"2003","12",NA,"Estrada para Jaquirana",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"55856","auto",NA,NA,NA,NA,NA
"268","2021-03-16 17:53:57-03","UCS","HUCS","24858","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Wasum, R.A.","2332","2005","01","07","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1050","1050","interior da mata",NA,NA,"2005","03",NA,"Fazenda do Cilho",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"55856","auto",NA,NA,NA,NA,NA
"269","2021-03-16 17:53:57-03","UCS","HUCS","27021","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Molz, M.","Wasum, R.A.","3256","2005","11","08","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"800","800","orla da mata",NA,NA,"2018","09","10","Fazenda dos Buaski",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"31353","auto",NA,NA,NA,NA,NA
"270","2021-03-16 17:53:57-03","UCS","HUCS","40912","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Seger, G.D.S.","Seger, G.D.S.","677","2008","12","08","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","alta floração , ca. de 5 m ICN - 183552; borda da mata nativa",NA,NA,NA,NA,NA,"Floresta Nacional - FLONA-SFP- Morro dos Cavalos",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"76715","auto",NA,NA,NA,NA,NA
"271","2021-03-16 17:53:57-03","UCS","HUCS","38700","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Grings, M.","Silveira, N.","12672","1994","03","09","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"4m de alt.",NA,NA,NA,NA,NA,"Fortaleza",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"30776","auto",NA,NA,NA,NA,NA
"272","2021-03-16 17:53:57-03","UCS","HUCS","2446","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Molz, M.","Sehnem, A.","s.n.","1980","01","05","Brasil","Rio Grande do Sul","Herval","-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"ASSL - 16759; arbustum in silvula ciliari",NA,NA,"2017","05","15","fundos parque de exposições",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"51680","auto",NA,NA,NA,NA,NA
"273","2021-03-16 17:53:57-03","UCS","HUCS","28251","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Sobral, M.","Silva, J.M.","1693","1988","11","18","Brasil","Paraná","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"árvore 7 m, flores alvas , aromáticas; mata ciliar",NA,NA,NA,NA,NA,"Rio Cunhaporonga",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"50779","auto",NA,NA,NA,NA,NA
"274","2021-03-16 17:53:57-03","UCS","HUCS","2965","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Hatschbach, G.","Oliveira, P.I.","1002",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore 4m - flor creme; capoeira",NA,NA,"1987","05",NA,"Rio Verde",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"25180","auto",NA,NA,NA,NA,NA
"275","2021-03-16 17:53:57-03","UCS","HUCS","17655","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Smith, S.F.","Wasum, R.A.","826","2000","12","17","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","interior da mata",NA,NA,"2001","10",NA,"Várzea do Cedro",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"76715","auto",NA,NA,NA,NA,NA
"276","2021-03-16 17:53:57-03","UCS","HUCS","27026","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O. Berg) D. Legrand","Molz, M.","Wasum, R.A.","3198","2005","11","07","Brasil","Paraná","Paulo Frontin","-50.8358001708984","-26.0396995544434",NA,NA,"800","800","orla da mata",NA,NA,"2018","09","10","Vicinal 9",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,"20486","auto",NA,NA,NA,NA,NA
"277","2020-04-27 16:10:47-03","UFES","VIES","22389","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","Grizzon, M.","Grizzon, M.","124","2012","12","15","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"849","849",NA,"VIES022389","VIES022389","2013","01","15","Fazenda Pedro P. Hoffmann.",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"278","2019-08-16 08:40:15-03","UTFPR","HCF","8428","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","E. Barboza & J. Cordeiro","M.G. Caxambu","2894","2009","11","13","Brasil","PR","Turvo","-51.550056","-25.046111","51°33'00,2 W","25°02'46 S","993","993","arvoreta heliófita, ripária, ca. 4 m, ramificada. Flores alvas.",NA,NA,"2011",NA,NA,"vegetação ciliar do Rio Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-08-16 08:40:15-03","UTFPR","HCF","23523","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","E. Barboza","J.M. Silva","9597","2016","11","14","Brasil","PR","Mangueirinha","-52.178056","-26.0475","52°10'41 W","26°02'51 S","890","890","arbusto com 2 m de altura; flor alva. Na margem de rio encachoeirado.",NA,NA,"2017","03","31","Rio Marrecas, PCH do Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-08-16 08:40:15-03","UTFPR","HCF","11437","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","E. Barboza","M.G. Caxambu","4402","2012","11","09","Brasil","PR","Guarapuava","-51.249417","-25.375222","51°14'57,9 W","25°22'30,8 S","1231","1231","arvoreta ca. 2 m. Frutos maduros escuros, pilosos. Flores alvas, final de floração.",NA,NA,"2014",NA,NA,"Serra da Esperança - antiga estrada para",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-08-16 08:40:15-03","UTFPR","HCF","7733","S","Plantae","Myrtaceae","Myrceugenia","euosma","Myrceugenia euosma","(O.Berg) D.Legrand","E. Barboza","J. Bueno","63","2009","03","03","Brasil","PR","Campo Mourão","-52.402083","-24.236944","52°24'07,5 W","24°14'13 S","656","656","árvore ca. 6 m. Flores alvas. Na margem do rio.",NA,NA,"2014",NA,NA,"RPPN Ana Tramujas - Propriedade do Sr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
