"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","stateProvince","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"43","2020-11-13 09:20:16-03","UFRJ","RFA","11074","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","J.J. Wurdack","1971",NA,NA,"G.G. Hatschbach","25748","1970","12","03","Brasil","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbusto 1 m de altura; flor alva","RFA10922",NA,NA,NA,NA,NA,NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:44:24-03","EAO","IAN","6287","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN006287",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-12-04 15:25:23-03","PUCPR","HUCP","20282","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Selusniaki, M",NA,NA,NA,"Ariati, V","063","2008","08","17","Brasil","Morretes","Morro Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00013655","HUCP00013655",NA,NA,NA,"Eudicotiledonea",NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:25:23-03","PUCPR","HUCP","19770","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2202","2008","07","14","Brasil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00013866","HUCP00013866",NA,NA,NA,"Eudicotiledonea",NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:23-03","PUCPR","HUCP","19020-A","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1117","2006","03","15","Brasil","Antonina","Pico Paraná","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"Paraná","38300","auto",NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:23-03","PUCPR","HUCP","20201","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2596","2009","03","18","Brasil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00013918","HUCP00013918",NA,NA,NA,"Eudicotiledonea",NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:23-03","PUCPR","HUCP","18195","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Cordeiro, J","2007",NA,NA,"Selusniaki, M","786","2006","03","19","Brasil","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUCP00013942","HUCP00013942",NA,NA,NA,"Eudicotiledonea",NA,"Paraná","17116","auto",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:23-03","PUCPR","HUCP","20223","S","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(Dc.) Cogn.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2742","2008","12","09","Brasil","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUCP00013944","HUCP00013944",NA,NA,NA,"Eudicotiledonea",NA,"Paraná","17116","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:25-03","PUCPR","HUCP","22569","S","Plantae","Melastomataceae","Miconia","quinquedentata","Miconia quinquedentata",NA,"Nardin, EC",NA,NA,NA,"Nardin, EC; Felitto, G","009","2012","05","10","Brasil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"Paraná","12577","auto",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:20:10-03","UFBA","ALCB","73157","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R","2014","10","21","Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS; Alunos de Botânica III","12396","2006","04","30","Brasil","Catolés","Chapada Diamantina, Caminho para a Serra do Barbado","-41.833333","-13.283333","-41.833333","-13.283333",NA,NA,"de ca. 1m. Folhas coriáceas, discolores. Frutos imaturos verde vináceos e maduros vináceos.","ALCB061765",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:20:10-03","UFBA","ALCB","28930","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, JJ","1990",NA,NA,"Harley, RM; Giulietti, AM; Stannard, B; Hind, DJN","26318","1988","11","10","Brasil","Rio de Contas","Chapada Diamantina, Pico das Almas. Vertente leste. Subida do pico do campo norte do Queiroz","-41.966667","-13.533333","-41.966667","-13.533333","1600","1600","2,0 m. Folhas discolores, face superior verde-escuro, pouco brilhante. Hipanto verde, sépalas verdes, pétalas e estames brancos. Fruto azul escuro.; Afloramento d rocha conglomerada com campo pedregoso. Na sombra das pedras.","ALCB061771",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:20:10-03","UFBA","ALCB","32141","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, JJ","1997",NA,NA,"Silva, JM; Cordeiro, J","1498","1995","10","15","Brasil","Guaratuba","Serra do Araçatuba","-48.566667","-25.866667","-48.566667","-25.866667","1350","1350","0,50 m. Flor alvescente.; Matinha nebular","ALCB061770",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:20:10-03","UFBA","ALCB","50206","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, ML","2000",NA,NA,"Silva, JM; Barbosa, E; Cruz, JM","2654","1998","12","01","Brasil","Guaratuba","Serra do Araçatuba","-48.566667","-25.866667","-48.566667","-25.866667",NA,NA,"2,0 m. Fruto esverdeado.; Orla da mata nebular.","ALCB061766",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:20:10-03","UFBA","ALCB","86043","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R","2006",NA,NA,"Cordeiro, J; Ribas, OS","1370","1996","11","30","Brasil","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná.","-49.05","-25.3","-49.05","-25.3","1500","1500","1m, flor alva.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:20:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, JJ","1997",NA,NA,"Silva, JM; Cordeiro, J","1498","1995","10","15","Brasil","Guaratuba","Serra do Araçatuba","-48.566667","-25.866667","-48.566667","-25.866667","1350","1350","0,50 m. Flor alvescente.; Matinha nebular",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:20:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Nascimento, FHF","238","1999","08","14","Brasil","Rio de Contas","Chapada Diamantina, Riacho do Itoibirinha","-41.884167","-13.368611","-41.884167","-13.368611","1450","1450","ca. 1 metro de altura. Ramos pegajosos. Folhas discolores, cartáceas. Botôes verde-coriáceos; pétalas esverdeadas.; interior da mata.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:20:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, JJ","1990",NA,NA,"Harley, RM; Giulietti, AM; Stannard, B; Hind, DJN","26318","1988","11","10","Brasil","Rio de Contas","Chapada Diamantina, Pico das Almas. Vertente leste. Subida do pico do campo norte do Queiroz","-41.966667","-13.533333","-41.966667","-13.533333","1600","1600","2,0 m. Folhas discolores, face superior verde-escuro, pouco brilhante. Hipanto verde, sépalas verdes, pétalas e estames brancos. Fruto azul escuro.; Afloramento d rocha conglomerada com campo pedregoso. Na sombra das pedras.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:20:10-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Souza, ML","2000",NA,NA,"Silva, JM; Barbosa, E; Cruz, JM","2654","1998","12","01","Brasil","Guaratuba","Serra do Araçatuba","-48.566667","-25.866667","-48.566667","-25.866667",NA,NA,"2,0 m. Fruto esverdeado.; Orla da mata nebular.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:20:10-03","UFBA","ALCB","100700","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Pataro, L","2011","06",NA,"Hurbath, F","115","2011","04","29","Brasil","Mucugê","Chapada Diamantina, Córrego do Boiadeiro","-42.522778","-14.534722","-42.522778","-14.534722","930","930","ca de 1,3m de alt. Folhas discolores, cálice verde com tricomas ferrugíneos, corola alva, anteras e estigma róseo quando imaturos.; Vegetação ripária, mata inundável.","ALCB061768",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:20:10-03","UFBA","ALCB","62760","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Nascimento, FHF","238","1999","08","14","Brasil","Rio de Contas","Chapada Diamantina, Riacho do Itoibirinha","-41.884167","-13.368611","-41.884167","-13.368611","1450","1450","ca. 1 metro de altura. Ramos pegajosos. Folhas discolores, cartáceas. Botôes verde-coriáceos; pétalas esverdeadas.; interior da mata.","ALCB061767",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:20:10-03","UFBA","ALCB","86043","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg, R","2006",NA,NA,"Cordeiro, J; Ribas, OS","1370","1996","11","30","Brasil","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"1m, flor alva. Alt. 1500m.","ALCB061769",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534361","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","10","23","Brazil",NA,"Santa Catarina, Morre Spitzkopf, Blumenau.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534361","NL-L2534361","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534362","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1961","01","24","Brazil",NA,"Serra da Boa Vista, São José.Capão do campo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534362","NL-L2534362","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534364","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","11","15","Brazil",NA,"Est. Paraná (Brasil) Mun. Campina Grande Sul, Pico Caratuva.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534364","NL-L2534364","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534365","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Fosberg FR",NA,"1962","10","28","Brazil",NA,"São Paulo, Serra do Moji, ½ to 1 km west of above Santos, ''Alto da Serra'', Mun. de Riberao* Pires.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534365","NL-L2534365","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:03:02-03","NBC","NL-BOTANY","L.2534366","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2534366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2534366","NL-L2534366","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:03:02-03","NBC","NL-BOTANY","U.1420289","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Martinelli G; Simonis JE",NA,"1983","02","01","Brazil",NA,"Estado do Rio Janeiro, município de Teresópolis, Parque Nacional da Serra dos Orgãos, campo das Antas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420289","NL-U1420289","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:03:02-03","NBC","NL-BOTANY","U.1420290","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Plowman TC; Martinelli G",NA,"1980","04","22","Brazil",NA,"State of Rio de Janeiro. Municipio de Petrópolis: Estrada Fazenda Inglesa-Pati do Alferes. Floresta sob Regime de Preservação Permannente do IBDF. Mata úmida.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1420290","NL-U1420290","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:03:02-03","NBC","NL-BOTANY","WAG.1092985","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.",NA,NA,NA,NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"1972","02","11","Brazil",NA,"Plants of the Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Eastern slopes of Pico do Itambe.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092985","NL-WAG1092985","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-11-04 11:13:28-03","ESALQ","ESA","69515","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgatz, J.F.","2000","01","01","Barbosa, E. et al.","224.0","1998","12","08","Brasil","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA069515","ESA069515",NA,NA,NA,"Magnoliophyta",NA,"Paraná","30514","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:28-03","ESALQ","ESA","37228","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Wurdack, J.J.","1997","01","01","Silva, J.M. ; Cordeiro, J.","1498.0","1995","10","15","Brasil","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"ESA037228","ESA037228",NA,NA,NA,"Magnoliophyta",NA,"Paraná","41937","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:56:09-03","ESALQ","ESA","137051","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Goldenberg","2006",NA,NA,"J.M. Silva","2050.0","1997","10","05","Brasil","Campina Grande do Sul","Bruna","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"ESA137051",NA,NA,NA,NA,NA,NA,"Paraná","55154","auto",NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:31:36-03","MN","R","10026","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2004",NA,NA,"Glaziou, A.F.M.","16900","1882","12","22","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010026","R000010026_001 R000010026_002",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:31:36-03","MN","R","10092","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A. & Souza, M.L.D.","2004",NA,NA,"Glaziou, A.F.M.","16924","1882","08","29","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010092","R000010092_001 R000010092_002",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:37:25-03","IAP","PACA-AGP","110463","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","A.A. de Oliveira","2010","10","05","Korte & Kniess","4127","2010","08","19","Brasil","Joinville","Serra Quimada.","-49.049722","-26.100278","49°02'59W","26°06'01S","1167","1167","FURB 29895 Habitat: interior do fragmento Fenofase: flor branca Hábito: arbustiva Ecossistema: floresta ombrófila densa","PACA110463",NA,NA,NA,NA,"Magnoliophyta","Myrtales","SC",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:31:07-03","IAP","PACA-AGP","115740","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Bandeira & Baumgratz","2013","10",NA,"Bandeira, B. C.","220","2013","07","22","Brasil","Teresópolis","Parque Nacional da Serra dos Órgãos. Campo das Antas","-42.9655990600586","-22.4122009277344",NA,NA,"1900","2000","ca. 3,5m; ramos e pecíolos verdes; folhas cartáceas; bagas de cor azul Habitat: mata nebular Hábito: arvoreta","PACA115740",NA,NA,NA,NA,"Magnoliophyta","Myrtales","RJ","38539","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:31:07-03","IAP","PACA-AGP","70219","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","J.J. Wurdack","1974",NA,NA,"Klein",NA,"1971","10","20","Brasil","Palhoça","Morro da Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Habitat: em matinha de topo Hábito: arbusto","PACA070219",NA,NA,NA,NA,"Magnoliophyta","Myrtales","SC","31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:31:07-03","IAP","PACA-AGP","66237","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","J. J. Wurdack","1961",NA,NA,"Reitz, R.",NA,"1958","08","21","Brasil","São Joaquim","Bom Jardim - Serra do Oratório- Aparados da Serra","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"PACA066237",NA,NA,NA,NA,"Magnoliophyta","Myrtales","SC","48290","auto","Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:31:07-03","IAP","PACA-AGP","66224","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","J.J. Wurdack","1963",NA,NA,"Reitz, R.",NA,"1960","12","26","Brasil","São José","Serra da boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,"Habitat: Matinha","PACA066224",NA,NA,NA,NA,"Magnoliophyta","Myrtales","SC","12814","auto","Magnoliatae",NA,NA,NA,NA,NA
"82","2020-12-20 21:18:20-03","UFV","VIC","53419","PreservedSpecimen","Plantae","Melastomataceae","Leandra","quinquedentata","Leandra quinquedentata","(DC.) Cogn.","Baumgratz, J.F.A.","2014","07",NA,"Baumgratz, J.F.A.; Bovini, M.G.; Nadruz, M.","1342","2014","04","04","Brasil","São José do Barreiro","P.N. da Serra da Bocaina","-44","-22","-44","-22","1495","1495","Arbusto com cerca de 1,6m de altura, heliófilo, folhas verdes discolores, frutos jovens verdes com cálice arroxeado.","VIC053419",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA
