"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"364","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452455","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452455","1969","02","17",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazonia. Territory of Roraima. Serra dos Surucucus. NE of Mission station. Steep slope on sandstone.","-63.575","2.741667",NA,"NL-L2452455",NA,NA,NA,NA,"-63.575","2.741667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"365","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452456","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Maguire B; Maguire CK",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452456 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452456","1954","12","11",NA,"Malpighiales","Cambess.",NA,NA,NA,"Vista Geral. Rio Cotinga.",NA,NA,NA,"NL-L2452456",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"366","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452457","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Forero E; Pena BS; Ramos JF",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452457","1967","02","16",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazônia. Território do Roraima. Upper plateau and summit of Serra Tepequem.",NA,NA,NA,"NL-L2452457",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"367","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452458","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Forero E; Pena BS; Ramos JF",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452458","1967","02","20",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazônia. Território do Roraima. Upper west facing slopes of Serra Tepequem.",NA,NA,NA,"NL-L2452458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"368","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452460","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452460","1969","02","12",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazonia. Territory of Roraima. Vicinity of Auris.","-64.366667","4.05",NA,"NL-L2452460",NA,NA,NA,NA,"-64.366667","4.05",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"369","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452461","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452461","1969","02","15",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazonia. territory of Roraima. Serra dos Surucucus. Plateau of Serra dos Surucucus. Upland forest.","-63.575","2.741667",NA,"NL-L2452461",NA,NA,NA,NA,"-63.575","2.741667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"370","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452462","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452462","1969","02","15",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazonia. Territory of Roraima. Serra dos Surucucus. Plateau of Serra dos Surucucus. Upland forest.","-63.575","2.741667",NA,"NL-L2452462",NA,NA,NA,NA,"-63.575","2.741667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"371","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452464","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Steyermark JA",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452464 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452464","1962","01","05",NA,"Malpighiales","Cambess.",NA,NA,NA,"Bosques a lo largo de la frontera Venezolano-Brasilera, noreste de la Serrania Pia-soi (Pia-shauhy, Pia-Savi).","-62.766667","3.883333",NA,"NL-L2452464",NA,NA,NA,NA,"-62.766667","3.883333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"372","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452466","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Maguire B; Wurdack JJ",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452466 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452466","1953","02","26",NA,"Malpighiales","Cambess.",NA,NA,NA,"Cerro Bolivar. Estado Bolivar. Cerro Bolivar, slopes above Morrison-knudsen camp and Pilot plant.",NA,NA,NA,"NL-L2452466",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"373","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452467","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Wurdack JJ; Monachino JV",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452467","1956","01","05",NA,"Malpighiales","Cambess.",NA,NA,NA,"Occasional. Edges of savanna and morichal near Pilon, 5 km northeast of mouth of Rio Parguaza.",NA,NA,NA,"NL-L2452467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"374","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452468","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Wurdack JJ; Monachino JV",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452468","1956","01","26",NA,"Malpighiales","Cambess.",NA,NA,NA,"Eastern outlier of Cerro Marimarota (Cerro la Puerta).",NA,NA,NA,"NL-L2452468",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"375","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452469","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Steyermark JA",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452469","1960","08","01",NA,"Malpighiales","Cambess.",NA,NA,NA,"Estado Bolivar. Woods bordering savanna by Río Asa, above Raudal Cotua, south of La Paragua.",NA,NA,NA,"NL-L2452469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"376","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452470","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452470","1965","11","12",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Distrito Federal. ca. 3 km S. E. of Gama, D.F.",NA,NA,NA,"NL-L2452470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"377","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452471","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452471","1966","03","21",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Distrito Federal. Parque Municipal do Gama.",NA,NA,NA,"NL-L2452471",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"378","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452472","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Belém RP; Barroso GM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452472","1968","12","10",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brasília, DF, Chepada da contagem. Cerrado.",NA,NA,NA,"NL-L2452472",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"379","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452473","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Belém RP; Barroso GM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452473","1968","12","10",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brasília, DF, Chepada da contagem. Cerrado.",NA,NA,NA,"NL-L2452473",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"380","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452474","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; Soderstrom TR",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452474","1964","09","19",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Distrito Federal. Margin of gallery forest in partial shade, Chapada da Contagem, ca. 20km E. Brasília.",NA,NA,NA,"NL-L2452474",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"381","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452475","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; Souza R; Reis dos Santos R",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452475","1965","08","28",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Distrito Federal. Cerrado. Parque Municipal do Gama, ca. 20 Km. S. of Brasília.",NA,NA,NA,"NL-L2452475",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"382","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452476","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Sucre Benjamin D",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452476","1965","05","30",NA,"Malpighiales","Cambess.",NA,NA,NA,"Distrito Federal. Terrenos do Country Club. Mata ciliar que limita com o Catetinho.",NA,NA,NA,"NL-L2452476",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"383","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452477","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452477","1962","03","26",NA,"Malpighiales","Cambess.",NA,NA,NA,"Fundação Zoobotânica, Brasilia-DF. Cerrado.",NA,NA,NA,"NL-L2452477",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"384","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452478","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452478","1962","03","26",NA,"Malpighiales","Cambess.",NA,NA,NA,"Fundação Zoobotânica, Brasilia-DF. Cerrado.",NA,NA,NA,"NL-L2452478",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"385","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452479","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Belém RP; Mendes JM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452479","1964","12","15",NA,"Malpighiales","Cambess.",NA,NA,NA,"Rodovia Brasília-Uruaçu; divisa do Distrito Federal. Cerrrado de Cascalho.",NA,NA,NA,"NL-L2452479",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"386","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452480","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452480","1970","01","29",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Morro das Pedras. Wet campo, red clay, ca. 35km N.E. of Patrocínio.",NA,NA,NA,"NL-L2452480",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"387","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452481","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452481 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452481","1970","02","08",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Cerrado, ca. 35km N.W. of Paracatu.",NA,NA,NA,"NL-L2452481",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"388","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452483","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452483","1969","03","14",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Chepada dos Veadeiros. ca. 35KM north of Veadeiros.",NA,NA,NA,"NL-L2452483",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"389","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452484","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Irwin HS; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452484","1970","02","04",NA,"Malpighiales","Cambess.",NA,NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Serra da Anta. ca. 5km N.W. of Paracatu.",NA,NA,NA,"NL-L2452484",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"390","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452485","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Macedo (Brazil) A",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452485","1956","02","02",NA,"Malpighiales","Cambess.",NA,NA,NA,"Minas Gerais, pr. Araxá.",NA,NA,NA,"NL-L2452485",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"391","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452486","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452486","1960","06","03",NA,"Malpighiales","Cambess.",NA,NA,NA,"Paracatú, Rod. Brasília M.G. Cerrado.",NA,NA,NA,"NL-L2452486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"392","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452507","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Guanchez F; Huber O",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452507","1987","03","21",NA,"Malpighiales","Cambess.",NA,NA,NA,"Estado Boivar. Distrito cedeno: Planicie aluvial, piedemonte y altiplanicie entre el margen derecho del Rio. Orinoco medio y el borde NW de la Serrania de Los Pijiguaos (Bajo Rio Suapure).","-66.833333","6.55",NA,"NL-L2452507",NA,NA,NA,NA,"-66.833333","6.55",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"393","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452508","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452508","1973","10","02",NA,"Malpighiales","Cambess.",NA,NA,NA,"Distrito Federal. Brasilia, DF. Catetinho. Mata de galeria. Arbusto com 5 m de alt., 30 cm de diametro, ereto.",NA,NA,NA,"NL-L2452508",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"394","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452509","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP; Paula JE de; Mendonça RC; Heringer Salles AE",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452509","1979","04","23",NA,"Malpighiales","Cambess.",NA,NA,NA,"Material coletado na estrada Pires do Rio - Luziânia. (30 Km). Arbusto.",NA,NA,NA,"NL-L2452509",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"395","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452510","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP; Paula JE de; Mendonça RC; Heringer Salles AE",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452510","1979","04","09",NA,"Malpighiales","Cambess.",NA,NA,NA,"Roi São Bartolomeu, area de inundação da Barragem.",NA,NA,NA,"NL-L2452510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"396","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452511","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Heringer EP; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452511","1979","10","22",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brasíli DF, Bacia do Rio São Bartolomeu subarbusto 1m de altura.",NA,NA,NA,"NL-L2452511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"397","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452512","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Feuillet CPGA",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452512","1983","02","15",NA,"Malpighiales","Cambess.",NA,NA,NA,"Bord de route de St Laurent a Mana.",NA,NA,NA,"NL-L2452512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"398","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452513","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Jangoux J; Silva MFF da",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452513","1979","10","11",NA,"Malpighiales","Cambess.",NA,NA,NA,"Da Amazónia. Pará, Baragança, Colonia Benjamin Constant. Estrada do Sul, Km-8 (propriedade do Sr. Manoel Leandro Ferreira). ARbusto de 3m de altura. Capoeira aberta.",NA,NA,NA,"NL-L2452513",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"399","2020-02-08 09:51:17-03","NBC","NL-BOTANY","U.1584335","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Krukoff BA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584335","1934","08","24",NA,"Malpighiales","Cambess.",NA,NA,NA,"Brazilian Amazonia. Delta of the Amazon. State of Para: near Abaete.",NA,NA,NA,"NL-U1584335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"400","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452514","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Jangoux J; Silva MFF da",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452514","1979","10","11",NA,"Malpighiales","Cambess.",NA,NA,NA,"Da Amazónia. Pará, Baragança, Colonia Benjamin Constant. Estrada do Sul, Km-8 (propriedade do Sr. Manoel Leandro Ferreira). ARbusto de 3m de altura. Capoeira aberta.",NA,NA,NA,"NL-L2452514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"401","2020-02-08 09:51:17-03","NBC","NL-BOTANY","L.2452515","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","grandiflora","Casearia grandiflora",NA,"Jangoux J; Bahia RP",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2452515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2452515","1979","06","06",NA,"Malpighiales","Cambess.",NA,NA,NA,"Da Amazónia. Maranhão, Bom Passar, aproximadamente a 24km de pertoró na astrada BR- 316, entre Peritoró e a bifurcação p/ Codó; um pouco antes da fábrica de cimento.","-44.166667","-4.416667",NA,"NL-L2452515",NA,NA,NA,NA,"-44.166667","-4.416667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
