"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"327","2019-11-06 09:55:02-03","UFOP","OUPR","3814","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Medeiros, A.C.",NA,"Brasil",NA,NA,"Arbusto",NA,"s.n.","1893","03","04",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Água Limpa","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"328","2019-11-06 09:55:02-03","UFOP","OUPR","9918","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Messias, M.C.T.B.",NA,"Brasil",NA,NA,"Subarbusto. Barranco úmido em campo rupestre. Flores róseas",NA,"407","2000","11","04",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Área entre Morro São João e Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"329","2019-11-06 09:55:02-03","UFOP","OUPR","15186","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Messias, M.C.T.B.",NA,"Brasil",NA,NA,"Subarbusto. Barranco úmido em campo rupestre. Flores róseas",NA,"s.n.","2002","11","23",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"330","2019-11-06 09:55:02-03","UFOP","OUPR","31840","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Pedrosa, L.G.",NA,"Brasil",NA,NA,"Subarbusto, ca. 90cm. Flores alaranjadas/ vermelhas. Barranco, próximo a curso d'água.",NA,"708","2018","09","01",NA,NA,NA,"(Pers.) Mart. ex Sleumer","Pedrosa, L.G.","Minas Gerais","Córrego do Cipó","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2018","09","01",NA,NA,NA,NA,NA,NA
"331","2019-11-06 09:55:02-03","UFOP","OUPR","19305","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Messias, M.C.T.B.",NA,"Brasil",NA,NA,"Erva. Campo rupestre. Em barranco úmido. Flores róseas",NA,"1128","2006","08","21",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Parque do Itacolomi. Estrada para fazenda do Manso","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"332","2019-11-06 09:55:02-03","UFOP","OUPR","7290","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Sousa, H.C. de; Roschel, M.B. & Argolo, A...M...",NA,"Brasil",NA,NA,"Cálice alaranjado, corola vermelha fruto imaturo ferrugíneo-esverdeado",NA,"148","1997","07","17",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Parque Estadual do Itacolomi, entre estrada para Fazenda do manso e portaria","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"333","2019-11-06 09:55:02-03","UFOP","OUPR","12793","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Messias, M.C.T.B.; Dutra, V.F.",NA,"Brasil",NA,NA,"erva ~ 40 cm. Campo ferruginoso. Flores róseas; superficie adaxial das folhas e caule com tomento marrom",NA,"554","2001","11","22",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Parque Estadual do Itacolomi, ESTRADA DE CIMA, TRANSECTO 8","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","07",NA,NA,NA,NA,NA,NA
"334","2020-03-12 10:29:06-03","UFOP","OUPR","34624","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Pedrosa, L.G.",NA,"Brasil",NA,NA,"Arbusto, ca. 1,2m. Fértil. Campo rupestre",NA,"2093","2019","10","19",NA,NA,NA,"(Pers.) Mart. ex Sleumer","Pedrosa, L.G.","Minas Gerais","Parque Estadual do Itacolomi, Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2019","10",NA,NA,NA,NA,NA,NA,NA
"335","2019-11-06 09:55:02-03","UFOP","OUPR","7470","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Peron, M.V.; Silva, J.L.",NA,"Brasil",NA,NA,"Subarbusto 60 cm. Campo rupestre entre rochas e quartzito. Cálice verde, corola alva, estames amarelos",NA,"220","1987","07","15",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Parque Estadual do Itacolomi, Serra do itacolomi, 1780 msm","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"336","2019-11-06 09:55:02-03","UFOP","OUPR","7469","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Peron, M.V.; Silva, J.L.",NA,"Brasil",NA,NA,"Subarbusto heliófilo. Campo rupestre. Inflorescência ferrugínea, corola bonina",NA,"219","1987","07","15",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Parque Estadual do Itacolomi, Serra do Itacolomi, 1800 msm","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","07",NA,NA,NA,NA,NA,NA
"337","2019-11-06 09:55:02-03","UFOP","OUPR","5999","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"s.col.",NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"338","2020-03-12 10:29:06-03","UFOP","OUPR","33649","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Pedrosa, L.G.",NA,"Brasil",NA,NA,"Arbusto, 1,5m. Flores róseas, brácteas alaranjadas. Barranco/ campo sujo.",NA,"1506","2019","03","30",NA,NA,NA,"(Pers.) Mart. ex Sleumer","Pedrosa, L.G.","Minas Gerais","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2019","03","30",NA,NA,NA,NA,NA,NA
"339","2019-11-06 09:55:02-03","UFOP","OUPR","5998","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Lisboa, M.A.",NA,"Brasil",NA,NA,NA,NA,"s.n.","1974","10","20",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Taquaral","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"340","2019-11-06 09:55:02-03","UFOP","OUPR","4343","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Badini, J.",NA,"Brasil",NA,NA,"Sub-arbusto. Corte da estrada de ferro. Flores róseas",NA,"s.n.",NA,NA,NA,NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Tripui","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"341","2019-11-06 09:55:02-03","UFOP","OUPR","3681","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Bittencourt, B.P.C.",NA,"Brasil",NA,NA,"Arbusto. Flores vermelhas",NA,"s.n.","1893","02","07",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Minas Gerais","Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","44599","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"342","2019-11-06 09:55:02-03","UFOP","OUPR","4344","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Badini, J.",NA,"Brasil",NA,NA,"Flores roseas",NA,"s.n.","1975","02","01",NA,NA,NA,"(Pers.) Mart. ex Sleumer",NA,"Rio de Janeiro","Serra dos orgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,"Teresópolis","38539","auto","2015","01","06",NA,NA,NA,NA,NA,NA
"343","2020-10-14 10:01:16-03","FURB","FURB","36160","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Gasper, A.L. de; Oliveira-Filho, A.T.; Bueno, M.L.; Leal, B.S.S. & Rezende, V.L.",NA,"Brasil",NA,NA,NA,"FURB01498","2778","2011","03","21",NA,NA,NA,"(Pers.) Sleumer ex Burtt","Gasper, AL de","Minas Gerais","Trilha dos Romeiros - próximo a Mata do Barão.","-45.3183334","-22.5927777",NA,NA,"FURB01498","Delfim Moreira",NA,NA,"2011","03","21","-45.3183334","-22.5927777",NA,NA,NA,NA
"344","2021-03-16 17:51:46-03","UCS","HUCS","36272","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Cordeiro, J.",NA,"Brasil",NA,NA,"subarbusto 95 cm, flor vermelha - Herbário MBM; campo",NA,"3520","2010","03","06","Angiospermae","Ericales","eriophylla","(Pers.) Sleumer & Burtt","Cordeiro, J.","São Paulo","Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,"São José do Barreiro","30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-10-14 15:56:29-03","BS","M","M-0173270","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,"M0173270",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"346","2014-10-14 15:56:29-03","BS","M","M-0173271","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,"M0173271",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,"Habitat in editis sylvaticis M. Itacolumní, ad Va. Ricam et cet. Provinciae Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"347","2014-10-14 15:56:29-03","BS","M","M-0173272","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,"M0173272",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"348","2014-10-14 15:56:29-03","BS","M","M-0173273","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,"M0173273",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,"Prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"349","2014-10-14 15:56:29-03","BS","M","M-0173274","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,"M0173274",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,"Prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"350","2014-10-14 15:56:29-03","BS","M","M-0173275","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla var. eriophylla","NOTATYPE","Pohl, J.B.E.",NA,"Brasil",NA,NA,NA,"M0173275",NA,NA,NA,NA,"Magnoliophyta","Ericales","var. eriophylla",NA,NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"351","2020-04-27 16:09:32-03","UFES","VIES","456","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Pereira, O.J.",NA,"Brasil",NA,NA,NA,"VIES000456","311","1984","06","16",NA,NA,NA,"(Pers.) Sleumer ex Burtt","Souza, W.O.","Espírito Santo",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"VIES000456 VIES000456_1","Domingos Martins","48150","auto","2015","09","09",NA,NA,NA,NA,NA,NA
"352","2020-04-27 16:09:32-03","UFES","VIES","19025","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lorencini, T.S.; Siqueira, V.B.; Braun, A. & Dutra, S.S.",NA,"Brasil",NA,NA,NA,"VIES019025","335","2009","07","04",NA,NA,"eriophylla",NA,"Lorencini, T.S.","Espírito Santo","Garrafão.","-40.7461013793945","-20.040599822998",NA,NA,"VIES019025","Santa Maria de Jetibá","31867","auto","2009","09","17",NA,NA,NA,NA,NA,NA
"353","2020-04-27 16:09:32-03","UFES","VIES","42147","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"J.P.F. Zorzanelli",NA,"Brasil",NA,NA,NA,"VIES042147","1470","2013",NA,NA,NA,NA,NA,"(Pers.) Sleumer ex Burtt","J.P.F. Zorzanelli","Minas Gerais","Macieira, trilha para a Cachoeira do Aurélio. Parque Nacional do Caparaó","-41.833056","-20.480278","1848","1848","VIES042147","Alto Caparaó",NA,NA,"2018","01","28","41º49'59''W","20º28'49''S",NA,NA,NA,NA
"354","2019-09-27 18:04:27-03","UFES","VIES","30210","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Zorzanelli, J.P.F.; Jacobem, M.A.A.S.",NA,"Brasil",NA,NA,NA,"VIES030210","156","2011","10","14",NA,NA,NA,"(Pers.) Sleumer ex Burtt","Zorzanelli, J.P.F.","Espírito Santo","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES030210","Iúna","32198","auto","2011","11","17",NA,NA,NA,NA,NA,NA
"355","2020-04-27 16:09:32-03","UFES","VIES","40587","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Fontana, A.P.; Kollmann, L. & Zorzanelli, J.P.F.",NA,"Brasil",NA,NA,NA,"VIES040587","7674","2013","05","30",NA,NA,NA,"(Pers.) Sleumer ex Burtt","Fontana, A.P.","Espírito Santo","Serra do Valentim, Morro das Torres.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES040587","Iúna","32198","auto","2013","05","30",NA,NA,NA,NA,NA,NA
"356","2020-04-27 16:09:32-03","UFES","VIES","40588","S","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Weinber, B.",NA,"Brasil",NA,NA,NA,"VIES040588","400","1982","06",NA,NA,NA,NA,"(Pers.) Sleumer ex Burtt","P.H. Cardoso","Espírito Santo","Estrada BR para BH.","-41.0069007873535","-20.6714000701904",NA,NA,"VIES040588","Vargem Alta","27188","auto","2020","04","17",NA,NA,NA,NA,NA,NA
"357","2020-12-21 16:23:22-03","MBM","MBM","7521","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Lindeman, J.; Haas, H.; Haas, H.","Southern America","Brazil",NA,NA,NA,"MBM007521","5592","1967","07","03",NA,NA,"eriophylla","(Pers.) Sleum.",NA,"Rio de Janeiro","Abrigo Rebouças","-44.5633010864258","-22.4960994720459",NA,NA,"MBM007521","Itatiaia","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-21 16:23:22-03","MBM","MBM","138738","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Pereira, A.D.","Southern America","Brazil",NA,NA,NA,"MBM138738","s.n.","1984","11","30",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Pastore, J.A.","São Paulo","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"MBM138738","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-21 16:23:22-03","MBM","MBM","250359","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Rocha, E.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM250359","4628","2000","04","25",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Kinoshita, L.S.","São Paulo","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,"MBM250359","Salesópolis","18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-21 16:23:22-03","MBM","MBM","275518","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Krieger, L.","Southern America","Brazil",NA,NA,NA,"MBM275518","8657","1970","05","13",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Barroso, G.M.","Minas Gerais","Serra do Ibitipoca",NA,NA,NA,NA,"MBM275518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-21 16:23:22-03","MBM","MBM","405420","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Lozano, E.D.; Bochorny, T.; Bochorny, T.","Southern America","Brazil",NA,NA,"Arbusto, 70 cm, flores róseas, frutos negros, campo sujo.; Campo de Altitude.","MBM405420","3112","2015","12","12",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Lozano, E.D.","Rio de Janeiro","Serra das Araras, Crista para o Morro Pedra da Cuca","-43.275222","-22.417417",NA,NA,"MBM405420","Petrópolis",NA,NA,"2016",NA,NA,"-43.275222","-22.417417",NA,NA,NA,NA
"362","2020-12-21 16:23:22-03","MBM","MBM","410260","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Baez, C.; Vianna, C.; Amorim, T.; Vianna, C.; Amorim, T.","Southern America","Brazil",NA,NA,"Erva. 30 cm. Flores rosas, folhas e caule cobertos por tricomas laranjas, heliófila.; Campo de altitude.","MBM410260","113","2014","04","22",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Guimarães, E.F.; Baez, C.","Rio de Janeiro","Proteção Inegral. Parque Estadual dos Três Picos. Cume Pico da Caledônia.","-42.586944","-22.353611","2261","2261","MBM410260","Nova Friburgo",NA,NA,"2015","05",NA,"-42.586944","-22.353611",NA,NA,NA,NA
"363","2020-12-21 16:23:22-03","MBM","MBM","414941","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","Southern America","Brazil",NA,NA,"Arvoreta 1,5 m alt.; flores avermelhadas; fisionomia herbáceo-arbustiva de topo de crista.; Refúgio Vegetacional Altomontano.","MBM414941","1765","2015","03","30",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Völtz, R.R.","Rio de Janeiro","Parque Estadual do Desengano, trilha para o pico Itacolomi","-41.877778","-21.855556","1580","1580","MBM414941","São Fidélis",NA,NA,"2018","09","25","-41.877778","-21.855556",NA,NA,NA,NA
"364","2020-12-21 16:23:22-03","MBM","MBM","428110","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","Southern America","Brazil",NA,NA,"Arbusto, 1 m, flores alvas, frutos verdes, em campo sujo.; Campo de Altitude.","MBM428110","3466","2016","12","07",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Lozano, E.D.","Paraná","Parque Estadual das Lauráceas, crista próximo ao cume do Morro Geremias","-48.692917","-24.831444",NA,NA,NA,"Adrianópolis",NA,NA,"2017",NA,NA,"-48.692917","-24.831444",NA,NA,NA,NA
"365","2020-12-21 16:23:22-03","MBM","MBM","430197","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","Southern America","Brazil",NA,NA,"Arvoreta 0,5 m alt.; inflorescência alaranjada e botões rosas; campo de altitude.; Refúgio Vegetacional Altomontano.","MBM430197","2225","2020","07","22",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Völtz, R.R.","Rio de Janeiro","Lumiar, cume da Pedra Riscada","-42.296111","-22.363056","1320","1320",NA,"Nova Friburgo",NA,NA,"2020","08","16","-42.296111","-22.363056",NA,NA,NA,NA
"366","2020-12-21 16:23:22-03","MBM","MBM","270461","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Valente, A.S.M.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM270461","174","2002","03","24",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Valente, A.S.M.","Minas Gerais","Conceição do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"MBM270461","Lima Duarte","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:23:22-03","MBM","MBM","149701","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Aguiar, O.T.","Southern America","Brazil",NA,NA,NA,"MBM149701","321","1989","06","19",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Patore, J.A.","São Paulo","Parque Estadual do Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,"MBM149701","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:23:22-03","MBM","MBM","75063","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla",NA,"Occhioni, P.","Southern America","Brazil",NA,NA,NA,"MBM075063","9159","1980","11","13",NA,NA,NA,"(Pers.) Sleum. ex Burtt","Hatschbach, G.","São Paulo","Serra da Bocaina, Parque Nacional de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM075063","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:23:22-03","MBM","MBM","251561","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","Southern America","Brazil",NA,NA,NA,"MBM251561","71391","2000","10","18",NA,NA,"eriophylla","(Pers.) Sleum.","Romão, G.O.","Espírito Santo","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,"MBM251561","Alfredo Chaves","32447","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:23:22-03","MBM","MBM","87823","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","Southern America","Brazil",NA,NA,NA,"MBM087823","46891","1983","10","16",NA,NA,"eriophylla","(Pers.) Sleum.","Luteyn, J.L.","Espírito Santo","Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,"MBM087823","Domingos Martins","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:23:22-03","MBM","MBM","255612","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Teixeira, W.A.","Southern America","Brazil",NA,NA,NA,"MBM255612","s.n.","2000","09","24",NA,NA,"eriophylla","(Pers.) Sleum.","Romão, G.O.","Minas Gerais","Barão de Cocais","-43.4872016906738","-19.94580078125",NA,NA,"MBM255612","Barão de Cocais","21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:23:22-03","MBM","MBM","31774","PreservedSpecimen","Plantae","Ericaceae","Gaultheria","eriophylla","Gaultheria eriophylla eriophylla",NA,"Koczicki, C.","Southern America","Brazil",NA,NA,NA,"MBM031774","310","1973","10","20",NA,NA,"eriophylla","(Pers.) Sleum.","Luteyn, J.L.","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"MBM031774","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
