"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","individualCount","typeStatus","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","756274","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"D. C. Daly","1991","06","07","Brazil","Acre","Xapuri","BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68","-67.75","-10.5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756274",NA,"Magnoliophyta","Piperales","6885",NA,NA,"South America","sheet",NA,NA,NA,"NY00756274_01",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","556192","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"A. F. M. Glaziou","1873","03","25","Brazil","Rio de Janeiro",NA,"Campo Bello",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556192",NA,"Magnoliophyta","Piperales","6688",NA,NA,"South America","sheet",NA,NA,NA,"NY00556192_01",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","556164","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"C. Stellfeld","1943","06","23","Brazil","Paraná","Matinhos","Caiobá, morro do Taguá","-48.5428","-25.8175",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556164",NA,"Magnoliophyta","Piperales","543",NA,NA,"South America","sheet",NA,NA,NA,"NY00556164_01",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","330843","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"C. Ehringhaus","1995","11","27","Brazil","Acre","Tarauacá","Rio Tarauacá, Area Indígena Praia do Carapaná, Colocaçao Remanso dos Botos (house of Joaquim Mana Paulo), right bank, ca. 1 km into the forest.","-71.3731","-8.4606",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=701588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00330843",NA,"Magnoliophyta","Piperales","288",NA,NA,"South America","sheet",NA,NA,NA,"NY00330843_01",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4136969","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"T. B. Croat","1980","11","21","Bolivia","Cochabamba","Chapare","along road between Cochabamba and Villa Tunari in vicinity of Hotel Caballeros at km 94 from Cochabamba","-65.58","-17.08",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464345' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136969",NA,"Magnoliophyta","Piperales","51344",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4137059","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"B. Løjtnant","1979","06","11","Ecuador","Morona-Santiago",NA,"Along Méndez - Sucúa road","-78.22","-2.63",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464479' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137059",NA,"Magnoliophyta","Piperales","14553",NA,NA,"South America","sheet",NA,"600",NA,"NY04137059_01",NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-27 18:48:00-03","NY","NYBG","556173","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium",NA,"R. Callejas Posada",NA,NA,NA,"R. Monteiro","1977","03","30","Brazil","São Paulo","Campinas","Estrada Souzas-Campinas","-47.06","-22.9",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556173",NA,"Magnoliophyta","Piperales","4895",NA,NA,"South America","sheet",NA,NA,NA,"NY00556173_01",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","556186","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","T. G. Yuncker",NA,NA,NA,"E. Pereira","1953","07","21","Brazil","Rio de Janeiro",NA,"Parque Nacioal do Itatiaia, Picada Campos Porto",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556186",NA,"Magnoliophyta","Piperales","83",NA,NA,"South America","sheet",NA,NA,NA,"NY00556186_01",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00957336","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"L. O. Williams","1945","06","20","Brazil","Minas Gerais","Pitangui","Near Pitangui, between Papagaio and Pitangui.","-44.8903","-19.6831",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957336",NA,"Magnoliophyta","Piperales","7305",NA,NA,"South America","sheet",NA,NA,NA,"NY00957336_01",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4137057","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"W. H. Camp","1944","06","28","Ecuador",NA,NA,"Santiago-Zamora: (Oriente): Valley of the río Zamora, east of Loja. Near Zamora",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464477' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137057",NA,"Magnoliophyta","Piperales","E14",NA,NA,"South America","sheet",NA,"900",NA,"NY04137057_01",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","556160","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"D. Rubio","1991","06","15","Ecuador","Carchi",NA,"Tulcan Canton. Reserva Indígena Awá. Comunidad Gualpi Alto, parroquia Chical. Bosque pluvial Montano Bajo","-78.23","1.03",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556160",NA,"Magnoliophyta","Piperales","1529",NA,NA,"South America","sheet",NA,"1800","1800","NY00556160_01",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02058001","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"P. Pedraza-Peñalosa","2012","09","11","Colombia","Antioquia","Frontino","Corregimiento Carauta, Parque Nacional Natural Las Orquídeas, sector Tres Bocas, camino hacia la mina San Francisco, margen izquierda del río San Francisco","-76.20836","6.63908",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1950202' target='other'> <mi>dwc_moreinfo</mi></a>","NY02058001",NA,"Magnoliophyta","Piperales","2759",NA,NA,"South America","sheet",NA,"1700","1750","NY02058001_01",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4136977","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"M. H. Nee","2007","04","30","Bolivia","Cochabamba","Chapare","along highway from Villa Tunari to Cochabamba, 35 km SW of bridge over Río Espírito Santo","-65.6775","-17.0931",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464353' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136977",NA,"Magnoliophyta","Piperales","55251",NA,NA,"South America","sheet",NA,"860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","556162","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","M. H. Nee",NA,NA,NA,"M. H. Nee","1994","07","22","Bolivia","Santa Cruz","Florida","Along Quebrada El Durazno and a tributary stream and their canyons, 7 km NE of Mairana","-63.92","-18.0639",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556162",NA,"Magnoliophyta","Piperales","45344",NA,NA,"South America","sheet",NA,"2100","2100","NY00556162_01",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00194382","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"W. L. Balée","1985","02","12","Brazil","Maranhão","Monçao","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 4km NW of settlement of Urutawy. Regeneration less than 10cm DBH from one of five sub-plots 5m x 1m.","-45.9635328","-3.1404534",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=370712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194382",NA,"Magnoliophyta","Piperales","699",NA,NA,"South America","sheet",NA,NA,NA,"NY00194382_01",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","03044800","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"D. Monteiro","2012","03","06","Brazil","Minas Gerais","Caparaó","Parna do Caparaó, Vale Verde.","-41.8436111","-20.4194445",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3281702' target='other'> <mi>dwc_moreinfo</mi></a>","NY03044800",NA,"Magnoliophyta","Piperales","610",NA,NA,"South America","sheet",NA,"1382","1382","NY03044800_01",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03044801","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"D. Monteiro","2012","03","07","Brazil","Minas Gerais","Rio Vermelho","Parna do Caparaó, margem da estrada próximo a portaria de Pedra Menina.","-41.8211111","-20.4963889",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3281717' target='other'> <mi>dwc_moreinfo</mi></a>","NY03044801",NA,"Magnoliophyta","Piperales","614",NA,NA,"South America","sheet",NA,"1537","1537","NY03044801_01",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4137090","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"J. L. Luteyn","1978","01","14","Venezuela","Aragua",NA,"Maracay-Choroni road. High-point along road, ca 18 km N Maracay",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464511' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137090",NA,"Magnoliophyta","Piperales","5169",NA,NA,"South America","sheet",NA,"1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02038396","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"P. Pedraza-Peñalosa","2011","07","22","Colombia","Antioquia","Urrao","Corregimiento La Encarnación, vereda Calles Abajo, Parque Nacional Natural Las Orquídeas. Vegetación al borde del camino, camino entre La Cabaña de Calles y La Raya. Limite entre Urrao y Frontino.","-76.29661","6.52208",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1625362' target='other'> <mi>dwc_moreinfo</mi></a>","NY02038396",NA,"Magnoliophyta","Piperales","2227",NA,NA,"South America","sheet",NA,"1000","1280","NY02038396_01",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4137062","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"H. H. van der Werff","1989","08","02","Ecuador","Carchi",NA,"below Chical",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464483' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137062",NA,"Magnoliophyta","Piperales","10887",NA,NA,"South America","sheet",NA,"1300",NA,"NY04137062_01",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01421844","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","E. F. Guimarães",NA,NA,NA,"E. Lleras","1973","08","02","Brazil","Amazonas",NA,"Rio Javari, Plameiras Army Post",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1699990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421844",NA,"Magnoliophyta","Piperales","P17066",NA,NA,"South America","sheet",NA,NA,NA,"NY01421844_01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00957333","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","T. G. Yuncker",NA,NA,NA,"Y. E. J. Mexia","1930","05","12","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Deserto; Buraco Frio","-42.8817","-20.7542",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957333",NA,"Magnoliophyta","Piperales","4687",NA,NA,"South America","sheet",NA,"700","700","NY00957333_01",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02506387","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","W. Trujillo Calderon",NA,NA,NA,"N. R. Salinas","2013","12","14","Colombia","Antioquia","Urrao","Parque Nacional Natural Las Orquídeas, sector Calles arriba, camino entre la quebrada El Macho y la Cabaña de Calles.","-76.24819","6.52903",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298523' target='other'> <mi>dwc_moreinfo</mi></a>","NY02506387",NA,"Magnoliophyta","Piperales","902",NA,NA,"South America","sheet",NA,"1600","1800","NY02506387_01",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","556181","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"W. Hoehne","1939","06",NA,"Brazil","São Paulo","Sao Paulo","Cultivated in Sao Paulo","-46.63","-23.5403",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556181",NA,"Magnoliophyta","Piperales","s.n.",NA,NA,"South America","sheet",NA,NA,NA,"NY00556181_01",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4137049","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"W. H. Camp","1945","06","08","Ecuador",NA,NA,"Junction of the Provinces of Guayas, Cañar, Chimborazo & Bolivar: Foothills of the western cordillera near the village of Bucay","-79.139376","-2.213329",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464469' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137049",NA,"Magnoliophyta","Piperales","E3830",NA,NA,"South America","sheet",NA,"305","381","NY04137049_01",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","556171","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","R. Callejas Posada",NA,NA,NA,"R. M. Harley","1980","05","22","Brazil","Bahia","Lençóis","Serras dos lençois. Serra do Brejao ca. 14 km NW of Lençois. E6","-41.45","-12.45",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556171",NA,"Magnoliophyta","Piperales","22358",NA,NA,"South America","sheet",NA,"700","1000","NY00556171_01",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","556184","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"R. M. Klein","1954","06","28","Brazil","Santa Catarina","Itajaí","Morro da Cruz","-48.6617","-26.9081",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556184",NA,"Magnoliophyta","Piperales","777",NA,NA,"South America","sheet",NA,"20","20","NY00556184_01",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","556185","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"P. C. Porto",NA,NA,NA,"Brazil","Rio de Janeiro","Itatiaia","Itataia","-44.5631","-22.4961",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556185",NA,"Magnoliophyta","Piperales","1902",NA,NA,"South America","sheet",NA,NA,NA,"NY00556185_01",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4137000","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"M. Saldías Paz","1989","03","07","Bolivia","Santa Cruz","Ichilo","Parque Amboró, río Saguayo, 12 km SW (línea recta) de Huaytú","-63.725","-17.67",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464376' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137000",NA,"Magnoliophyta","Piperales","685",NA,NA,"South America","sheet",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","556189","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"M. Kuhlmann","1935","05","23","Brazil","São Paulo","Sao Paulo","Sao Paulo, Cidade Jardim","-46.698324","-23.591462",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=343851' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556189",NA,"Magnoliophyta","Piperales","s.n.",NA,NA,"South America","sheet",NA,NA,NA,"NY00556189_01",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","4136984","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"S. G. Beck","1981","02","21","Bolivia","La Paz","Inquisivi","ca. 22 kms en linea recta hacia el NW de Inquisivi",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464360' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136984",NA,"Magnoliophyta","Piperales","4563",NA,NA,"South America","sheet",NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4137055","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"D. Irvine","1983","12","26","Ecuador","Napo",NA,"San José de Payamino. 40 km W of Coca","-77.33","-0.5",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464475' target='other'> <mi>dwc_moreinfo</mi></a>","NY04137055",NA,"Magnoliophyta","Piperales","DI510",NA,NA,"South America","sheet",NA,"300","600","NY04137055_01",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00957329","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth","E. F. Guimarães; C. L. F. Ichaso",NA,NA,NA,"H. S. Irwin","1970","01","23","Brazil","Goiás","Catalão","Contraforte Central, ca. 20 km N.E. of Catalão","-47.81634","-18.03893",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093982' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957329",NA,"Magnoliophyta","Piperales","25192",NA,NA,"South America","sheet",NA,"875","875","NY00957329_01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4136997","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"M. H. Nee","1988","12","20","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 0.5 km upstream from last Andean foothills","-63.725","-17.67",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464373' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136997",NA,"Magnoliophyta","Piperales","37286",NA,NA,"South America","sheet",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4136989","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"S. G. Beck","1983","06","02","Bolivia","La Paz","Nor Yungas","bajando por Caranavi, de Yolosa 46 kms. y entrando por San Pedro de León",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464365' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136989",NA,"Magnoliophyta","Piperales","9188",NA,NA,"South America","sheet",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4136988","PreservedSpecimen","Plantae","Piperaceae","Piper","crassinervium","Piper crassinervium","Kunth",NA,NA,NA,NA,"B. A. Krukoff","1939","07","27","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, Asunta (near Evenay)",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4464364' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136988",NA,"Magnoliophyta","Piperales","10602",NA,NA,"South America","sheet",NA,"690","750",NA,NA,NA,NA,NA,NA,NA,NA,NA
