"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"180","2020-06-09 13:34:32-03","UFBA","ALCB","69804","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Guedes, ML; Velozo, ES; et al.","11867","2005","03","24","Southern America","Brasil",NA,NA,"de ca 4m. Folhas com folíolos membranáceos. Frutos imaturos verdes ferrugíneos. Freqüente.; arbutivo-arbóreo","ALCB024989","Dicotyledon",NA,"(Mart.) Coville","Guedes, ML","Bahia","Piatã","Chapada Diamantina, Caminho de Piatã/ Inubia","-41.824444","-13.245278","ALCB024989",NA,NA,NA,NA,NA,"-41.824444","-13.245278","2005","12",NA,NA,NA,NA,NA
"181","2020-06-09 13:34:32-03","UFBA","ALCB","15334","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Silva, SB da; Lima, MGC de","371","1984","05","28","Southern America","Brasil",NA,NA,"fruto verde. Ocasional.; solo Latossolo Vermelho Amarelo, textura média. Relevo suave ondulado.","ALCB024990","Dicotyledon",NA,"(Mart.) Coville","Bautista, HP; Pinto, GCP","Bahia","Correntina","Oeste, Roda Velha","-45.95","-12.816667","ALCB024990",NA,NA,NA,NA,NA,"-45.95","-12.816667","1984","06",NA,NA,NA,NA,NA
"182","2020-06-09 13:34:32-03","UFBA","ALCB","137917","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Martinelli, G; Lima, T; Moraes, L","19140","2016","03","19","Southern America","Brasil",NA,NA,"3,30 cm, heliófila; folhas verdes, concolores; frutos imaturos castanhos.","ALCB068385","Dicotyledon",NA,"(Mart.) Coville","Lima, HC","Minas Gerais","Diamantina","Parque Estadual do Rio Preto, Campos rupestres, localidade de Lajeado.","-43.340278","-18.237222","ALCB068385","1627","1627",NA,NA,NA,"-43.340278","-18.237222","2018","03",NA,NA,NA,NA,NA
"183","2020-06-09 13:34:32-03","UFBA","ALCB","030981","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Saar, E","90","1996","11","01","Southern America","Brasil",NA,NA,"4,0 m., casca avermelhada. Folhas semi-coriáceas, concolores. Inflorescência em espiga, axilar, flores cremes; filetes exsertos creme-claros, anteras escuras. Ocasional.","ALCB024993","Dicotyledon",NA,"(Mart.) Coville","Guedes, ML; Saar, E","Bahia","Caetité","Serra Geral","-42.4749984741211","-14.0693998336792","ALCB024993",NA,NA,NA,"53684","auto",NA,NA,"1996","11",NA,NA,NA,NA,NA
"184","2020-06-09 13:34:32-03","UFBA","ALCB","78068","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lacerda, A; Portes, MC","22","1993","06","11","Southern America","Brasil",NA,NA,NA,"ALCB024991","Dicotyledon",NA,"(Mart.) Coville","Hatschbach, G","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611","ALCB024991",NA,NA,NA,"44368","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA
"185","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U 0269579","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lindeman JC; Haas JH de",NA,"1966","10","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0269579",NA,"Fabales","(Mart.) Coville",NA,"Paraná",NA,"Est. Paraná; 5 km S. of Jaguariaíva, bank or Rio 5 Reis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13974",NA,NA
"186","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U.1321137","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lindeman JC; Haas JH de",NA,"1966","10","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1321137",NA,"Fabales","(Mart.) Coville",NA,"Paraná",NA,"Est. Paraná; 5 km S. of Jaguariaíva, bank or Rio 5 Reis.",NA,NA,"NL-U1321137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121234",NA,NA
"187","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U.1321138","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lindeman JC; Haas JH de",NA,"1966","10","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1321138",NA,"Fabales","(Mart.) Coville",NA,"Paraná",NA,"Est. Paraná; 5 km S. of Jaguariaíva, bank or Rio 5 Reis.",NA,NA,"NL-U1321138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121235",NA,NA
"188","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U.1321139","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Anderson WR",NA,"1973","04","11","Southern America","Brazil",NA,NA,"Cerrado and sandy, grassy campo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1321139",NA,"Fabales","(Mart.) Coville","Scalon VR","Minas Gerais",NA,"30 km by road SW of Gouvêia, at km 60 on road to Curvelo.",NA,NA,"NL-U1321139",NA,NA,NA,NA,NA,NA,NA,"2005","07","01","Magnoliopsidae","U 0121233",NA,NA
"189","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U.1321140","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Lindeman JC; Haas JH de",NA,"1967","07","05","Southern America","Brazil",NA,NA,"Campo cerrado.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321140 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1321140",NA,"Fabales","(Mart.) Coville","Scalon VR","São Paulo",NA,"Est. Sao Paulo; 100 km N.E. of Sao Paulo.",NA,NA,"NL-U1321140",NA,NA,NA,NA,NA,NA,NA,"2005","07","01","Magnoliopsidae","U 0121232",NA,NA
"190","2020-02-08 09:11:01-03","NBC","NL-BOTANY","U.1321141","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","adstringens","Stryphnodendron adstringens","Hatschbach GG; Hatschbach M; Nicolack V",NA,"1989","09","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1321141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1321141",NA,"Fabales","(Mart.) Coville",NA,NA,NA,"Rio de Contas, rod. para Mato Grosso, Bahia.",NA,NA,"NL-U1321141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"191","2020-02-08 09:11:01-03","NBC","NL-BOTANY","L.2026441","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Anderson WR; Hill SR; Reis dos Santos R; Souza R",NA,"1973","05","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026441",NA,"Fabales","Mart.",NA,NA,NA,"Planalto do Brasil. Estado de Goias. Serra Dourada. Ca. 16 km (straight line) S of Goias Velho; cerrado on SE slopes.",NA,NA,"NL-L2026441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"192","2020-02-08 09:11:01-03","NBC","NL-BOTANY","L.2026442","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Hatschbach GG",NA,"1968","10","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026442",NA,"Fabales","Mart.",NA,NA,NA,"Est. Parana. Mun. Arapoti. Chapadao S. Antonio.",NA,NA,"NL-L2026442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"193","2020-02-08 09:11:01-03","NBC","NL-BOTANY","L.2026443","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Hatschbach GG",NA,"1968","03","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026443 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026443",NA,"Fabales","Mart.",NA,NA,NA,"Est. Parana. Mun. Arapoti. Fazenda do Lobo.",NA,NA,"NL-L2026443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"194","2020-02-08 09:11:01-03","NBC","NL-BOTANY","L.2026444","PreservedSpecimen","Plantae","Leguminosae-Mim.","Stryphnodendron","barbatimam","Stryphnodendron barbatimam","Hatschbach GG",NA,"1961","10","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2026444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2026444",NA,"Fabales","Mart.",NA,NA,NA,"Est. Parana. Mun. Arapoti. Rio das Cinzas, Barra do Perdizes.",NA,NA,"NL-L2026444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"195","2020-11-04 11:10:57-03","ESALQ","ESA","97958","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","32856.0","2007","02","19",NA,"Brasil",NA,NA,"Árvore, ca. 3m alt. Frutos castanhos","ESA097958","Magnoliophyta",NA,"(Mart.) Coville","Gibau, A.","Minas Gerais","Santana do Pirapama.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Cerrado.",NA,NA,"ESA097958",NA,NA,NA,NA,NA,"-43,755,556","-19,006,111",NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:10:57-03","ESALQ","ESA","130588","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35791.0","2013","02","18",NA,"Brasil",NA,NA,"Árvore","ESA130588","Magnoliophyta",NA,"(Mart.) Coville","Souza, V.C.","São Paulo","Campinas","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","-22.9643","-47.1821",NA,"552","552",NA,NA,NA,"-22.9643","-47.1821","2013",NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:10:57-03","ESALQ","ESA","88658","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Krieger, L.","8824.0","1970","07","13",NA,"Brasil",NA,NA,NA,"ESA088658","Magnoliophyta",NA,"(Mart.) Coville","Gibau, A.","Minas Gerais","S. do Pirapama",NA,NA,NA,"ESA088658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:10:57-03","ESALQ","ESA","28442","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.; Miyagi, P.H.; Souza, J.P.; Nakagomi, M.Y.","7277.0","1994","11","14",NA,"Brasil",NA,NA,"Árvore, ca. 3 m alt.; frutos castanhos.","ESA028442","Magnoliophyta",NA,"(Mart.) Coville","Scaramuzza, C.A.M.","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Área de cerrado adjacente a banhado.","-492.017","-24.085",NA,NA,NA,NA,NA,NA,"-492,017","-24,085",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:10:57-03","ESALQ","ESA","88674","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, R.S.","24164.0","1963","09","13",NA,"Brasil",NA,NA,NA,"ESA088674","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","São José do Geribé",NA,NA,NA,"ESA088674",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:10:57-03","ESALQ","ESA","100206","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rizzo, J.A.","5995.0","1971","09","19",NA,"Brasil",NA,NA,NA,"ESA100206","Magnoliophyta",NA,NA,"Scalon, V.R.","Goiás","Serra dos Caiapós",NA,NA,NA,"ESA100206",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"201","2020-11-04 11:10:57-03","ESALQ","ESA","45289","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20156.0","1997","10","07",NA,"Brasil",NA,NA,"Árvore, ca. 6 m alt.; flores creme.","ESA045289","Magnoliophyta",NA,"(Mart.) Coville","Souza, V.C.","Mato Grosso","Nova Brasilândia","Estrada entre Riolândia (Frieira) e Marzagão. ca 25km NNW (em linha reta) de Nova Brasilândia. Savana arborizada (cerrado)",NA,"-14.75","ESA045289",NA,NA,NA,NA,NA,"-55,066,667","-14.75","2012","03","20",NA,NA,NA,NA
"202","2020-11-04 11:10:57-03","ESALQ","ESA","32930","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, J.P.; Souza, V.C.; Duarte, A.R.; Elias, S.I.","621.0","1996","04","27",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt.; frutos castanhos.","ESA032930","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","São Paulo","Itatinga","26 km de Itatinga, em direção a Angatuba. Pasto, em área originalmente ocupada por cerrado","-485.308",NA,"ESA032930","610","610",NA,NA,NA,"-485,308","-23,295,306","2007",NA,NA,NA,NA,NA,NA
"203","2020-11-04 11:10:57-03","ESALQ","ESA","19865","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2117.0","1994","03","08",NA,"Brasil",NA,NA,"Árvore, 3 m alt.; frutos castanhos.","ESA019865","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","São Paulo","Cabreúva","Jacaré. Cerrado.","-470.428",NA,"ESA019865",NA,NA,NA,NA,NA,"-470,428","-23,237,111","2007",NA,NA,NA,NA,NA,NA
"204","2020-11-04 11:10:57-03","ESALQ","ESA","100209","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Coradin, L.","4233.0","1981","07","03",NA,"Brasil",NA,NA,NA,"ESA100209","Magnoliophyta",NA,NA,NA,"Goiás","Sobradinho",NA,NA,NA,"ESA100209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 11:10:57-03","ESALQ","ESA","88699","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Coradin, L.","8620.0","1992","09","14",NA,"Brasil",NA,NA,NA,"ESA088699","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429","ESA088699",NA,NA,NA,"41184","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"206","2020-11-04 11:10:57-03","ESALQ","ESA","114679","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Alcântara, M.B.","79.0","1995","02","16",NA,"Brasil",NA,NA,NA,"ESA114679","Magnoliophyta",NA,NA,"Scalon, V.R.","Goiás","Mineiros",NA,"-52.5511016845703","-17.5694007873535","ESA114679",NA,NA,NA,"100343","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"207","2020-11-04 11:10:57-03","ESALQ","ESA","100202","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rizzo, J.A.","4084.0","1969","04","05",NA,"Brasil",NA,NA,NA,"ESA100202","Magnoliophyta",NA,NA,"Scalon, V.R.","Goiás","Mossâmedes",NA,"-50.2150001525879","-16.1266994476318","ESA100202",NA,NA,NA,"30139","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"208","2020-11-04 11:10:57-03","ESALQ","ESA","87466","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Assis, L.C.S.","587.0","2002","09","28",NA,"Brasil",NA,NA,NA,"ESA087466","Magnoliophyta",NA,"(Mart.) Coville","Assis, L.C.S.","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807","ESA087466",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-04 11:10:57-03","ESALQ","ESA","88707","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Kinoshita, L.S.",NA,"1994","11","07",NA,"Brasil",NA,NA,NA,"ESA088707","Magnoliophyta",NA,"(Mart.) Coville","Souza, V.C.","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637","ESA088707",NA,NA,NA,"27086","auto",NA,NA,"2012","03","19",NA,NA,NA,NA
"210","2020-11-04 11:10:57-03","ESALQ","ESA","108226","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Salatino, M.L.F.","106.0","1992","06","05",NA,"Brasil",NA,NA,NA,"ESA108226","Magnoliophyta",NA,NA,"Scalon, V.R.","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182","ESA108226",NA,NA,NA,"24621","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"211","2020-11-04 10:55:49-03","ESALQ","ESA","140373","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Gibau, A.","8.0","2016","12","04",NA,"Brasil",NA,NA,"Árvore ca. 4m, casca adstringente. Flores brancas com filete roxo.","ESA140373",NA,NA,"(Mart.) Coville","Gibau, A.","São Paulo","Sorocaba","Cerrado degradado","-47.4500007629395","-23.5",NA,NA,NA,NA,"17154","auto",NA,NA,"2016","12","04",NA,NA,NA,NA
"212","2020-11-04 11:10:57-03","ESALQ","ESA","88696","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, A.A.","147.0","1998","08","11",NA,"Brasil",NA,NA,NA,"ESA088696","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Goiás","Colinas do Sul",NA,"-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"58154","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"213","2020-11-04 11:10:57-03","ESALQ","ESA","88900","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Rizzo, J.A. et al.","1424.0","1989","06","10",NA,"Brasil",NA,NA,NA,"ESA088900","Magnoliophyta",NA,"(Mart.) Coville","Souza, V.C.","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793","ESA088900",NA,NA,NA,"25250","auto",NA,NA,"2012","03","19",NA,NA,NA,NA
"214","2020-11-04 11:10:57-03","ESALQ","ESA","88656","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Pires, F.R.S.",NA,"1995","10","05",NA,"Brasil",NA,NA,NA,"ESA088656","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242","ESA088656",NA,NA,NA,"37503","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"215","2020-11-04 11:10:57-03","ESALQ","ESA","88671","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Santos, R.S.","24039.0","1963","09","06",NA,"Brasil",NA,NA,NA,"ESA088671","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Matozinhos",NA,"-44.0814018249512","-19.5578002929688","ESA088671",NA,NA,NA,"20503","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"216","2020-11-04 11:10:57-03","ESALQ","ESA","88665","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Arbex, L.H.",NA,"1978","05","01",NA,"Brasil",NA,NA,NA,"ESA088665","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408","ESA088665",NA,NA,NA,"13809","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"217","2020-11-04 11:10:57-03","ESALQ","ESA","78761","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Farah, F.T. et al.","748.0","1998","12","01",NA,"Brasil",NA,NA,NA,"ESA078761","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631","ESA078761",NA,NA,NA,"44638","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"218","2020-11-04 11:10:57-03","ESALQ","ESA","70975","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Farah, F.T. et al.","473.0","1998","09","07",NA,"Brasil",NA,NA,NA,"ESA070975","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631","ESA070975",NA,NA,NA,"44638","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"219","2020-11-04 10:55:49-03","ESALQ","ESA","135083","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Verdi, M.","6491.0","2013","10","14",NA,"Brasil",NA,NA,NA,"ESA135083",NA,NA,NA,"Gibau, A.","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,"2018","03","19",NA,NA,NA,NA
"220","2020-11-04 11:10:57-03","ESALQ","ESA","88649","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Krieger, L.","7169.0","1969","10","01",NA,"Brasil",NA,NA,NA,"ESA088649","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","São João Del Rey",NA,"-44.2616996765137","-21.1355991363525","ESA088649",NA,NA,NA,"39093","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"221","2020-11-04 11:10:57-03","ESALQ","ESA","88666","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Krieger, L.","8306.0","1970","03","01",NA,"Brasil",NA,NA,NA,"ESA088666","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Minas Gerais","São João Del Rey",NA,"-44.2616996765137","-21.1355991363525","ESA088666",NA,NA,NA,"39093","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA
"222","2020-11-04 11:10:57-03","ESALQ","ESA","88683","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Machado, J.L.",NA,"1987","11","07",NA,"Brasil",NA,NA,NA,"ESA088683","Magnoliophyta",NA,"(Mart.) Coville","Barneby, R.","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975","ESA088683",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-11-04 11:10:57-03","ESALQ","ESA","102244","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Fonseca, R.L.","66.0","2004","04","08",NA,"Brasil",NA,NA,NA,"ESA102244","Magnoliophyta",NA,"(Mart.) Coville","Gibau, A.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","ESA102244",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-04 11:10:57-03","ESALQ","ESA","45294","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","adstringens","Stryphnodendron adstringens","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17888.0","1997","06","12",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos imaturos verdes.","ESA045294","Magnoliophyta",NA,"(Mart.) Coville","Scalon, V.R.","Mato Grosso","Tapurah","Estrada do Capixaba. Cerca de 20km NE de Tapurah. Savana arborizada com mata ciliar adjacente","-56.5416984558105","-12.7849998474121","ESA045294",NA,NA,NA,"190293","auto","-56,366,667","-12,616,667","2007",NA,NA,NA,NA,NA,NA
