"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","sex"
"204","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","46067",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"J. Gurtler; Monique Perini, Wellinton Prates","2012","01","21","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.674222","-19.806139","40W40'27,2","19S48'22,1","230","230","Cácto arbóreo (6 mts aprox), solo profundo, folhas de bordos lisos, frutos modificados verdes.","MBML046067","MBML046067",NA,NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,NA,NA,NA
"205","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","5356",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth","G. Martinelli & T. Wendt/19881",NA,NA,NA,"J. W. Tabacow; et C.Chamas","1988","08","21","Brasil","Minas Gerais","Montes Claros","BR Minas","-43.865","-16.737222","43W51'54","16S44'14",NA,NA,"Nome vulgar local: cama de noiva, pétalas rosa forte, miolo amarelo, folhas e cálice verde, arvoreta 3m, folha concolor com pecíolo verde avermelhado. Quando jovem e lenhoso quando adulto, vários acúleos saindo do mesmo ponto do tronco","MBML005356","MBML005356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","5552",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"H. Q. Boudet Fernandes; et al","1987","12","10","Brasil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro","-40.6325","-19.8375","40W37'57","19S50'15",NA,NA,"Arborescente. Capoeirão sobre rocha. Estéril. Culta (no jardim rupestre). Herborizada em 22/03/1989: Flores rosadas com a base das pétalas alvo.","MBML005552","MBML005552",NA,NA,NA,NA,NA,NA,"2267",NA,NA,NA,NA,NA,NA,NA
"207","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45746",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth",NA,NA,NA,NA,"L. Kollmann; A.P.Fontana, C.N.Fraga, A.C.Lima, R.Gribel & M. Lemes","2013","04","13","Brasil","Espírito Santo","Baixo Guandu","Ibituba","-41.732222","-22.283056","41W43'56","22S16'59","200","200","Arvoreto 4m ao sol, botões lilás","MBML045746","MBML045746",NA,NA,NA,NA,NA,NA,"12662",NA,NA,NA,NA,NA,NA,NA
"208","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1987",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violaciflora",NA,"D. C. Zappi/Nov.-1999",NA,NA,NA,"W. Boone","1985","11","08","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111","40W36'7","19S54'22",NA,NA,"Arbusto 1,5m, com flores de corola lilás verticilos reprodutores amarelos, heliófila, cultivada na propriedade do Ferrari.","MBML001987","MBML001987",NA,NA,"subsp. violaciflora",NA,NA,NA,"869",NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1992",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violaciflora",NA,"D. C. Zappi/Nov.-1999",NA,NA,NA,"H. Q. Boudet Fernandes","1985","10","08","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Arbusto 2,5m, esgalhado, folhas com bordos avermelhados, flores rosadas-liláses, heliófila, campo de pastagem em encosta.","MBML001992","MBML001992",NA,NA,"subsp. violaciflora",NA,NA,NA,"1536",NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45339",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violaciflora",NA,NA,NA,NA,NA,"J. Gurtler","2012","01","05","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.6775","-19.8025","40W40'39","19S48'9","280","280","Arvoredo de porte alto (5,0 mts aprox.), apresentando acúleos no caule próximo a inserção das folhas, frutos modificados verdes em solo profundo","MBML045339","MBML045339",NA,NA,"subsp. violaciflora",NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA
"211","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","7754",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violaciflora",NA,"D. C. Zappi/Nov.-1999",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","09","10","Brasil","Espírito Santo","Santa Teresa","Estrada da Pedra da Onça","-40.818889","-19.891389","40W49'8","19S53'29",NA,NA,"Vale beira de estrada. Flores roxas.","MBML007754","MBML007754",NA,NA,"subsp. violaciflora",NA,NA,NA,"529",NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","28277",NA,"Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Hawarth","R. C. Britto/06-11-2006",NA,NA,NA,"R. C. Britto","2006","10","12","Brasil","Espírito Santo","São Roque do Canaã","Nossa Senhora da Saúde","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"Planta arbustiva 5m, caule lenhoso, espinhento, com flores rosas e frutos verdes, meio de cafesal.","MBML028277","MBML028277",NA,NA,NA,"14641",NA,"auto","13",NA,NA,NA,NA,NA,NA,NA
"213","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13509","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Taylor, N. P.","1990","12","15","Brasil","Minas Gerais","Conselheiro Pena",NA,"-41.4721984863281","-19.1721992492676",NA,NA,"50","50","Arvoreta até 3m alt., folhas dos caules de extensão até 20 x 5,5 cm: Flores com segmentos do perianto magenta a alvos. Frutos roxos",NA,NA,NA,NA,NA,"46509",NA,"auto","773",NA,NA,NA,NA,NA,NA,NA
"214","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11547","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, D.C.","1990","03",NA,"Fernandes, H.Q.B.","1985","10","08","Brasil","Espírito Santo","São João de Petrópolis","Escola Agrotécnica Federal",NA,NA,NA,NA,NA,NA,"Arbusto 2,5m, esgalhado, folhas com bordos avermelhos, flores rosadas liláses, heliófila.",NA,NA,NA,NA,NA,NA,NA,NA,"1536",NA,NA,NA,NA,NA,NA,NA
"215","2020-06-15 15:29:44-03","UNESP-RC","HRCB","50649","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Lombardi","2008","11","03","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S",NA,NA,"Cultivado a beira da estrada, árvore ca. 7 m, folhas carnosas, tépalas rosadas",NA,NA,NA,NA,NA,NA,NA,NA,"7511",NA,NA,NA,NA,NA,NA,NA
"216","2020-06-15 15:29:44-03","UNESP-RC","HRCB","51606","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Santos, L.B.","2009","11",NA,"Santos, L.B.","2009","11","09","Brasil","São Paulo","Rio Claro","UNESP-Rio Claro","-47.533333","-22.383333","47º32'W","22º23'S","626","626","Trepadeira sobre arbusto, folhas suculentas, tépalas rosas, anteras amarelas, estigma creme, fruto jovem verde carnoso",NA,NA,NA,NA,NA,NA,NA,NA,"422",NA,NA,NA,NA,NA,NA,NA
"217","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11554","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, D.C.","1990","03",NA,"Fernandes, H.Q.B.","1987","12","10","Brasil","Espírito Santo","Santa Tereza","Rio 5 de Novembro","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arborescente. Estéril. Cult (no jardim rupestre). Herborizada em 22/3/1989: flores rosadas com a base das pétalas alvo",NA,NA,NA,NA,NA,"23813",NA,"auto","2267",NA,NA,NA,NA,NA,NA,NA
"218","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11542","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Zappi, D.C.","1990","03",NA,"Boone, W.","1985","11","08","Brasil","Espírito Santo","Santa Tereza","Vale do Canaã","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto 1,5m, com flores de corola lilás, verticilos reprodutores amarelos, heliófila",NA,NA,NA,NA,NA,"23813",NA,"auto","869",NA,NA,NA,NA,NA,NA,NA
"219","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13492","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia subsp. violacea","(Leuenb.) N.P.Taylor & Zappi",NA,NA,NA,NA,"Fernandes, H.Q.B.","1990","12","17","Brasil","Espírito Santo","Santa Tereza","Rio 5 de Novembro","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arbusto comramos eretos de até 5 m alt. Flores com segmento do perianto violáceos a rosa pálidos, frutos verdes com brácteas violáceas.",NA,NA,NA,NA,"subsp. violacea","23813",NA,"auto","789",NA,NA,NA,NA,NA,NA,NA
"220","2017-11-24 14:10:20-02","UFLA","ESAL","6202","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M. L. Gavilanes",NA,NA,NA,"Resende, MLV de",NA,NA,NA,"Brasil","Minas Gerais","Araçuaí",NA,"-42.0703010559082","-16.8497009277344",NA,NA,"2","2","arbusto; ; ;",NA,NA,NA,NA,NA,"46442",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA
"221","2019-06-10 10:10:28-03","FZB-BH","BHZB","4532","S","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia",NA,NA,NA,NA,NA,"Fernandes, M.G.C.","2004","03","19","Brasil","MG","Pedra Azul","Fazenda Bom Jardim - jardim casa","-41.290556","-16.059167","41W 17' 26","16S 03' 33",NA,NA,"Escandente. Coord: 16°03'33S - 41°17'26W. Com duplicata.Cultivado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-06-10 10:10:28-03","FZB-BH","BHZB","6409","S","Plantae","Cactaceae","Pereskia","grandifolia subsp violacea","Pereskia grandifolia subsp violacea",NA,"D.R, Gonzaga","2017","01","26","Costa, M.C.D.","2007","07","04","Brasil","MG","Belo Horizonte","FZB/BH - Jardim Botânico - Coleção Caatinga","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"CAC 2005 066. Originalmente coletada na APA Lajedão -Matias Cardoso - MG - 2003. (Projeto Caatinga).Cultivado",NA,NA,NA,NA,NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-01-26 14:12:30-03","CPACT","ECT","6760","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","J.S.Theis","2018","12","09","J.S.Theis","2018","07","24","Brasil","Rio Grande do Sul","São Lourenço do Sul","Quevedos, próximo à RS 265, 6º distrito, propriedade em transição agroecológica.","-52.297778","-31.255278","52º17'52''W","31º15'19''S","252","252",NA,"ECT0006760",NA,"Embryophyta",NA,NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA
"224","2014-11-06 16:16:45-02","UFPB","EAN","1024","S","Plantae","Cactaceae","Pereskia","grandiflora .","Pereskia grandiflora .","Haw","Jayme Coelho de Moraes",NA,NA,NA,NA,"1953","12","20","Brasil","Pernambuco","Nazaré da Mata",NA,"-35.2278","-7.74167",NA,NA,NA,NA,"Planta cultivada.Habitat: Arbórea",NA,NA,NA,NA,NA,"9456",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2014-11-06 16:16:45-02","UFPB","EAN","4642","S","Plantae","Cactaceae","Pereskia","grandiflora haw.","Pereskia grandiflora haw.","Haw","L. P. Felix","1981","10","29","L. P. Félix; G. V. Dorneles","1981","10","07","Brasil","Paraíba","Araçagi",NA,"-35.3811","-6.85306",NA,NA,NA,NA,"Planta de flor róseo- lilás, plantada em terreiro de uma casa na zona rural..Habitat: Arbórea",NA,NA,NA,NA,NA,"17618",NA,"auto","1391",NA,NA,NA,NA,NA,NA,NA
"226","2014-11-06 16:16:45-02","UFPB","EAN","11989","S","Plantae","Cactaceae","Pereskia","grandiflora haw.","Pereskia grandiflora haw.","Haw",NA,NA,NA,NA,"M. F. Mata; L. P. Felix","2006","05","18","Brasil","Pernambuco","Taquaritinga do Norte",NA,"-36.0442","-7.90306",NA,NA,NA,NA,"Arvoreta; flores roseas, descida do sítio..",NA,NA,NA,NA,NA,"25558",NA,"auto","584",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-04 10:26:55-03","UFRPE","HST","21175","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.L.Guedes","2014","11",NA,"M.L.Guedes; T.F.Costa; alunos de BIOC05","2014","11","01","Brasil","Bahia","Abaíra","Chapada Diamantina","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"Árvore espinescente; folhas semicrassas; inflorescência com botões róseos, flores com pétalas vermelhas.","HST021175",NA,NA,NA,NA,"26531",NA,"auto","22775",NA,NA,NA,NA,NA,NA,NA
"228","2021-02-04 10:26:55-03","UFRPE","HST","8043","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.V.Meiado","2010","12","23","A.M.Miranda; L.Oliveira, A.Gomes et N.Dornelas","1997","12","13","Brasil","Pernambuco","Araripina","Chapada do Araripe","-40.4982986450195","-7.57610988616943",NA,NA,NA,NA,"Árvore ca. 6 m alt.; crassa; flores rosas, anteras amarelas, estigma branco. Cultivada.","HST008043",NA,NA,NA,NA,"41571",NA,"auto","2938",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-04 10:26:55-03","UFRPE","HST","10575","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","D.Zappi","1999","12",NA,"A.M.Miranda","1994","02","09","Brasil","Pernambuco","São Benedito do Sul","margem da rodovia","-35.9516983032227","-8.80832958221436",NA,NA,NA,NA,"Arbusto ca. 2,5 m alt.; flores vistosas róseas anteras e estigmas amarelos.","HST010575",NA,NA,NA,NA,"15839",NA,"auto","1286",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-04 10:26:55-03","UFRPE","HST","12803","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","M.V.Meiado","2010","12","23","A.M.Miranda; et al.","2005","03","03","Brasil","Piauí","Amarante","Araras","-42.8546981811523","-6.24110984802246",NA,NA,NA,NA,"Arbusto ca. 3 m alt.; caule verde; folhas crassas; flores róseas, anteras amarelas, estigma branco; frutos imaturos verdes.","HST012803","HST012803_v",NA,NA,NA,"54144",NA,"auto","4957",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-09 10:12:24-03","UENF","HUENF","6184","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandiflora","Pereskia grandiflora","Haw.","D.R. Couto","2020","11","18","Souza, T.P.","2007","06","02","Brasil","Rio de Janeiro","Campos dos Goytacazes","Parque Itaquaruçú","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,"HUENF00006187",NA,NA,NA,NA,"62761",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-09 10:12:24-03","UENF","HUENF","8830","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"s/c","2001","12","17","Brasil","Rio de Janeiro","Campos dos Goytacazes","Bom Jesus","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"1º ponto","HUENF00008834",NA,NA,NA,NA,"62761",NA,"auto","3",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-09 10:12:24-03","UENF","HUENF","9266","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"Nascimento, M.T.; et al.","2011","11","16","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Mico","-40.9613990783691","-21.3019008636475",NA,NA,NA,NA,NA,"HUENF00009270",NA,NA,NA,NA,"48091",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-25 10:11:43-03","CVRD","CVRD","3869","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia var. grandifolia","Houv.","Leia Scheinvar","1996","03","28","Souza, V.D.","1992","05","19","BRASIL","ES","Castelo","Localizado no pasto, lado direito da estrada de Castelo para o Córrego do Ipê.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cacto castelo","CVRD003869",NA,"Magnoliophyta","Caryophyllales","var. grandifolia","23588",NA,"auto","341","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"235","2021-02-25 10:11:43-03","CVRD","CVRD","3869","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia var. grandifolia","Houv.","Leia Scheinvar","1996","03","28","Souza, V.D.","1992","05","19","BRASIL","ES","Castelo","Localizado no pasto, lado direito da estrada de Castelo para o Córrego do Ipê.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cacto castelo","CVRD003869",NA,"Magnoliophyta","Caryophyllales","var. grandifolia","23588",NA,"auto","341","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"236","2020-09-25 10:41:30-03","UFPE","UFP","11207","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Silva, DC",NA,NA,NA,"Silva, DC","1994","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto terrestre. Flor lilás, odor agradável, estames e anteras de cor amarela.; Arbusto terrestre. Flor lilás, odor agradável, estames e anteras de cor amarela.","UFP011207",NA,NA,"Caryophyllales",NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 11:53:30-03","UFPE","UFP","38719","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.","Freitas, MF","2004","03","31","Oliveira, M; Grillo, AA","2003","12","16","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore armada; flores com corola rósea, cálice verde e estames amarelos.; Árvore armada; flores com corola rósea, cálice verde e estames amarelos.","UFP038719",NA,NA,"Caryophyllales",NA,NA,NA,NA,"1490",NA,NA,NA,NA,NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","1455040","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. Klopfer","1929","10","8","Peru","Loreto",NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"40","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2946205","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913",NA,NA,"Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6129","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","987276","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1917","5","12","Venezuela","Miranda",NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"7151","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2876202","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"L. H. Bailey & E. Z. Bailey","1921","1","7","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,"915","1068",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"798","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2963538","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"F. R. Fosberg","1947","12","2","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"50","50",NA,"US00182118","US00182118_01",NA,"Caryophyllales",NA,NA,"1",NA,"29268","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2876201","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"-- Shamel","1914","6","6","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182132","US00182132_01",NA,"Caryophyllales",NA,NA,"1",NA,"138b","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","2859258","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"E. P. Heringer & G. Eiten","1975","9","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182117","US00182117_01",NA,"Caryophyllales",NA,NA,"1",NA,"15252","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","1571775","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"H. M. Curran","1918","12","8","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182133","US00182133_01",NA,"Caryophyllales",NA,NA,"1",NA,"621","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","762046","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","5","27","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182119","US00182119_01",NA,"Caryophyllales","grandifolia",NA,"1",NA,"19656","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","3054070","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1918","5",NA,"Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,"1",NA,"s.n.","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","3052580","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913","7",NA,"Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales",NA,NA,"1",NA,"6480","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","2532942","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"G. Hatschbach","1961","4","8","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"220","220",NA,"US00182135","US00182135_01",NA,"Caryophyllales",NA,NA,"1",NA,"7896","South America",NA,"Dicotyledonae",NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","2687224","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia","Haw.",NA,NA,NA,NA,"G. Eiten","1965","2","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"500","500",NA,"US00182130","US00182130_01",NA,"Caryophyllales",NA,NA,"1",NA,"6011","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","763337","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"J. N. Rose & J. S. Rose","1916","10","28","Venezuela","Carabobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"21850","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","876204","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913","7","11","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6480","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","987556","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1917","9","30","Venezuela","Federal District",NA,NA,NA,NA,NA,NA,"800","1000",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"7433","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","1188210","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1921","9","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182120","US00182120_01",NA,"Caryophyllales","grandifolia",NA,"1",NA,"1123","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","2876206","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"H. F. Pittier","1913",NA,NA,"Venezuela","Federal District",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"6129","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","1460734","PreservedSpecimen","Plantae","Cactaceae","Pereskia","grandifolia","Pereskia grandifolia grandifolia","Haw.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1929","8","2","Peru","Loreto",NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,"Caryophyllales","grandifolia",NA,"1",NA,"26912","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA
