"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"236","2021-02-08 12:44:00-03","UFRGS","ICN","090698","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand.",NA,NA,NA,NA,"Sobral, M; Attili, D","6658","1991","01",NA,"Brasil","SP","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta de 2-3 m de altura; flores brancas, em botão; casca rugosa.; Interior de mata",NA,NA,"Dicotyledon",NA,"América do Sul","Parque Estadual da Juréia",NA,"21922","auto",NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:44:00-03","UFRGS","ICN","066136","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand.","Hatschbach, G","1983","03",NA,"Hatschbach, G","45974","1982","12","29","Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"10","10","Arvoreta de 3,5 m de altura; flor alva.; Mata pluvial encosta de morro",NA,NA,"Dicotyledon",NA,"América do Sul","Serrinha",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:44:00-03","UFRGS","ICN","096073","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D. Legrand.","Hatschbach, G","1968","08",NA,"Hatschbach, G","18643","1968","02","27","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto de 2 m de altura; flor alva.; Mata pluvial",NA,NA,"Dicotyledon",NA,"América do Sul","Serra de Araraquara",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"239","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75231","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Hatschbach, G.","47167","1983","11",NA,"Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 3 m, botões alvos. Mata pluvial sombria.","HAS0075231",NA,"Magnoliophyta",NA,NA,"Serrinha",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75234","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Hatschbach, G.","s.n.","1963","12",NA,"Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arvoreta flor alva, mata pluvial vertente atlântica. Comparada com Paratypus. Novo para o Paraná. Typus de S. Catarina.","HAS0075234",NA,"Magnoliophyta",NA,NA,"Serra de Araraquara, Morro do Cauvi",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75233","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Mattos, J.","15610","1971","05",NA,"Brasil","São Paulo","Pariquera Açu",NA,NA,NA,NA,NA,NA,"Na mata primitiva. Pequena árvore com cerca de 4 metros de altura. Frutos imaturos.","HAS0075233",NA,"Magnoliophyta",NA,NA,"Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75230","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Klein, R.","1633","1955","03",NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"20","20","Mata. Arbusto, altura 2 metros. Fruto maduro roxo escuro.","HAS0075230",NA,"Magnoliophyta",NA,NA,"Cunhas",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75229","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Mattos, J.","9222","1961","09",NA,"Brasil","São Paulo","Pedro de Toledo","-47.2299995422363","-24.2700004577637",NA,NA,NA,NA,"Na mata secundária. 1,5 m de altura. Fruto imaturo.","HAS0075229",NA,"Magnoliophyta",NA,NA,"A 108 Km de S. Paulo, pela BR2.",NA,"33445","auto",NA,NA,NA,NA,NA,NA
"244","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75232","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Molz, M.","2017","10","23","Mattos, J.","13495","1966","04",NA,"Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Na mata virgem. 3 m de altura. Fruto imaturo.","HAS0075232",NA,"Magnoliophyta",NA,NA,"Estação Biológica de Boraceia. Perto das margens do Rio Coruja.",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"245","2021-02-25 09:38:42-03","IBt","SP","272366","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Moraes, PLR","957",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-25 09:38:42-03","IBt","SP","115721","S","Plantae","Myrtaceae","Gomidesia","flagellaris","Gomidesia flagellaris","D.Legrand",NA,NA,NA,NA,"Mattos, J","15610","1971","06",NA,"Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:12:07-03","IBt","SP","306799","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Mello-Silva, R; Vitta, FA; Roque, N","927","1994","05","12","Brasil","São Paulo","Tapira",NA,NA,NA,NA,"680","680",NA,NA,NA,NA,NA,NA,"SP 79, km 166, em direção a Juquiá, lado direito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:12:07-03","IBt","SP","335308","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Ivanauskas, NM; Gomes, A; Dias Filho, S","984","1996","01","24","Brasil","São Paulo","Pariquera-Açu","-47.866667","-24.6","-47.866667","-24.6",NA,NA,NA,NA,NA,NA,NA,NA,"Estação Experimental do IAC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:12:07-03","IBt","SP","362848","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Franco, G; Mendes, JCT; Ferraz, KMB; Ferraz, SFB; Silva, EV; Valente, R; Rocha, E; Rodrigu","2945","2000","04","20","Brasil","São Paulo","São Sebastião","-45.6","-23.75","-45.6","-23.75","190","190",NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha das Cachoeiras do Ribeirão Itú",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:12:07-03","IBt","SP","362852","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Oliveira, AA; Gandolfi, S; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo,","3625","2000","04","20","Brasil","São Paulo","São Sebastião","-45.6","-23.75","-45.6","-23.75",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Trilha entre a estrada Intermediária e a cabeceira do Ribeirão de Itu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:12:07-03","IBt","SP","341993","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Kirizawa, M; Kanashiro, S; Aguiar, FFA","3419","2000","03","24","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bairro Boracéia, Condompinio Morada da Praia, ca. km 193,5 da BR 101 Rio-Santos",NA,"37616","auto",NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:12:07-03","IBt","SP","245595","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Aguiar, OT","1990","11","09","Rossi, L; Barros, F; Sugiyama, M","697","1990","09","12","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arvoreta 4m alt., folhas discolores, verde-escuros na face adaxial, verde-claro na abaxial, frutos pêndulos, imaturos verdes, transição restinga-mata de encosta",NA,NA,NA,NA,NA,"Ilha do Cardoso, Base do Morro do Cardoso",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:12:07-03","IBt","SP","378255","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Castro, R","89","2002","01","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Ilha do Cardoso",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"254","2019-11-21 10:12:07-03","IBt","SP","244383","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Melo, MMRF; Penina, A","776","1988","07","21","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:12:07-03","IBt","SP","244382","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Melo, MMRF; Penina, A","775","1987","08","20","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"256","2019-11-21 10:12:07-03","IBt","SP","244385","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Melo, MMRF; Corrêa, JA","777","1988","07","22","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:12:07-03","IBt","SP","244384","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral",NA,NA,NA,NA,"Melo, MMRF; Atanasio, A","778","1988","07","27","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",NA,"37574","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:12:07-03","IBt","SP","350639","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2012","12",NA,"Cordeiro, I; Melo, MMRF; Mamede, MCH","2319","2000","09","27","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"665","665",NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nascentes do Córrego Ribeirão da Aldeia. UTM 0453062/7391150",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"259","2019-11-21 10:12:07-03","IBt","SP","350637","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2012","12",NA,"Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","20","2000","07","17","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nova Trilha dos Tropeiros",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"260","2019-11-21 10:12:07-03","IBt","SP","350638","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2012","12",NA,"Esteves, GL; Simão Bianchini, R; Pinheiro, F; Bonfim, F; Souza, FO; Bopp, LT; Sugiyama, M","2714","2000","08","10","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Mococa",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:12:07-03","IBt","SP","350636","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2012","12",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","1391","2000","09","07","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros, base perto da sede",NA,"30093","auto",NA,NA,NA,NA,NA,NA
"262","2020-09-24 08:25:29-03","IBt","SP","306890","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Jennings, L","2008","01",NA,"Leitão Filho, HF; et al.","32708","1995","02","09","Brasil","São Paulo","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Mata Atlântica de encosta, árvore 4m, flores brancas",NA,NA,NA,NA,NA,"Caverna do Diabo",NA,"38804","auto",NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:12:07-03","IBt","SP","288168","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Baitello, JB; Pastore, JA","768","1995","07","21","Brasil","São Paulo","Ibiúna","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Jurupará, Caminho da Fazenda Tucano",NA,"43112","auto",NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:12:07-03","IBt","SP","320929","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Árbocz, GF","509","1994","08","02","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base São Pedro, mata, trilha do Rio",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:12:07-03","IBt","SP","320931","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Árbocz, GF","498","1994","08","02","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, base São Pedro. Trilha do Rio.",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:12:07-03","IBt","SP","320928","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Árbocz, GF","510","1994","08","02","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base São Pedro, trilha do rio",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:12:07-03","IBt","SP","320930","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Árbocz, GF","506","1994","08","02","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base São Pedro, trilha do Rio",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:12:07-03","IBt","SP","321091","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Árbocz, GF","558","1994","08","04","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Caminho entre Base São Pedro e Limão, pela estrada velha",NA,"25028","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:12:07-03","IBt","SP","306798","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Kiyama, CY; Simão Bianchini, R; Rossi, L; Shirasuna, RT","57","1994","09","05","Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Boracéia, Estrada para a barragem da SABESP no Rio Guaratuba",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:12:07-03","IBt","SP","101996","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Mattos, J","13495","1966","04","27","Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estação Biológica de Boracéia, Perto das margens do rio Rio Coruja",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:12:07-03","IBt","SP","304843","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Moraes, PLR","820","1993","03","27","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Carlos Botelho, Fazenda Intervales, Núcleo Saibadela",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:12:07-03","IBt","SP","429826","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Simão Bianchini, R; Petrongari, FS","2011","05","16","Shirasuna, RT","2397","2009","05","21","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:12:07-03","IBt","SP","269366","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Kirizawa, M; Sugiyama, M","2880","1994","07","26","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base Saibadela, na parte baixa da serra, perto do rio Saibadela",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"274","2020-09-03 09:26:03-03","IBt","SP","313863","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Galleti, M; et al.","Saibadela1115","1995","01","11","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base Saibadela, trilha",NA,"34059","auto",NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:12:07-03","IBt","SP","288190","S","Plantae","Myrtaceae","Myrcia","flagellaris","Myrcia flagellaris","(D.Legrand) Sobral","Mamede, MCH","2010","10",NA,"Almeida Scabbia, RJ; et al.","Saibadela252","1994","04","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Intervales, Base Saibadela, trilha do rio, beira rio",NA,"34059","auto",NA,NA,NA,NA,NA,NA
