"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"548","2011-02-03 15:44:00-02","MO","MOBOT","182180","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Nélida Soria","Zardini 3912","1987","12","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Cerro Mbatovi.","-57.1","-25.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-85","3",NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","182186","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 6010","1988","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","M.S. Ferrucci (CTES)","Cordillera","Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-59","2",NA
"550","2014-08-22 09:54:00-03","MO","MOBOT","182205","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Ramón Velásquez","Zardini 10173","1989","1","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Parque Nacional Ybycu'í. 2 kms N of Salto Cristal.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","6",NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","182234","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|H. Velázquez","Zardini 22626","1990","8","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Road Emboscada-Nueva Colombia, 5 km SE of Emboscada. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408","4",NA
"552","2011-06-09 17:27:00-03","MO","MOBOT","182253","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Tulio Tillería","Zardini 30918","1992","3","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Central","Tavarory - Acosta Ñu. Cerrado Forest on edge of ravine.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"661","5",NA
"553","2012-06-20 16:32:00-03","MO","MOBOT","182286","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","William J. Hahn","Hahn 2078","1984","2","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Canindeyú","15 km SE of Katueté. Isolated pond in middle of cultivated field. Soil sandy around pond but red clay in field. Pond dominated by grasses with a zone of agricultural weeds next to soy bean field.","-54.6666667","-24.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-6","4",NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","182300","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 8238","1988","12","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Meseta Ybytú Silla, Serranía de Tobatí. On forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-119","5",NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","182340","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 8258","1988","12","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Meseta Ybytú Silla, Serranía de Tobatí. On forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-119","4",NA
"556","2013-10-09 05:40:00-03","MO","MOBOT","182372","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Ramón Velásquez","Zardini 10426","1989","1","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Parque Nacional Ybycu'í. Northwestern corner of park, on forest.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","4",NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","182388","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|et al.","Zardini 4226","1988","1","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Guairá","Cordillera de Ybytyruzú. Torörö, camino a cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-10","1",NA
"558","2008-05-27 22:02:00-03","MO","MOBOT","182407","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Camilo Díaz S.","Díaz Santibáñez 2042","1986","10","3","South America","Peru",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Cajamarca","San José de Lourdes, localidad Villarica.","-78.89166","-5.09944",NA,"San Ignacio","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-3","8",NA
"559","2013-10-09 05:40:00-03","MO","MOBOT","182440","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Ramón Velásquez","Zardini 14612","1989","9","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Guairá","Cordillera de Ybytyruzú. Road to Cantera Jhú. Gallery forest along Gervasia Creek, 2 kms S of route to Coronel Oviedo.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146","4",NA
"560","2008-05-27 22:02:00-03","MO","MOBOT","182489","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|R. Velázquez","Zardini 20855","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill. Gallery forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"341","4",NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","182513","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|C. Velázquez","Zardini 27078","1991","3","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Tobatí. Ybytú Silla mesa. Central area. Forest on slopes facing east.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"569","4",NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","182545","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|C. Velázquez","Zardini 16754","1989","12","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.","-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204","4",NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","182553","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 12620","1989","6","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W","-56.8","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","3",NA
"564","2008-05-27 22:02:00-03","MO","MOBOT","182561","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|A. Aguayo","Zardini 8483","1988","12","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo, on road to Polilla. Forest on Eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-123","4",NA
"565","2008-05-27 22:02:00-03","MO","MOBOT","182569","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 4349","1988","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Cerro Ybitú Silla, 1 km S of Tobatí. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","3",NA
"566","2008-05-27 22:02:00-03","MO","MOBOT","182584","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|C. Velázquez","Zardini 16793","1989","12","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Paraguarí","Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.","-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"204","4",NA
"567","2008-05-27 22:02:00-03","MO","MOBOT","182609","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|M. Velázquez","Zardini 20953","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a plain, along a creek. Gallery forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"345","4",NA
"568","2008-05-27 22:02:00-03","MO","MOBOT","182681","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|E. Velázquez","Zardini 19033","1990","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Central","Paraguay River around San Antonio. Gallery forest.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289","4",NA
"569","2008-05-27 22:02:00-03","MO","MOBOT","182712","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|A. Aguayo","Zardini 14914","1989","10","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Guairá","Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo. Gallery forest along creek.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152","4",NA
"570","2008-05-27 22:02:00-03","MO","MOBOT","182728","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|A. Aguayo","Zardini 14919","1989","10","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Guairá","Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo; tall forest.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","4",NA
"571","2008-05-27 22:02:00-03","MO","MOBOT","182744","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini","Zardini 6664","1988","8","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Cordillera","Serranía Tobatí, Meseta Ybitú Silla. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-75","1",NA
"572","2014-11-13 12:23:00-02","MO","MOBOT","182918","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Blas Pérez","Pérez Maricerich 287","1991","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer (KY)","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"573","2016-03-08 11:15:00-03","MO","MOBOT","183386","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Leongino Guerrero","Zardini 37602","1993","12","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","L.J. Dorr (US)","Paraguarí","Estancia Lago Ypoá: Cerro Lima.","-57.4","-26.0333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"860","4",NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","183408","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Elsa M. Zardini|Leongino Guerrero","Zardini 36642","1993","7","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","L.J. Dorr (US)","Paraguarí","Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.","-57.26666","-26.05",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"835","4",NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","1866934","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Manuel J. Macía|et al.","Macía 6554","2002","3","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","det. L.J. Dorr (US)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, en lo alto de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.66805","-14.55694",NA,"Abel Iturralde","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2017-08-25 05:21:00-03","MO","MOBOT","2298178","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","H. A. Keller","Keller 206","2000","7","20","South America","Argentina",NA,NA,NA,NA,NA,NA,"Mart.","Keller, H. A., //","Misiones","Próximo a parque provincial Esperanza",NA,NA,NA,"Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2011-12-10 06:40:00-02","MO","MOBOT","2515690","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Sara G. Tressens|Teuvo Ahti|Lidia I. Ferraro|Victor Maruñak","Tressens 4775","1993","12","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","Ferrucci, M. S., //","Cordillera","Cerro Tobatí","-57.13333","-25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2015-11-10 20:31:00-02","MO","MOBOT","2998755","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","M.G. Silva|J. Maria","Silva 3212","1977","6","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso","Rio Juruena, ripuana, Fontenilha, arrodores do aeroporte, estrada para Aripuena. Capoeira, terreno le legoires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2015-08-10 05:49:00-03","MO","MOBOT","3009236","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Amaro Macedo","Macedo 1307","1948","10","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","!W. Meijer","Minas Gerais","S. Teigiuha, Ituiutaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2014-05-13 20:05:00-03","MO","MOBOT","3019055","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","M. Toledo","Toledo 257","1993","12","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","R. Guillen","Santa Cruz","Ñuflo de Chávez Región de Lomerio. Comunidad San Antonio. Bosque semideciduo.","-61.81333","-16.76861",NA,NA,"300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2008-05-27 22:02:00-03","MO","MOBOT","3019084","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Mirtha Ortiz","Ortiz 695","1987","11","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","L.J. Dorr","Cordillera","En el cerro. Coocupé, Km 45 Ruta 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2012-05-02 08:09:00-03","MO","MOBOT","3019730","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","F. Javier Fernández Casas","Fernández Casas 5867","1982","1",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer, 1 Oct","Canindeyú","Cerca de General Bernardino Caballero, a unos 450 m, en bosque claro, 3.II.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"583","2008-05-27 22:02:00-03","MO","MOBOT","3019840","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Itaipú Binacional","Itaipú Binacional 732","1980","6","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer, 1 Oct","Alto Paraná","Pto. Palma. Bosque bajo, formac. secund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2009-07-31 17:16:00-03","MO","MOBOT","3020030","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21040","1968","3","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Ronald Liesner","Goiás","Cut-over gallery forest. Land of George Yunes & Cia., Rio das Lontras, Araguaina.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2016-11-15 05:15:00-02","MO","MOBOT","3020213","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 32111","1977",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Mart.","Howard L. Setser, 5 Nov","Santa Cruz","Estancia Novicia, ca. 30 Km S de Concepción.","-62.2","-16.48333",NA,"Nuflo de Chavez","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2009-10-14 20:07:00-03","MO","MOBOT","3020541","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Rosa Degen","Degen 891","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Caazapá","Tavai, Cerro Tupasy. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2008-05-27 22:02:00-03","MO","MOBOT","3020887","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Nélida Soria","Soria Rey 2713","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Paraguarí","Lago Ypoa. 25570' 25570'S, 572420'W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2010-04-13 15:05:00-03","MO","MOBOT","3021154","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","F. Javier Fernández Casas","Fernández Casas 7495","1982",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Caazapá","Cerca y al Sur de Yhú, no lejos de la desviacion a San Joaquín, en cerrado, suelo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","3021286","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Isabel Basualdo","Basualdo 001801","1988","11","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Guairá","Cordillera del Ybyturuzu. Mymyi. A orillas del bosque.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","3021647","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Nélida Soria","Soria Rey 2459","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Caazapá","Tavai, Bosque de Trosiuk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2012-05-02 08:30:00-03","MO","MOBOT","3022175","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","F. Javier Fernández Casas","Fernández Casas 6115","1982","2","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer, 1 Oct","Amambay","Cerca del Parque Nacional Cerro Corá, Cerro Tuyá, ad 300.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"592","2010-07-19 16:57:00-03","MO","MOBOT","2706950","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8726","1980","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","L.J. Dorr","Pará","Mpio. Conceicão do Araguaia. Range of low hills ca. 20 km west of Redencão, near Côrrego São João and Troncamento Santa Teresa. [Coordinates on original label: 8º3'S, 50º10'W]","-50.1708334","-8.0722223",NA,"Conceição do Araguaia","350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","11",NA
"593","2011-01-27 11:26:00-02","MO","MOBOT","3022328","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Ghillean T. Prance|Nilo T. Silva","Prance 59611","1964","10","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer, March","Goiás","42 km. south of Caiaponia. Beside small creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2008-05-27 22:02:00-03","MO","MOBOT","3022801","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Nélida Soria","Soria Rey 1647","1987",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Mejier, 1 Oct","Cordillera","Cerro Tabati.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2012-04-12 13:04:00-03","MO","MOBOT","3022802","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Lidia Pérez de Molas","Pérez de Molas 862","1986",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer",NA,"Parque Nacional Caaguazú del Bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","3028646","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Aurelio Schinini","Schinini Cacace 14786","1978",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Cordillera","Ruta 2, 5 Km E de Caacupé, Itú mí. Cordillera de Altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","3028910","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Howard S. Irwin","Irwin 25188","1970","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Wm. Meijer","Goiás","Cerrado. Cerrado and gallery margin, ca. 20km. N.E. of Catalão.",NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2008-05-27 22:02:00-03","MO","MOBOT","3028926","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Mirtha Ortiz","Ortiz 759","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer","Guairá","Tororó - Camino al Cerro Acatí. Orillas del camino, selva degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2009-08-24 12:06:00-03","MO","MOBOT","3028947","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Itaipú Binacional","Itaipú Binacional 172","1979","2","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","W. Meijer, 1 Oct","Alto Paraná","Pto. Palma. Bosque explot. formac. secund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2014-08-23 05:35:00-03","MO","MOBOT","3028972","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28013","1970","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.","Wm. Meijer","Minas Gerais","Gallery forest on white sand with adjacent cliff bases and steep slopes, Rio Jequití, ca. 25km E. of Diamantina.",NA,NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2012-03-07 05:07:00-03","MO","MOBOT","3029114","PreservedSpecimen","Plantae","Malvaceae","Luehea","candicans","Luehea candicans","Gabriel Marín","Marín 506","1997","2","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Mart.","M.S. Ferrucci","Canindeyú","Camino Jejuí-mi-Tendal. Cerca del límite entre la Reserva y la Col. Tendel. En el borde del camino en area de entrada a la Reserva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
