"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"247","2019-11-13 11:26:42-03","USP","SPF","145322","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Hatschbach, G","1969","02","02","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"SPF00145322",NA,"21204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto","1999",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-25 13:52:46-03","UNIVILLE","JOI","17665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Santos, T. F.","Silva, J. M.; Motta, J. T.; Barboza, E.","2014","05","20","Brasil","Paraná","São José dos Pinhais","-48.981667","-25.774722","48º58'54''W","25º46'29''S","JOI017665","JOI017665","8565","Estrada entre Colônia Castelhanos e usina de Chaminé.","755","755",NA,NA,NA,"Frutos imaturos. Habito: Árvore",NA,NA,NA,NA,"2014","07","28",NA,NA,NA,NA,NA
"249","2021-03-25 13:52:46-03","UNIVILLE","JOI","3685","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"O.S. Ribas","2006","06","30","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"JOI003685","JOI003685","7318","Parque Estadual Vila Rica do Espírito Santo.",NA,NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta estacional semidecídua",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-25 13:52:46-03","UNIVILLE","JOI","18530","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Vieira, F.C.S.","2017","05",NA,"Brasil","Paraná","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,"JOI018530",NA,"2923","Três Antas.",NA,NA,NA,NA,NA,NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-25 13:52:46-03","UNIVILLE","JOI","17780","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Larocca, P.","Engels, M.E.",NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"JOI017780","JOI017780","1708","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville.",NA,NA,NA,NA,NA,"Caule castanho. Folhas e frutos verdes. Frutos imaturos. Habito: Arbórea",NA,NA,"45291","auto","2013","12","10",NA,NA,NA,NA,NA
"252","2021-03-25 13:52:46-03","UNIVILLE","JOI","16061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, R.C.","Seubert, R.C.","2014","08","14","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"JOI016061","JOI016061","32","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","649","649",NA,NA,NA,"; HABITAT: encosta; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,"29534","auto","2014","08","14",NA,NA,NA,NA,NA
"253","2019-10-07 09:35:13-03","UEFS","HUEFS","173802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Silva, J.M.","2007","10","16","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0173802","HUEFS0173802","6105","América de Baixo.",NA,NA,NA,NA,NA,"floresta Atlântica.","Angiospermae","Myrtales","30514","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"254","2019-10-07 09:35:13-03","UEFS","HUEFS","133186","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Ribas, O.S.","2006","06","30","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"HUEFS0133186","HUEFS0133186","7318","Parque Estadual Vila Rica do Espirito Santo.",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","16297","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"255","2019-10-07 09:35:13-03","UEFS","HUEFS","194843","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Blum, C.T.","2010","09","07","Brasil","Paraná","Tijucas do Sul","-49.073611","-25.824167","49W4'25''","25S49'27''","HUEFS0194843","HUEFS0194843","10097","Remanescentes florestais marginais à represa de Vossoroca.","850","850",NA,NA,NA,"Floresta Ombrófila Mista no estágio médio de sucessão.","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"256","2019-10-07 09:35:13-03","UEFS","HUEFS","221345","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Silveira, N.","1990","09","12","Brasil","Rio Grande do Sul","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"HUEFS0221345",NA,"8900","Parque Estadual do Turvo, estrada para Porto Garcia.",NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales","14404","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"257","2019-10-07 09:35:13-03","UEFS","HUEFS","64720","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Hatschbach, G.","2001","03","26","Brasil","Paraná","Roncador","-52.2750015258789","-24.6028003692627",NA,NA,"HUEFS0064720","HUEFS0064720","72312","Rod. PR-460, próximo do Rio Muquilão.",NA,NA,NA,NA,NA,"Margem do rio.","Angiospermae","Myrtales","31309","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"258","2019-10-07 09:35:13-03","UEFS","HUEFS","64797","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Hatschbach, G.","1969","02","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0064797","HUEFS0064797","21204","São João da Graciosa.","50","100",NA,NA,NA,"Mata pluvial.","Angiospermae","Myrtales","30514","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"259","2015-03-07 08:58:39-03","F","FMNH-SEEDPLANTS","V0108262F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0108262F","V0108262F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"260","2015-03-07 08:58:39-03","F","FMNH-SEEDPLANTS","V0108263F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0108263F","V0108263F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"261","2015-03-07 08:58:39-03","F","FMNH-SEEDPLANTS","V0108264F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0108264F","V0108264F_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"262","2018-05-14 17:21:36-03","F","FMNH-SEEDPLANTS","V0348887F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana",NA,"RRC ID Flag","G. G. Hatschbach","1964","3","21","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0348887F","V0348887F_01 V0348887F_02","11134",NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11134",NA
"263","2018-05-14 16:35:06-03","F","FMNH-SEEDPLANTS","V0348888F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana",NA,"RRC ID Flag","G. G. Hatschbach","1966","8","17","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0348888F","V0348888F_01 V0348888F_02","14612",NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"14612",NA
"264","2020-11-23 11:39:08-03","IAC","IAC","56675","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","L. D. Meireles","A.C.O. Souza; L.C. Bernacci & R. Belinelo","2012","03",NA,"Brasil","São Paulo","Ubatuba","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,"153","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,NA,NA,NA,"Vegetativo; Parcela P - cota dos 800 m de altitude, indivíduo P1504.",NA,NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA
"265","2019-12-20 18:46:39-03","UFSJ","HUFSJ","10379","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Ferreira Jr, M; Francisco, EM","2011","09","02","Brasil","Paraná","Santo Antônio do Paraíso","-50.6065","-23.499556","-50.6065","-23.499556","HUFSJ010379",NA,"237","Cachoeira.","495","495",NA,NA,NA,"Árvore cerca de 3 m, fruto imaruto verde.",NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"266","2019-12-20 18:46:39-03","UFSJ","HUFSJ","10581","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Pimenta, JA; et al.","1991","07","01","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"HUFSJ010581",NA,"s.n.","Fazenda Capão Bonito.",NA,NA,NA,NA,NA,"Arvore 5m alt; CAP 16,6; indiv. 1380.",NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-02-27 14:02:44-03","UFSJ","HUFSJ","6371","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Tiepolo, F; Svolenski, A","1996","07","04","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUFSJ006371",NA,"381","Estrada da Graciosa. Rio Mãe Catira. Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,"Árvore de pequeno porte com frutos.",NA,NA,"30514","auto","2014",NA,NA,NA,NA,NA,NA,NA
"268","2019-02-27 14:02:44-03","UFSJ","HUFSJ","6299","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Ziller, SR; Kuniyoshi, YS","1996","03","26","Brasil","Paraná","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"HUFSJ006299",NA,"1327","Rio Jordão. Sub-bosque de floresta de gaeria. Salto da Tia Chica.","620","620",NA,NA,NA,"Árvore. Flores brancas.",NA,NA,"37408","auto","2014",NA,NA,NA,NA,NA,NA,NA
"269","2019-02-27 14:02:44-03","UFSJ","HUFSJ","4566","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Zipparro, VB","1999","08","20","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"HUFSJ004566",NA,"1784","Parque Intervales-Base Saibadela. Trilha do Quilombo, ponto 1.",NA,NA,NA,NA,NA,"Árvore com cerca de 14m de altura, presença de frutos imaturos de coloração verde lembrando pitangas.",NA,NA,"34059","auto","2013",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-04 17:29:55-03","UEM","HUEM","13873","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Lucas, EJ; J.M. de Silva; Sakuragui, CM; I.S. de Silva","2003","10","26","Brasil","Paraná","Marmolero","-49.336111","-25.444444","-49.336111","-25.444444","HUEM000008328","HUEM000008328","134","Na frente do recanto Shalon, Campo.","838","838",NA,NA,NA,"Treelet to 3m; DNA",NA,NA,NA,NA,"2009","08","01",NA,NA,NA,NA,NA
"271","2019-07-02 15:56:08-03","UEM","HUEM","12458","S","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","L.H. Soares Silva","L.H Soares-Silva; F. Chagas e Silva","1996","05","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUEM000008327","HUEM000008327","595","área norte do Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,"Árvore; 9 m de altura; botões florais e flores creme; odorífera.",NA,NA,"63728","auto","1996",NA,NA,NA,NA,NA,NA,NA
"272","2020-11-12 17:01:51-03","UEL","FUEL","39332","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Matos, WH","Matos, WH","2006","04","20","Brasil","Paraná","Londrina","-51.233333","-23.383333","-51.233333","-23.383333","FUEL009153",NA,"2","Fazenda Santa Catarina, Stª. Catarina",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 17:01:51-03","UEL","FUEL","42366","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Marestoni, TM; Cervigne, NS","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","08","10","Brasil","Paraná","Arapongas","-51.366667","-23.4","-51.366667","-23.4","FUEL009155",NA,"25","Fazenda Solana","730","730",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2007","10","11",NA,NA,NA,NA,NA
"274","2020-11-12 17:01:51-03","UEL","FUEL","42589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Cervigne, NS","Cervigne, NS; Marestoni, TM; Francisco, EM","2007","08","10","Brasil","Paraná","Arapongas","-51.367528","-23.407639","-51.367528","-23.407639","FUEL009157",NA,"126","Fazenda Solana","752","752",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2007","11","15",NA,NA,NA,NA,NA
"275","2020-11-12 17:01:51-03","UEL","FUEL","49986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Ferreira Jr, M; Francisco, EM","2011","09","02","Brasil","Paraná","Santo Antonio do Paraíso","-50.6065","-23.499556","-50.6065","-23.499556","FUEL008150",NA,"237","Cachoeira, interior da mata","495","495",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2018","04","14",NA,NA,NA,NA,NA
"276","2020-11-12 17:01:51-03","UEL","FUEL","54188","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Seubert, RC","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gabien, W","2014","08","14","Brasil","Santa Catarina","Indaial","-49.221389","-27.117222","-49.221389","-27.117222","FUEL009158",NA,"32","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","649","649",NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"2014","08","14",NA,NA,NA,NA,NA
"277","2020-11-12 17:01:51-03","UEL","FUEL","33349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Sobral, M","Maschio, W","2001","02","24","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"FUEL055853",NA,"373",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","13536","auto","2009","07","31",NA,NA,NA,NA,NA
"278","2020-11-12 17:01:51-03","UEL","FUEL","18485","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva","1996","09","18","Brasil","Paraná","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,"FUEL009150",NA,"616","arredores de Curiúva",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","23566","auto","2001",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-12 17:01:51-03","UEL","FUEL","41007","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Ribas, OS; Silva, JM","2006","06","30","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"FUEL009163",NA,"7318","Parque Estadual Vila Rica do Espirito do Santo",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","16297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-12 17:01:51-03","UEL","FUEL","42618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Marestoni, TM","Marestoni, TM; Cervigne, NS; Francisco, EM","2006","10","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL009156",NA,"1","Fazenda Santa Catarina",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","63728","auto","2007",NA,NA,NA,NA,NA,NA,NA
"281","2020-11-12 17:01:51-03","UEL","FUEL","17042","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Francisco das Chagas e Silva; et al.","1996","03","11","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL009152",NA,"587","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","63728","auto","2001",NA,NA,NA,NA,NA,NA,NA
"282","2020-11-12 17:01:51-03","UEL","FUEL","17800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Soares-Silva, LH; Francisco das Chagas e Silva","1996","05","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL009151",NA,"595","Parque Estadual Mata dos Godoy, Porção Norte",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","63728","auto","2001",NA,NA,NA,NA,NA,NA,NA
"283","2020-11-12 17:01:51-03","UEL","FUEL","12598","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Francisco das Chagas e Silva; et al.","1991","07","01","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"s.n.","Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 17:01:51-03","UEL","FUEL","12600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Zangaro Filho, W; et al.","1991","07","01","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"s.n.","Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 17:01:51-03","UEL","FUEL","18928","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Francisco das Chagas e Silva","1996","11","27","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL009154",NA,"2129","Arredores de Sapopema",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","21990","auto","1996",NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 17:01:51-03","UEL","FUEL","18851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Francisco das Chagas e Silva; Francisco, EM","1996","11","05","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL009149",NA,"2060","Arredores de Sapopema",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","21990","auto","1996",NA,NA,NA,NA,NA,NA,NA
"287","2020-11-12 17:01:51-03","UEL","FUEL","17361","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Pimenta, JA; et al.","1991","07","01","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL009162",NA,"s.n.","Fazenda Capão Bonito",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-12 17:01:51-03","UEL","FUEL","17367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand",NA,"Medri, ME; et al.","1991","07","01","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"FUEL009161",NA,"s.n.","Fazenda Capão Bonito",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-12 17:01:51-03","UEL","FUEL","12357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Pimenta, JA; et al.","1990","08","17","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"FUEL009159",NA,"s.n.","Fazenda Monte Alegre",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","35037","auto","1997",NA,NA,NA,NA,NA,NA,NA
"290","2020-11-12 17:01:51-03","UEL","FUEL","12358","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D.Legrand) D.Legrand","Soares-Silva, LH","Fonseca, EP; et al.","1990","08","17","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"FUEL009160",NA,"s.n.","Fazenda Monte Alegre",NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales","35037","auto","1997",NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:05:28-03","UnB","UB","130249","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Lindeman, JC","1966","08","05","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"2003","Steep ridge E of Cêrro Azul",NA,NA,"Southern America",NA,NA,"Sapling 2m.; Forest on dry sandy soil","Dicotyledoneae",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:05:28-03","UnB","UB","130247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Silva, FC","1996","03","11","Brasil","Paraná ","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"587","Parque Estadual Mata dos Godoy, linha 3 da Lucia",NA,NA,"Southern America",NA,NA,"Botão floral verde.; Árvore 9m.","Dicotyledoneae",NA,"63728","auto","2001",NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:05:28-03","UnB","UB","130250","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Lindeman, JC","1966","06","30","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"1808","Fazenda do Sr. Pelanda near Cinco Mil, ca. 25km SE of Palotina",NA,NA,"Southern America",NA,NA,"Leaves coriaceous.; Sapling 2,5m.; Forest","Dicotyledoneae",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:05:28-03","UnB","UB","130251","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Lindeman, JC","1966","07","22","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"1909","Fazenda São João da Cia. Fiat Lux, W of São João do Triunfo",NA,NA,"Southern America",NA,NA,"Small tree 2m.","Dicotyledoneae",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"295","2019-11-01 15:05:28-03","UnB","UB","130252","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Lindeman, JC","1966","08","11","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"2227","S of Cêrro Azul",NA,NA,"Southern America",NA,NA,"Treelet 3m.","Dicotyledoneae",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:05:28-03","UnB","UB","169790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Kawasaki, L","Santos, KMR","1996","12","11","Brasil","São Paulo","Campinas","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,"181","Sub-distrito de Sousas.",NA,NA,"Southern America",NA,NA,"Árvore, 7m de altura. PAP 53cm; Flores brancas e diminutas.; Floresta estacional semidecidual. Interior da mata.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:05:28-03","UnB","UB","130248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand","Soares-Silva, LH","Soares-Silva, LH","1996","09","18","Brasil","Paraná ","Curiúva","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"616","Arredores",NA,NA,"Southern America",NA,NA,"Frutos imaturos verdes.; Árvore 5m.","Dicotyledoneae",NA,"23566","auto","1996",NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:05:28-03","UnB","UB","130245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","burkartiana","Eugenia burkartiana","(D. Legrand) D. Legrand",NA,"Ribas, OS","2006","06","30","Brasil","Paraná ","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"7318","Arredores",NA,NA,"Southern America",NA,NA,"Flor alva.; Árvore 8m.; Floresta estacional semidecídua","Dicotyledoneae",NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA
