"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","stateProvince","preparationType","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber"
"156","2020-12-21 16:42:48-03","MBM","MBM","70380","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Cabrera, A.L.",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,"MBM070380","MBM070380",NA,NA,"32360","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:42:48-03","MBM","MBM","34284","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM034284","MBM034284",NA,NA,"31034","Southern America","Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:42:48-03","MBM","MBM","16955","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Guarapuava","Pameirinha","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM016955","MBM016955",NA,NA,"26493","Southern America","Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:42:48-03","MBM","MBM","34293","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Carvalho, P.",NA,NA,NA,"Brazil","Irati","Floresta Nacional de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,"MBM034293","MBM034293",NA,NA,"s.n.","Southern America","Paraná",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:42:48-03","MBM","MBM","227049","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Barra do Ribeiro","Rod. BR-116","-51.3011016845703","-30.2910995483398",NA,NA,NA,"MBM227049","MBM227049",NA,NA,"3828","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:42:48-03","MBM","MBM","104599","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Sobral, M.","Sobral, M.",NA,NA,NA,"Brazil","Cachoeira do Sul","Cerro dos Peixoto","-52.8939018249512","-30.0391998291016",NA,NA,NA,"MBM104599","MBM104599",NA,NA,"3802","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:42:48-03","MBM","MBM","48713","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Rambo, B.","Rambo, B.",NA,NA,NA,"Brazil","Osório","Lagoa dos Barros","-50.2696990966797","-29.8866996765137",NA,NA,NA,"MBM048713","MBM048713",NA,NA,"46517","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:42:48-03","MBM","MBM","178267","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Pelotas","Cascata","-52.3424987792969","-31.771900177002",NA,NA,NA,"MBM178267","MBM178267",NA,NA,"2561","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:42:48-03","MBM","MBM","120143","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Klein, R.","Sohn, S.; Campos, J.M.; Campos, J.M.",NA,NA,NA,"Brazil","Capão Alto","Capão alto","-50.5119018554688","-27.9368991851807",NA,NA,NA,"MBM120143","MBM120143",NA,NA,"18","Southern America","Santa Catarina",NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:42:48-03","MBM","MBM","61456","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Landrum, L.R.",NA,NA,NA,"Brazil","Lages","4-6km de Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,NA,"MBM061456","MBM061456",NA,NA,"2669","Southern America","Santa Catarina",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:42:48-03","MBM","MBM","146804","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Urubici","Subida para Campo dos Padres","-49.5917015075684","-28.0149993896484",NA,NA,NA,"MBM146804","MBM146804",NA,NA,"55699","Southern America","Santa Catarina",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:42:48-03","MBM","MBM","104527","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Tressens, S.G.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM104527","MBM104527",NA,NA,"3007","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:42:28-03","MBM","MBM","427116","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","06","12","Brazil","Balneário Rincão",NA,"-49.218056","-28.805","-49.218056","-28.805","Arvoreta; Inter-cordão arenoso","MBM427116",NA,NA,NA,"2833","Southern America","Santa Catarina",NA,NA,NA,"2018",NA,NA,NA,NA,"06","12",NA,NA,NA
"169","2020-12-21 16:42:48-03","MBM","MBM","201851","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Tressens, S.G.","Tressens, S.G.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM201851","MBM201851",NA,NA,"5659","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:42:28-03","MBM","MBM","391650","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Rigon-Junior, M.J.","Verdi, M.; Boeni, B.O.; Boeni, B.O.","2012","02","10","Brazil","Muitos Capões","Lajeado Bonito, PCH Lajeado Bonito","-51.360556","-28.470833","-51.360556","-28.470833","Arvoreta.; Floresta Ombrófila Mista; estepe; estádio sucessional médio.","MBM391650","MBM391650",NA,NA,"6039","Southern America","Rio Grande do Sul",NA,"678","678","2013",NA,NA,NA,NA,"02","14",NA,NA,NA
"171","2020-12-21 16:42:28-03","MBM","MBM","391665","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Verdi, M.","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","2009","01","27","Brazil","Cerro Negro","Araça","-50.94","-27.63","-50.94","-27.63","Flor branca.; Floresta Ombrófila Mista.","MBM391665","MBM391665",NA,NA,"1463","Southern America","Santa Catarina",NA,"995","995","2009",NA,NA,NA,NA,"01","27",NA,NA,NA
"172","2020-12-21 16:42:28-03","MBM","MBM","393569","PreservedSpecimen","Plantae","Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Barboza, E.","Barboza, E.; Cordeiro, J.; Ariati, V.; Daniel, V.; Cordeiro, J.; Ariati, V.; Daniel, V.","2014","06","07","Brazil","São Joaquim","Fazenda Domingos Borges","-49.998833","-28.44","-49.998833","-28.44","Árvore 4m; frutos secos.; Beira de paredões.","MBM393569","MBM393569",NA,NA,"4118","Southern America","Santa Catarina",NA,"1093","1093","2014",NA,NA,NA,NA,"08",NA,NA,NA,NA
"173","2020-12-21 16:42:48-03","MBM","MBM","99578","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Bernardi, L.",NA,NA,NA,"Paraguay",NA,"Colonia Naranjito",NA,NA,NA,NA,NA,"MBM099578","MBM099578",NA,NA,"20501","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:42:48-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Brotto, M.L.","Dalmaso, C.A.","2013","06","27","Brazil","Palmas",NA,"-51.660003","-26.280003","-51.660003","-26.280003","Árvore.","IFN000717",NA,NA,NA,"386","Southern America","Paraná",NA,NA,NA,"2013",NA,NA,NA,NA,"08","16",NA,NA,NA
"175","2020-12-21 16:42:48-03","MBM","MBM","48712","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Monachino, J.V.","Hatschbach, G.; Brade, A.C.; Brade, A.C.",NA,NA,NA,"Brazil","Guarapuava","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"MBM048712","MBM048712",NA,NA,"1282","Southern America","Paraná",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:42:48-03","MBM","MBM","236474","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Smith, S.F.","Kegler, A.",NA,NA,NA,"Brazil","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"MBM236474","MBM236474",NA,NA,"85","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:42:48-03","MBM","MBM","65740","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Hatschbach, G.","Rotta, E.",NA,NA,NA,"Brazil","Irati","Floresta de Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,"MBM065740","MBM065740",NA,NA,"s.n.","Southern America","Paraná",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:42:48-03","MBM","MBM","237012","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Smith, S.F.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Caçapava do Sul","Minas de Camaquã","-53.4914016723633","-30.5121994018555",NA,NA,NA,"MBM237012","MBM237012",NA,NA,"12580","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:42:48-03","MBM","MBM","203142","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Caçapava do Sul","Rod. BR-153, entre km 488 e 489","-53.4914016723633","-30.5121994018555",NA,NA,NA,"MBM203142","MBM203142",NA,NA,"6436","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:42:48-03","MBM","MBM","265232","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.",NA,"Sobral, M.; et al.; et al.",NA,NA,NA,"Brazil","Cachoeira do Sul","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,"MBM265232","MBM265232",NA,NA,"9173","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:42:48-03","MBM","MBM","348605","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Sobral, M.","Crippa, L.","2008","01","24","Brazil","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557",NA,NA,"Borda do pomar","MBM348605","MBM348605",NA,NA,"84","Southern America","Rio Grande do Sul",NA,"780","780","2008","49662","auto",NA,NA,"06","30",NA,NA,NA
"182","2020-12-21 16:42:48-03","MBM","MBM","73958","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Sobral, M.","Sobral, M.",NA,NA,NA,"Brazil","Osório","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,"MBM073958","MBM073958",NA,NA,"s.n.","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:42:48-03","MBM","MBM","116466","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Klein, R.","Klein, R.",NA,NA,NA,"Brazil","Piratini","9km ao oeste de Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,"MBM116466","MBM116466",NA,NA,"12204A","Southern America","Rio Grande do Sul",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:42:48-03","MBM","MBM","246382","PreservedSpecimen","Plantae","Rosaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A. St.-Hil. & Tul.) Mart.","Mattos, J.R.","Mattos, J.R.",NA,NA,NA,"Brazil","Urubici","Santo Antônio","-49.5917015075684","-28.0149993896484",NA,NA,NA,"MBM246382","MBM246382",NA,NA,"8408","Southern America","Santa Catarina",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"185","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416146","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Gaudichaud, C.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416146' target='other'> <mi>dwc_moreinfo</mi></a>","P02416146","P02416146_01",NA,NA,NA,NA,"Rio Grande do Sul","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"186","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416147","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Smith, L.B.|Klein, R.","1957","2","12","Brasil","Lages","Pinheiral, Estrada da Rodagem Federal km 3 south of Lajes","-50.3261","-27.81565",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416147' target='other'> <mi>dwc_moreinfo</mi></a>","P02416147","P02416147_01",NA,NA,NA,NA,"Santa Catarina","hb","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11294"
"187","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416148","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Montes, J.E.","1952","3","14","Argentine",NA,"Misiones, Dep. San Ignacio, Localidad Teyucuaré [Téyu Cuaré]","-55.56713","-27.25323",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416148' target='other'> <mi>dwc_moreinfo</mi></a>","P02416148","P02416148_01",NA,NA,NA,NA,"Misiones","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2016-08-02 13:42:38-03","MNHN","RECOLNAT_MNHN_P","P02416152","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Meyer, T.","1947","1","30","Argentine",NA,"Dep. San Ignacio. Localidad Colonia Nancan-guazu","-55.5392","-27.25864",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416152' target='other'> <mi>dwc_moreinfo</mi></a>","P02416152","P02416152_01",NA,NA,NA,NA,"Misiones","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416154","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Gaudichaud, C.","1833","1","1","Brasil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416154' target='other'> <mi>dwc_moreinfo</mi></a>","P02416154","P02416154_01",NA,NA,NA,NA,"São Paulo","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20"
"190","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416155","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Ule, E.","1891","2","1","Brasil",NA,"Valle Capivare azima da Serra Geral","-49.28889","-27.87417",NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416155' target='other'> <mi>dwc_moreinfo</mi></a>","P02416155","P02416155_01",NA,NA,NA,NA,"Santa Catarina","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1887"
"191","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416156","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Hatschbach, G.","1970","2","25","Brasil","Guarapuava","Palmeirinha","-51.46281","-25.39072",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416156' target='other'> <mi>dwc_moreinfo</mi></a>","P02416156","P02416156_01",NA,NA,NA,NA,"Paraná","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26493"
"192","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416157","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Castellanos","1947","2","19","Uruguay",NA,"Uruguay, Dep. Tacuarembo, Localidad Valle Eden","-56.17701","-31.81971",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416157' target='other'> <mi>dwc_moreinfo</mi></a>","P02416157","P02416157_01",NA,NA,NA,NA,"Tacuarembó","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416158","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Tressens, S.G.|Marunak, V.|Radovancich, A.","1985","1","7","Argentine",NA,"Argentina - Corrientes, Dep. Ituzaingo. Ruta 38 y rio Aguapey","-56.24238","-27.60305",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416158' target='other'> <mi>dwc_moreinfo</mi></a>","P02416158","P02416158_01",NA,NA,NA,NA,"Corrientes","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416159","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Glaziou, A.","1882","1","23","Brasil",NA,"Serra da Bocaina, au Bom Jardim","-44.64569","-22.86099",NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416159' target='other'> <mi>dwc_moreinfo</mi></a>","P02416159","P02416159_01",NA,NA,NA,NA,"São Paulo","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14198"
"195","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416160","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Schwindt, E.","1950","4","15","Argentine",NA,"Gob. Misiones Dep. San Pedro. Fracran a San Pedro Ruta 14","-54.11316","-26.63086",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416160' target='other'> <mi>dwc_moreinfo</mi></a>","P02416160","P02416160_01",NA,NA,NA,NA,"Misiones","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-09-04 09:38:00-03","MNHN","RECOLNAT_MNHN_P","P04352019","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Rambo, B.","1932","9","21","Brasil","Porto Alegre",NA,"-51.21766","-30.03465",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04352019' target='other'> <mi>dwc_moreinfo</mi></a>","P04352019","P04352019_01",NA,NA,NA,NA,"Rio Grande do Sul","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 3831"
"197","2015-09-04 06:06:38-03","MNHN","RECOLNAT_MNHN_P","P02416153","PreservedSpecimen",NA,"Quillajaceae","Quillaja","brasiliensis","Quillaja brasiliensis","(A.St.-Hil. & Tul.) Mart.",NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande","Brésil. Province de Rio-Grande","-52.0985984802246","-32.0349998474121",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416153' target='other'> <mi>dwc_moreinfo</mi></a>","P02416153","P02416153_01 P02416153_02",NA,NA,NA,NA,"Rio Grande do Sul","hb",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,"7"
"198","2015-09-04 06:06:37-03","MNHN","RECOLNAT_MNHN_P","P02416117","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416117' target='other'> <mi>dwc_moreinfo</mi></a>","P02416117","P02416117_01 P02416117_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"199","2015-09-04 06:06:37-03","MNHN","RECOLNAT_MNHN_P","P02416115","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416115' target='other'> <mi>dwc_moreinfo</mi></a>","P02416115","P02416115_01 P02416115_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"200","2015-09-04 06:06:37-03","MNHN","RECOLNAT_MNHN_P","P02416116","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416116' target='other'> <mi>dwc_moreinfo</mi></a>","P02416116","P02416116_01 P02416116_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"201","2015-10-24 14:17:51-02","MNHN","RECOLNAT_MNHN_P","P02416118","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow",NA,NA,NA,"Uruguay",NA,"Montevideo","-56.16453","-34.90111",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416118' target='other'> <mi>dwc_moreinfo</mi></a>","P02416118","P02416118_01",NA,NA,NA,NA,"Montevideo","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-10-24 14:18:03-02","MNHN","RECOLNAT_MNHN_P","P02416119","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416119' target='other'> <mi>dwc_moreinfo</mi></a>","P02416119","P02416119_01 P02416119_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"203","2017-06-20 13:41:48-03","MNHN","RECOLNAT_MNHN_P","P02416120","PreservedSpecimen",NA,"Quillajaceae","Quillaja","sellowiana","Quillaja sellowiana","Walp.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02416120' target='other'> <mi>dwc_moreinfo</mi></a>","P02416120","P02416120_01 P02416120_02",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
