"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"230","2021-03-15 18:25:07-03","USP","SPF","140845","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Marcato, AC; Fiaschi, P","221","2000","01","25",NA,"Brasil","Goiás","BR 153, ca. de 15 Km de Porangatu.","420",NA,"Altura total ca. 4m, caule subterrâneo. Folhas 20, bainha não visível, pecíolo 20cm, raque 4.1m, folíolos 152, folíolo mediano 70x2.8cm, bráctea da inflorescência pistilada castanha com 34x7cm na porção expandida, rostro 8.5cm, pedún","SPF00140845",NA,"Santa Tereza de Goiás","-49.028611","-13.762778",NA,NA,"420","Marcato, AC","-49.028611","-13.762778","2000","01",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 18:25:07-03","USP","SPF","85825","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Pardini, R","36","1991","10","23",NA,"Brasil","Amazonas","right bank of Rio Juruá.",NA,NA,"Stem solitary, 3.8 m tall, 80 cm diam, covered with persistent leaf sheath. leaves 20; sheath 178 cm long; petiole 20 cm long; rachis 947 cm long; pinnae 273 per side, regularly arranged but spreading in different planes. Inflorescen","SPF00085825",NA,"Jainú","-68.766667","-6.466667",NA,NA,NA,NA,"-68.766667","-6.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 18:25:07-03","USP","SPF","199734","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Ceccantini, GCT; Fernandez, MH; Gussella, LW","1814","2002","07","28",NA,"Brasil","Mato Grosso","Serra das Araras, Fazenda Santa Elina.","299",NA,"tronco visível, folhas com 8 m de comprimento. Coleta de frutos e bráctea.; margem de mata seca com pastagem.","SPF00199734",NA,"Jangada","-56.786028","-15.440194",NA,NA,"299","Ceccantini, GCT","-56.786028","-15.440194","2002","07","28",NA,NA,NA,NA,NA,NA
"233","2021-03-15 18:25:07-03","USP","SPF","131923","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Forzza, RC; Jacques, E; Damasceno Jr, GA; Fernandes, G","819","1998","05","19",NA,"Brasil","Mato Grosso do Sul","BR 262 Morro Santa Cruz.",NA,NA,"Ca. 7 m alt. Caule com bainhas persistentes.; Em mata semi-decídua, formando grandes populações.","SPF00131923",NA,"Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,"Marcato, AC",NA,NA,"1998","08",NA,NA,NA,NA,NA,NA,NA
"234","2020-03-06 19:08:37-03","UNEMAT","HPAN","2863","PreservedSpecimen","Plantae","Magnoliidae","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Rocha, AS","0001","1998","11","28","América","Brasil","Mato Grosso","Bairro Espírito Santo, Chácara Barú",NA,NA,NA,"HPAN000002863",NA,"Cáceres","-57.6789016723633","-16.0706005096436","172193","auto",NA,NA,NA,NA,"1998","11","28",NA,NA,NA,NA,NA,NA
"235","2020-03-05 14:10:43-03","UNEMAT","HPAN","5299","PreservedSpecimen","Plantae","Magnoliidae","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Carniello, MA","246",NA,NA,NA,"América","Brasil","Mato Grosso","Comunidade Porto Limão",NA,NA,NA,NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436","172193","auto",NA,"Carniello, MA",NA,NA,"2004","04",NA,NA,NA,NA,NA,NA,NA
"236","2020-03-06 19:08:37-03","UNEMAT","HPAN","3630","PreservedSpecimen","Plantae","Magnoliidae","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Carniello, MA; Santos, TM","4927","2014","04","02","América","Brasil","Mato Grosso","Assentamento Laranjeira I, Propriedade do Sival","152",NA,"Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003630",NA,"Cáceres","-57.534167","-16.57825",NA,NA,"152","Carniello, MA","-57.534167","-16.57825","2014","08","14",NA,NA,NA,NA,NA,NA
"237","2020-03-05 14:10:43-03","UNEMAT","HPAN","5550","PreservedSpecimen","Plantae","Magnoliidae","Arecales","Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Carniello, MA","246",NA,NA,NA,"América","Brasil","Mato Grosso","Porto Limão",NA,NA,NA,NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436","172193","auto",NA,"Carniello, MA",NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA
"238","2019-09-05 15:30:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Attalea","parviflora","Attalea parviflora",NA,"E. Hassler","7165",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Holotype",NA,NA,NA
"239","2019-09-05 15:28:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Attalea","parviflora","Attalea parviflora",NA,"E. Hassler","7165",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"240","2018-11-28 14:06:49-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata",NA,"A. Krapovickas","31543","1977","3","19","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"-61.5","-17.5",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"31543",NA,NA
"241","2019-09-04 18:27:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"242","2019-09-04 18:21:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Isolectotype",NA,NA,NA
"243","2019-09-04 18:21:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Isolectotype",NA,NA,NA
"244","2019-09-04 18:21:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340","1888",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Isolectotype",NA,NA,NA
"245","2019-09-04 18:21:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"Isolectotype",NA,NA,NA
"246","2019-09-04 20:18:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Scheelea","amylacea","Scheelea amylacea",NA,"A. Glaziou","17340",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"247","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Raposo, A; 15650","10",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12682","273",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12692","239",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12685","390",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12693","394",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12686","399",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 6893","428",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 14375","214",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12688","415",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Raposo, A; 15651","12",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12689","268",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Bandeira, JR; 12691","53",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12687","358",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12681","330",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12683","455",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Raposo, A; 15649","11",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12684","303",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-09-18 09:34:03-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Staphyleaceae","Attalea","phalerata","Attalea phalerata","Ferreira, E; 2121","Ferreira, E; 12690","288",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:13:08-03","UnB","UB","211736","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","MCFPAD66","2012","08","17","Southern America","Brasil","Goiás","Fazenda Tupi (MCFPAD)","456",NA,"Erva, 3m. Acaule, mas parece jovem. Fruto imaturo verde.; Mata ciliar. Solo areno-argiloso, cinza",NA,NA,"Edéia","-50.1008","-17.7881",NA,NA,"456",NA,"-50.1008","-17.7881","2012",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Sousa, CA","IFN-4792802.1","2017","07","12","Southern America","Brasil","Maranhão",NA,NA,NA,"Inventário Florestal Nacional (IFN). Avaliação da regeneração natural. Conglomerado MA-479. Subunidade 2. Subparcela 1. Indivíduo 1 RN; Palmeira; 2m de altura. Base do caule do tipo reta. Fruto imaturo, verde. Casca externa de cor cinza, espessura gr",NA,NA,"Imperatriz","-47.7","-5.399722",NA,NA,NA,"Lima, GP","-47.7","-5.399722","2017","08","28",NA,NA,NA,NA,NA,NA
"267","2019-11-01 15:13:08-03","UnB","UB","8981","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Martins, RC; Filgueiras, TS","238","1999",NA,NA,"Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama",NA,NA,"Árvore 4-8m; Cerrado.","UB0003220","UB0003220 UB0003220_1 UB0003220_2 UB0003220_3 UB0003220_4","Brasília","-47.9296989440918","-15.7797002792358","70570","auto",NA,"Martins, RC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Fava, WS","s.n.24772","2009","04","20","Southern America","Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal",NA,NA,"Palmeira. Flor creme.; Mata ciliar do Rio Miranda","UB0003198","UB0003198","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,"Fava, WS",NA,NA,"2009","01","27",NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:13:08-03","UnB","UB","154892","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Martins, RC; Bringel, JBA; Jesus, FPR","1099","2010","12","17","Southern America","Brasil","Goiás","Beira da estrada entre Porangatu e S.Miguel do Araguaia.",NA,NA,"Palmeira com estipe aérea, solitária, coberta pelas bainhas foliares no ápice, 3-m alt.. Folhas 20, com 3m compr., raque 2,8m, pinas 124 de um lado, inseridas em um mesmo plano. Frutos imaturos verdes.; Área antrópica, pasto.","UB0003219","UB0003219 UB0003219_1 UB0003219_2 UB0003219_3","Novo Planalto","-49.660056","-13.2545",NA,NA,NA,"Martins, RC","-49.660056","-13.2545",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:13:08-03","UnB","UB","154895","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Martins, RC; Bringel, JBA; Jesus, FPR","1102","2010","12","17",NA,NA,NA,"GO 244, pasto na beira da estrada.",NA,NA,"Palmeira solitária, inerme, com estipe coberta pelas bainhas foliares, principalmente no ápice, ca. 1,5m alt. Folhas ca. 30, com 4,5m compr., pecíolo curto, 10 cm compr., raque 4m, pinas 142 de um lado. Inflorescência estaminada, flore","UB0003105","UB0003105 UB0003105_1 UB0003105_2",NA,"-50.330139","-13.881556",NA,NA,NA,"Martins, RC","-50.330139","-13.881556","2010","12","17",NA,NA,NA,NA,NA,NA
"271","2019-11-01 15:13:08-03","UnB","UB","87922","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Ferreira, E","517","1998","09","17","Southern America","Brasil","Mato Grosso","10km da estrada entre Cuiabá e Chapada dos Guimarães",NA,NA,"Planta acaule, solitário. Folhas-20, 154 pinas por lado, dispostas em vários planos e em grupos; Cerradão ao lado de um córrego","UB0030036","UB0030036",NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:13:08-03","UnB","UB","120915","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Martins, RC; Caires, CS; Meneguzzo, TEC","1039","2009","09","07","Southern America","Brasil","Goiás","Beira de estrada, ca.200Km do Rio dos Bois, área de cultivo de hortaliças.",NA,NA,"Palmeira solitária, ca.4m alt., estipe coberto pelas bases foliares; folha ca.5,5m compr., folíolos: 175+175, solitários ou em grupo (2-4); quando em grupo 1 folíolo em um plano diferente. Infloresc. estaminada: 60cm compr.; bráctea pe","UB0003106","UB0003106 UB0003106_1 UB0003106_2","Cezarina","-49.749722","-17.984167",NA,NA,NA,"Martins, RC","-49.749722","-17.984167","2009","09","07",NA,NA,NA,NA,NA,NA
"273","2019-11-01 15:13:08-03","UnB","UB","212017","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE42","2012","09","19","Southern America","Brasil","Goiás","Fazenda Barra Funda (REMG01)","549",NA,"Árvore; Mata de galeria/Mata seca. Solo arenoso",NA,NA,"Edéia","-49.4217","-17.6745",NA,NA,"549",NA,"-49.4217","-17.6745","2012",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:13:08-03","UnB","UB","120889","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Fava, WS","s.n.","2009","01","27","Southern America","Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal/UFMS, Passo do Lontra.",NA,NA,"Palmeira. Flor creme; .",NA,NA,"Corumbá","-51.018611","-19.576667",NA,NA,NA,"Fava, WS","-51.018611","-19.576667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Fava, WS","s.n.24772","2009","04","20","Southern America","Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal",NA,NA,"Palmeira. Flor creme.; Mata ciliar do Rio Miranda","UB0003194","UB0003194","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,"Fava, WS",NA,NA,"2009","01","27",NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:13:08-03","UnB","UB","146179","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Fava, WS","s.n.24772","2009","04","20","Southern America","Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal",NA,NA,"Palmeira. Flor creme.; Mata ciliar do Rio Miranda","UB0003193","UB0003193","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,"Fava, WS",NA,NA,"2009","01","27",NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:13:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Fava, WS","s.n.24772","2009","04","20","Southern America","Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal",NA,NA,"Palmeira. Flor creme.; Mata ciliar do Rio Miranda","UB0003197","UB0003197","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,"Fava, WS",NA,NA,"2009","01","27",NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:13:08-03","UnB","UB","4955","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng","Paula, JE","3145","1989","02","05","Southern America","Brasil","Mato Grosso do Sul","Pantanal, passo da contra área inundável",NA,NA,"Folhas grandes, frutos oblongos-elípticos abundantes, sementes comestíveis.; Árvore 2 a 5m. Flor amarelada; .",NA,NA,"Miranda","-56.3782997131348","-20.2406005859375","92112","auto",NA,"Noblick, LR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-05-06 11:52:13-03","UFU","HUFU","43117","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Araújo, G.M.; Siqueira, A.S. & Aguiar, E.","s.n.","2005","06","02",NA,"Brasil","Minas Gerais","Capim Branco II, Funil II.",NA,NA,"Árvore, ca. 5 m.; Mata seca.","HUFU00027251","HUFU00027251","Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-05-06 11:52:13-03","UFU","HUFU","71040","S","Plantae",NA,NA,"Arecaceae","Scheelea","phalerata","Scheelea phalerata","(Mart. ex Spreng.) Burret","Belut, B.R.","s.n.","2015","08","10",NA,"Brasil","Minas Gerais","Fazenda Fundão, Nossa Senhora Aparecida. Br 050",NA,NA,"Porte baixo de 3 a 4 m alt. Estipe bastante cicatrizada pela inserção de bainhas das folhas, frutos alongados, com 6 a 8 cachos por ano.","HUFU00058884","HUFU00058884","Araguari","-48.2475","-18.763611",NA,NA,NA,"Schiavini, I.","-48.2475","-18.763611","2015","08","27",NA,NA,NA,NA,NA,NA
"281","2019-12-18 18:37:18-03","UFMT","UFMT","44310","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","França, S.A.; Lopes, I.; et al","s.n.","2019","03","11",NA,"Brasil","Mato Grosso","Distrito de Souza Lima",NA,NA,"Palmeira com aproximadamente 3 metros de altura, contendo muitos frutos na forma de cachos; Pantanal matogrossense",NA,NA,"Várzea Grande","-56.12625","-15.722333",NA,NA,NA,NA,"-56.12625","-15.722333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2018-02-26 18:31:50-03","UFMT","UFMT","19463","S","Plantae",NA,NA,"Arecaceae","Attalea","phalerata","Attalea phalerata","Mart. ex Spreng.","Macedo, M.; Loureiro, P.; Da Silva, J.E.","s.n.","1998","11","22",NA,"Brasil","Mato Grosso","Vão Grande. Morro Redondo.",NA,NA,"Palmeira de 2m de altura. Folhas em número de 14, folíolos em número de 273.&nf;; Cerrado.","UFMT00019463",NA,"Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,"1998","11","22",NA,NA,NA,NA,NA,NA
