"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"1401","2019-09-04 17:26:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum","O. E. Schulz",NA,NA,NA,NA,"P. G. Lorentz & G. Hieronymus","480","1873","10","16","Argentina","Salta",NA,"En los alrededores de la ciudad de Oran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Lectotype"
"1402","2015-03-07 01:31:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium squarrosum",NA,NA,NA,NA,NA,"R. Wettstein & V. F. Schiffner","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Faxina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"squarrosum",NA,NA,NA
"1403","2015-03-06 22:39:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium squarrosum",NA,NA,NA,NA,NA,"G. O. A. Malme","545",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre, Morro da Policia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"squarrosum",NA,NA,NA
"1404","2019-09-04 18:00:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum",NA,NA,NA,NA,NA,"R. E. Fries","1660","1902","4","20","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Syntype"
"1405","2019-09-04 18:00:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum",NA,NA,NA,NA,NA,"R. E. Fries","1483","1902",NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Syntype"
"1406","2019-09-04 17:26:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium silvaticum","O. E. Schulz",NA,NA,NA,NA,"P. G. Lorentz & G. Hieronymus","480","1873","10","16","Argentina","Salta",NA,"En los alrededores de la ciudad de Oran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"silvaticum",NA,NA,"Lectotype"
"1407","2015-03-07 01:31:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium squarrosum",NA,NA,NA,NA,NA,"R. Wettstein & V. F. Schiffner","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Faxina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"squarrosum",NA,NA,NA
"1408","2015-03-06 22:39:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium squarrosum",NA,NA,NA,NA,NA,"G. O. A. Malme","545",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre, Morro da Policia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"squarrosum",NA,NA,NA
"1409","2019-09-04 17:46:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cyclophyllum","Erythroxylum cyclophyllum",NA,NA,NA,NA,NA,"W. J. Burchell","4117","1827","2","3","Brazil","São Paulo",NA,"About 1 mile NW by N from the Tanque de Zunica as far as the Caveira Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Holotype"
"1410","2020-04-29 16:29:46-03","UFVJM","HDJF","641","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E. Schulz","Machado, ELM","2003","05","11","Magalhães, M; Machado, ELM","s.n.","2012","05",NA,"Brasil","Minas Gerais","Diamantina","Campus JK, MGT 367.","-43.571111","-18.193333","-43.571111","-18.193333",NA,NA,NA,"HDJF000641","HDJF000641_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2019-10-03 14:20:40-03","IAC","IAC","22574","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A. Krapovickas et al.","1971","02","12","A. Krapovickas et al.","17983","1971","02","12","Argentina","Corrientes","Ituzaingó","12 km de estrada Nacional 12, a caminho de San Carlos","-56.7333","-27.5667","-56.7333","-27.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2019-01-25 15:39:42-02","IAC","IAC","29476","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","M.I.B. Loiola","1999","08","25","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","741","1994","11","28","Brasil","São Paulo","Votuporanga","IAC, Estação Experimental","-50.05796","-20.45739","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2019-01-25 15:39:42-02","IAC","IAC","32455","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","M.I.B. Loiola","2000","02","12","L.C. Bernacci","2190","1996","12","27","Brasil","São Paulo","Monte Alto","Serra da Água Limpa","-48.4964","-21.2611","-48.4964","-21.2611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2019-01-25 15:34:48-02","IAC","IAC","4077","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A. Gehrt","1940","04","15","O. Zagatto","s/nº","1938","12","28","Brasil","São Paulo","Campinas","Canal de Saneamento","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2019-10-03 14:20:40-03","IAC","IAC","41975","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A. schinini","1974","09","20","A. Krapovickas; C.L. Cristóbal; A. Schinini; M.M. Arbo; C.L. Quarín & J.M. Gonzáles","25792","1974","09","20","Argentina","Corrientes","Santo Tomé","Garruchos, Estância San Juan Bautista","-56.05","-28.5167","-56.0500","-28.5167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2019-10-03 14:20:40-03","IAC","IAC","41991","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A. Schinini","2000","12","20","A. Schinini","35251","2000","12","20","Argentina","Corrientes","Corrientes","Perichón","-58.8176","-27.4868","-58.8176","-27.4868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2019-01-25 15:34:48-02","IAC","IAC","42339","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A. Amaral Jr. & J.O. Mendonça","2001","06","26","O.C. Pavão et al.","s/nº","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","Rancho Carolina","-50.7411","-23.7275","-50.7411","-23.7275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2019-01-25 15:39:42-02","IAC","IAC","46364","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","R.B. Torres & M.S. Dechoum","2006","04","28","L.C. Bernacci; A. Simão & E.L. João","4015","2005","09","28","Brasil","São Paulo","Campinas","Fazenda Argentina II","-47.046511","-22.817903","-47.046511","-22.817903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2019-01-25 15:39:42-02","IAC","IAC","47231","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","V.T. Rampin","2003","03","15","A.M. Piso","57","2004","01","15","Brasil","São Paulo","Itatiba","Sítio Moinho Velho","-46.8389","-23.0058","-46.8389","-23.0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","2019-01-25 15:34:48-02","IAC","IAC","7254","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","A.S. Lima","1943","11","09","A.S. Lima","s/nº","1943","11","09","Brasil","São Paulo","Rio Claro",NA,"-47.5614","-22.4114","-47.5614","-22.4114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2019-11-12 17:14:53-03","URICER","HPBR","11821","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J.","2014","02","03","HOFMANN,A.J.",NA,"2014","02","03","Brasil","RS","Itaimbezinho/ Aparatos da Serra",NA,NA,NA,NA,NA,NA,NA,"Beira do Rio Das Pedras","HPBR011821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1422","2019-11-12 17:14:53-03","URICER","HPBR","11820","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J.","2013","11","03","HOFMANN,A.J.",NA,"2013","11","03","Brasil","CE","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Presente em grande quantidade","HPBR011820",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,"2",NA
"1423","2019-11-12 17:14:53-03","URICER","HPBR","11824","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J.","2014","02","01","HOFMANN,A.J.",NA,"2014","02","01","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Perto da cidade, fruto vermelho","HPBR011824",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,"1",NA
"1424","2019-11-12 17:14:53-03","URICER","HPBR","11822","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J.","2014","01","31","HOFMANN,A.J.",NA,"2014","01","31","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Trilha do cotovelo","HPBR011822",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,"1",NA
"1425","2019-11-12 17:14:53-03","URICER","HPBR","11813","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J","2014","01","31","HOFMANN,A.J.",NA,"2014","01","31","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Itaimbezinho, trilha do cotovelo","HPBR011813",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,"1",NA
"1426","2019-11-12 17:14:53-03","URICER","HPBR","11823","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","P.Browne","BUDKE,J.","2014","01","31","HOFMANN,A.J.",NA,"2014","01","31","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HPBR011823",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,"1",NA
"1427","2020-11-19 14:06:09-03","Unimontes","MCMG","3725","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2020-11-19 14:06:09-03","Unimontes","MCMG","4557","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Rose Hellen Rodrigues |",NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Lagoa do Cajueiro","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"Arboreo",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"1429","2020-11-19 14:06:09-03","Unimontes","MCMG","47","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Santos R.M.",NA,NA,NA,"Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2","2008","05","11","Brasil","Minas Gerais","Janúaria","APA do Rio PandeirosCatulé","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Regeneração natural",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"1430","2020-11-19 14:06:09-03","Unimontes","MCMG","998","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","Mart","Neto, Santos D'Angelo.",NA,NA,NA,"Souza, S.F |",NA,"1998","11","13","Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"1431","2013-02-07 10:18:23-02","UMC","HUMC","1949","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"J.L.S Tannus","680","2003","09","24","Brazil","São Paulo","Rio Claro","Fazenda São José","-47.56","-22.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"21773","auto",NA,NA,NA,NA,NA,NA
"1432","2013-02-07 10:18:23-02","UMC","HUMC","1430","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"Tomasulo, P.L.","494","1997","10","07","Brazil","São Paulo","Itatinga","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"28219","auto",NA,NA,NA,NA,NA,NA
"1433","2013-02-07 10:18:23-02","UMC","HUMC","1997","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium",NA,NA,NA,NA,NA,"C. Bitencourt",NA,"2003","09","18","Brazil","São Paulo","Itirapina","Estação Ecológica","-47.82","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"1434","2019-02-27 14:02:03-03","UFSJ","HUFSJ","1003","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Sobral, M",NA,NA,NA,"Sobral, M","13036","2009","11","27","Brasil","Minas Gerais","São João del-Rei","Rua Luís Giarola",NA,NA,NA,NA,NA,NA,"Arbusto 1,5 m, em campo alterado; frutos imaturos.","HUFSJ001003","HUFSJ001003_v00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2019-02-27 14:02:03-03","UFSJ","HUFSJ","1725","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Sobral, M","2011",NA,NA,"Sobral, M","13695","2010","10","22","Brasil","Minas Gerais","Ritápolis","Pombal","-44.290417","-21.044389","-44.290417","-21.044389","921","921","Arbusto 2 m, em beira de mata; flores creme.","HUFSJ001725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2019-02-27 14:02:03-03","UFSJ","HUFSJ","1073","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Sobral, M",NA,NA,NA,"Sobral, M; Teixeira, LR","13105","2010","03","17","Brasil","Minas Gerais","Tiradentes","Cachoeira do Bom Despacho","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"Arbusto em beira de mata, 2 m; frutos imaturos.","HUFSJ001073","HUFSJ001073_v00 HUFSJ001073_v01",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"1437","2020-09-22 13:48:37-03","USP","SPFW","2625","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","J.R. Pirani ;R.J.F. Garcia",NA,NA,NA,"Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","3034","2006","12","03","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","725","725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438","2020-09-22 13:48:37-03","USP","SPFW","2610","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","J.R. Pirani ;R.J.F. Garcia",NA,NA,NA,"Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","3005","2006","12","02","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","678","678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","2020-09-22 13:48:37-03","USP","SPFW","2225","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"Ceccantini, G.C.T. Melo Jr, J.C.F.; Freire, G. Q.; Jono, V.Y.","2654","2006","03","28","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","702","702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440","2020-09-22 13:48:37-03","USP","SPFW","2339","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","R.J.F. Garcia",NA,NA,NA,"Ceccantini, G.C.T. Freire, G.Q.; Garcia, R.; Jono, V.Y.; Melo Jr, J.C.F.","2815","2006","04","28","Brasil","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","44º00'54,6''W","19º28'37,9''S","702","702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441","2021-04-08 17:12:32-03","UESB","HUESB","7392","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Bieras, A.C.","2001","11","09","Bieras, A.C.","14","2001","11","09","Brasil","São Paulo","Corumbataí","Área de proteção Ambiental (UNESP)","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"Árvore.; Cerradão.","HUESB000007392",NA,"Dicotyledoneae",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"1442","2020-07-21 15:08:14-03","UNISANTA","HUSC","8597","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Souza, V.C.; L.; Capellari Jr.","1993","10","30","Barreto, K.D.; Fernandes, S.D.; Vitti, F.X.","1465","1993","09","20","Brasil","São Paulo","Corumbatai","Rodovia Washington Luiz","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"Arvoreta, 2m de alt., floração, sadia, tronco liso, flor creme, fruto ausente; Borda de Mata, Cerrado",NA,NA,"Magnoliophyta",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"1443","2019-11-13 16:04:40-03","UNISANTA","HUSC","1379","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Sampaio, P.S.P.","2014","10",NA,"Martins, S.E.; Alunos da Biologia","267","1998","10","03","Brasil","São Paulo","Itirapina","Estrada Itirapina-Brotas. Próximo à Represa do Lobo","-47.8199996948242","-22.25",NA,NA,NA,NA,"Arbusto, 2m de alt., flores verdes; Cerrado",NA,NA,"Magnoliophyta",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"1444","2019-07-02 15:55:21-03","UEM","HUEM","22992","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","L.M.Garcia","2014","07",NA,"L.M.Garcia","456","2011","01","23","Brasil","Paraná","Maringá","fazenda do CESUMAR, 20m da margem do córrego","-51.852425","-23.339222","-51.852425","-23.339222","429","429","Arvoreta, 2,50m; frutos imaturos de coloração verde, frutos maturos de coloração vermelho.; Floresta Estacional Semidecidual.","HUEM000003800","HUEM000003800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445","2019-07-02 15:55:21-03","UEM","HUEM","5275","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","R.A.G. Viani","1999",NA,NA,"E.M. Francisco; et al.","s.n.","1998","10","21","Brasil","Paraná","Congoinhas","Fazenda Planalto",NA,NA,NA,NA,NA,NA,"Arvoreta; 2 m de altura; flores brancas","HUEM000003802","HUEM000003802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446","2020-11-04 17:29:02-03","UEM","HUEM","5669","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Meira Neto, JAA","1991","07",NA,"s.c.","s.n.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEM000003798","HUEM000003798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2019-07-02 15:55:21-03","UEM","HUEM","5250","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","J.O. Mendonça","1993","12",NA,"J.O. Mendonça; et al.","4","1993","11","29","Brasil","Paraná","Jaguariaíva","rio das Mortes, Mata ciliar","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arvoreta; 1,60 m de altura; orla do capão; flor creme","HUEM000003801","HUEM000003801",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1448","2019-07-02 15:55:21-03","UEM","HUEM","8247","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz",NA,NA,NA,NA,"C. Medri; et al.","435","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Arvoreta; 1,5 m de altura; botões e flores creme","HUEM000003799","HUEM000003799",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"1449","2020-11-04 17:29:02-03","UEM","HUEM","1658","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","João A.A.Meira Neto",NA,NA,NA,"Assis, MA; João A.A.Meira Neto","460","1989","12","07","Brasil","São Paulo","Águas de Santa Bárbara","Cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Arbusto com 0,8 m; frutos maduros vermelhos.","HUEM000003804","HUEM000003804",NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"1450","2019-07-02 15:55:21-03","UEM","HUEM","1892","S","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","J.Y. Tamashiro","1986","02",NA,"F.R. Martins; J. Y. Tamashiro","s.n.","1984","02","13","Brasil","São Paulo","Guarei","Sítio do Sr. Mariano, Série Corumbataí.","-48.1800003051758","-23.3700008392334",NA,NA,NA,NA,"Arbusto 3m, flores brancas.","HUEM000003803","HUEM000003803",NA,NA,NA,NA,"20393","auto",NA,NA,NA,NA,NA,NA
"1451","2021-03-10 11:38:33-03","UNILA","EVB","3887","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Perinazzo, P.",NA,NA,NA,"Estevinho, T.F.; Oliveira, E.M.E.; Perinazzo, P.","26","2018","10","16","Brasil","Paraná","Jaguariaíva","Paque Estadual do Cerrado. Parque Estadual do Cerrado","-49.664444","-24.167222","49º39'52''W","24º10'2''S",NA,NA,"Flores brancas pequenas.","EVB003887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2021-03-10 11:38:33-03","UNILA","EVB","4282","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","cuneifolium","Erythroxylum cuneifolium","(Mart.) O.E.Schulz","Panizza, A.M.","2019","11","25","Panizza, A.M.; Hentz Júnior, E.J.","140","2019","11","25","Brasil","Paraná","Foz do Iguaçu","PaNaI. Trilha atrás del Hotel Cataratas, del sendero hay una bajadita al río, en la orilla. Parque Nacional do Iguaçu","-54.430833","-25.692222","54º25'51''W","25º41'32''S","172","172","Flor blanca axilar, escamas nectaríferas o filamentos medio anchos en anillo? Habitat: En la orilla del río Habito: Árbolito","EVB004282","EVB004282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
