"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"45","2020-02-08 09:22:59-03","NBC","NL-BOTANY","U.1559857","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Delprete PG",NA,NA,NA,"Klein RM",NA,"1955","09","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559857","NL-U1559857",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","U 0100526",NA,NA,NA,NA,NA
"46","2020-02-08 09:22:59-03","NBC","NL-BOTANY","U.1559858","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Delprete PG",NA,NA,NA,"Klein RM",NA,"1955","09","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559858","NL-U1559858",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","U 0100525",NA,NA,NA,NA,NA
"47","2020-02-08 09:22:59-03","NBC","NL-BOTANY","WAG.1386331","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Kummrow R",NA,"1976","10","06","Brazil",NA,NA,"Pinheirinho (mun. Antonina) Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386331","NL-WAG1386331",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.1078571","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","06","Brazil","Paraná",NA,"Serro do Mar, Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078571","NL-L1078571",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","Uw12454",NA,NA,NA,NA,NA
"49","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.1078572","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","06","Brazil","Paraná",NA,"Serro do Mar, Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078572","NL-L1078572",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","Uw12454",NA,NA,NA,NA,NA
"50","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U 0291533","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","06","Brazil","Paraná",NA,"Serro do Mar, Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291533",NA,NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","Uw12454",NA,NA,NA,NA,NA
"51","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559854","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","vauthieri","Chomelia vauthieri","Müll.Arg.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","06","Brazil","Paraná",NA,"Serro do Mar, Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559854","NL-U1559854",NA,NA,"Southern America",NA,NA,NA,"Gentianales",NA,NA,"Magnoliopsidae","U 0100529",NA,NA,NA,NA,NA
"52","2020-11-04 11:18:15-03","ESALQ","ESA","23551","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Barbosa, M.R.V.",NA,NA,NA,"Souza, V.C.; Rodrigues, R.R.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F.; Sanches, I.D.; Paiva, G.A.; L. M.Campos, Dias, A.S.; V.Pereira, Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","8954.0","1995","09","02","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo, Trilha para o Mirante dos Angicos. Área de rochas calcáreas. Mata Atlântica com transição para campo de altitude.","-482.432","-243.006","-482,432","-243,006","Arbusto, ca. 1,5 m alt.; corola alva. Mata.","ESA023551",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:18:15-03","ESALQ","ESA","106185","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","catharinae","Chomelia catharinae",NA,"Pinheiro-Ferreira, M.A.","2007",NA,NA,"Bazarian, S.V.","168.0","2006","03","21","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,"ESA106185","ESA106185",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:18:15-03","ESALQ","ESA","22345","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Souza, J.P.; Zandoval, J.A.; Miyagi, P.H.","134.0","1995","02","16","Brasil","São Paulo","Tapiraí","Cachoeira do Chá, a 12km de Tapiraí em direção a Juquiá. Mata mesófila.","-475.608",NA,"-475,608","-20,029,611","Arbusto ca 2,5m alt. Frutos imaturos verdes, maduros vináceos.","ESA022345",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:18:15-03","ESALQ","ESA","123594","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,"Ivanauskas, N.M.","2013","04","29","Colletta, G.D. ; Souza, V.C.","982.0","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02022","-47.31605","-24.02022","Arbusto, 2m","ESA123594",NA,"480","480",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:18:15-03","ESALQ","ESA","40783","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Ribas, O.S. et al.","909.0","1995","10","23","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"ESA040783","ESA040783",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:18:15-03","ESALQ","ESA","68629","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Kozera, C. et al.","1290.0","1999","10","20","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"ESA068629","ESA068629",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:18:15-03","ESALQ","ESA","85728","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,"Souza, V.C.","2010",NA,NA,"Mello-Silva, R. et al.","2177.0","2003","11","08","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA085728","ESA085728",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:18:15-03","ESALQ","ESA","22472","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3105.0","1994","10","20","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,"ESA022472","ESA022472",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:18:15-03","ESALQ","ESA","109711","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30254.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109711","ESA109711",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:18:15-03","ESALQ","ESA","32778","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Souza, V.C. et al.","1507.0","1996","06","07","Brasil","São Paulo","Jacupiranga",NA,"-48","-24.6900005340576",NA,NA,NA,"ESA032778","ESA032778",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"35797","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:18:15-03","ESALQ","ESA","10086","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,"Jung-Mendaçolli, S.L.","2011","06","13","Moraes, P.L.R. ; Capellari Jr., L.","860.0","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA010086",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:18:15-03","ESALQ","ESA","105518","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,"Souza, V.C.","2010","03","17","Aguiar, O.T.",NA,"2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA105518","ESA105518",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:18:15-03","ESALQ","ESA","17411","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Pessoa, M.C.",NA,NA,NA,"Moraes, P.L.R.","1137.0","1995","01","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA017411","ESA017411",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:18:15-03","ESALQ","ESA","109890","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30255.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109890","ESA109890",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:18:15-03","ESALQ","ESA","109889","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30256.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109889","ESA109889",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:18:15-03","ESALQ","ESA","128825","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia",NA,"Pessoa, M. C","2014",NA,NA,"Pessoa, M.C.","864.0","2014","04","13","Brasil","São Paulo","São Miguel Arcanjo","P.E. Carlos BotelhoTrilha da represa","-47.9900016784668","-23.8700008392334",NA,NA,"Árvoreta, 2,5m, flores alvas.","ESA128825",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:41:32-03","MN","R","212333","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Paiva, A.M.","2011","01","20","Paiva, A.M.","111","2010","07","17","Brasil","Rio de Janeiro","Paty do Alferes","Alameda Fluminense e Alamenda Carioca","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,NA,"800","800",NA,NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:41:32-03","MN","R","232033","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Remoa, M.C.","2014","04",NA,"Ivanauskas, N.M. 1507; Gorenstein, M.R.; Carneiro, P.H.M.; Sakamoto, D.G.; Lagoa, A.O.; Soares, M.T.F.",NA,"1996","06","07","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga, nucleo da Caverna do Diabo. Trilha do Rolando","-48","-24.6900005340576",NA,NA,NA,"R010036398",NA,NA,NA,NA,NA,NA,NA,NA,"35797","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:25:12-03","CPAP","CPAP","12494","PreserverdSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Ratter, J. A.","4011","1976","12","12","Brasil","GO","Padre Bernardo","Fazenda Lagoa Santa","-48.583333","-15.5","48°35' W","15°30' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-12-19 08:15:30-03","FPS","FPS","3107","MachineObservation","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Schwirkowski, P.","2017","10","30","Schwirkowski, P.","2535","2017","10","30","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres, descendo o rio","-49.058028","-26.22121","-49.058028","-26.22121","<ll>dwc_commonname:</ll> Tinguí","FPS03107,FURB57519","FPS03107_v01 FPS03107_v02 FPS03107_v03 FPS03107_v04 FPS03107_v05 FPS03107_v06 FURB57519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 57519","voucher",NA,NA,NA,NA
"72","2019-12-19 08:15:30-03","FPS","FPS","168","MachineObservation","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Schwirkowski, P.","2014","09","17","Schwirkowski, P.","370","2014","09","17","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383622","-26.27563","-49.383622","-26.27563","<ll>dwc_commonname:</ll> Tinguí","FPS00168","FPS00168_v01 FPS00168_v02 FPS00168_v03 FPS00168_v04 FPS00168_v05 FPS00168_v06 FPS00168_v07 FPS00168_v08 FPS00168_v09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-12-19 08:15:30-03","FPS","FPS","4112","MachineObservation","Plantae","Rubiaceae","Chomelia","parvifolia","Chomelia parvifolia","(Standl.) Govaerts","Schwirkowski, P.","2019","10","19","Schwirkowski, P.","3535","2019","10","19","Brasil","Santa Catarina","São Bento do Sul","Centro. Fundos do Hotel Serra Alta","-49.382244","-26.243041","-49.382244","-26.243041","<ll>dwc_commonname:</ll> Tinguí","FPS04112,FURB65414","FPS04112_v01 FPS04112_v02 FPS04112_v03 FPS04112_v04 FPS04112_v05 FPS04112_v06 FPS04112_v07 FURB65414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 65414","voucher",NA,NA,NA,NA
"74","2019-02-15 11:49:23-02","IPA","IPA","50465","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A. Rich.","Arouck Ferreira, J.D.C.","1984","10","11","Miranda, C.A.B. de; Nobrega, L.W. da; Nobrega, L.W. da","453","1984","06","11","Brasil","Sergipe","Santa Luzia do Itanhy","Rio Fundo","-37.448299407959","-11.3507995605469",NA,NA,"Arvoreta (fanerófita). Caule esbranquiçado, frutos verdes, pretos quando maduros. Frequência rara.; Vegetação secundária sem palmeiras da Floresta Estacional. Solo argiloso, relevo ondulado.","IPA0050465",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"26417","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-20 21:19:15-03","UFV","VIC","1712","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Kulhmann","s.n.","1934","11","03","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001712","VIC001712",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:19:15-03","UFV","VIC","922","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,NA,"5155",NA,NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC000922","VIC000922",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:19:15-03","UFV","VIC","1021","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Standley","s.n.","1931","01","23","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001021",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:19:15-03","UFV","VIC","981","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Standley","s.n.","1931","01","13","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC000981","VIC000981",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:19:15-03","UFV","VIC","31865","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Valente, G.E.; et al.","2414","2008","11","22","Brasil","Minas Gerais","Viçosa","Reserva Florestal da Mata do Paraíso, Final da trilha principal","-42.8819007873535","-20.7539005279541",NA,NA,"árvore de ca 10 m, Planta armada, ramos mais velhos com espinhos, frutos verdes Planta n°23 para anatomia.","VIC031865","VIC031865",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:44:15-03","UFJF","CESJ","59377","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","M. Sobral","2010","09","29","M. Verdi; E.M. Martins; O.N. Veiga","5480","2010","08","24","Brasil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi, Lat.:25º26'32,00S; Lon.:48º55'24,00O; Alt.: 600m.","-48.923333","-25.442222","-48.923333","-25.442222","Floresta Ombrófila Densa; estádio suces. avançado. Arbusto, 3m alt. Flor creme.","CESJ059377",NA,"600","600","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:48:11-03","UFMS","CGMS","78676","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"A.C. Cervi",NA,"1988","11","22","Brasil","Paraná","Morretes","Estrada Graciosa, Serra do Mar.","-48.834400177002","-25.476900100708",NA,NA,"Flores brancas. Habitat: Interior de mata. Habito: Arvoreta.","CGMS1111687",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:39:05-03","UNICAMP","UEC","13569","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Pessoa, MCR","2019",NA,NA,"Davis, PH; Shepherd, GJ; Sakane, M","60805","1976","09","09","Brazil","São Paulo",NA,"Brasil, São Paulo:Halfway between Cananeia and Jacapiranga.",NA,NA,NA,NA,"2 ft.Spiny shrub.Flowers tubular, creamy.; Edge of rain forest.","UEC161992","UEC161992","50","50",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:39:05-03","UNICAMP","UEC","13576","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G","1975","07",NA,"Hatschbach, G","37008","1975","06","20","Brazil","Paraná","São José Dos Pinhaes","Rio Capivari.",NA,NA,NA,NA,"Arbusto, 2m de altura, espinhoso, flor alva.; Mata pluvial, margem córrego.","UEC108178","UEC108178",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:39:05-03","UNICAMP","UEC","188901","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","243","2015","02","09","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.991389","-24.063611","-47.991389","-24.063611","Árvore, 5 m de altura e 8,3 cm de DAP; Floresta Ombrófila Densa","UEC119496","UEC119496","800","800",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:39:05-03","UNICAMP","UEC","13577","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G","1977","10",NA,"Kummrow, R","1150","1976","10","06","Brazil","Paraná","Antonina","Pinheirinho.","-48.7118988037109","-25.4286003112793",NA,NA,"Arbusto de 2m, flor alva.; Da mata.","UEC108180","UEC108180",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:39:05-03","UNICAMP","UEC","110085","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.","Hatschbach, G","1999","12",NA,"Kozera, C; Cieniuch, N","1290","1999","10","20","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.834400177002","-25.476900100708",NA,NA,"Arbusto com ca. de 1,3m de altura; flores brancas.; Sub-bosque, Floresta Ombrófila Densa de Encosta.","UEC108181","UEC108181",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:39:05-03","UNICAMP","UEC","13571","S","Plantae","Rubiaceae","Chomelia","brasiliana","Chomelia brasiliana","A.Rich.",NA,NA,NA,NA,"Gibbs, PE; Leitão Filho, HF; Taroda, N","3276","1976","10","26","Brazil","São Paulo","Itapetininga","Estado de São Paulo:ca 50km S de Itapetininga, estrada a Registro.Reserva Florestal de Carlos Botelho.","-48.0499992370605","-23.5900001525879",NA,NA,"Arvoretaaté 4m, flores brancas, com espinhos salientes.; Beira da mata úmida.","UEC161993","UEC161993",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA
