"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"34","2021-03-15 16:37:00-03","NY","NYBG","3931752","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"B. M. Boom","1984","02","01","Bolivia","El Beni","Vaca Díez","Vicinity of the Chácobo village Alto Ivon","-66.03","-11.75",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226520' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931752",NA,NA,NA,NA,"4352","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","01301026","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. J. Huft","C. A. Todzia","1983","07","05","Brazil","Amazonas",NA,"Rio Abacaxis, Terra Preta","-58.666667","-4.366667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325467' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301026","NY01301026_01",NA,NA,NA,"2318","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","3931774","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"V. Zak","1990","02","21","Ecuador","Pastaza","Pastaza","Pozo petrolero Ramirez. 20 km al sur de la poblacion de Curaray","-76.85","-1.53",NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226542' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931774",NA,NA,NA,NA,"5096","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","629652","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","I. Cordeiro","J. R. Pirani","1994","02","10","Brazil","Bahia","Buerarema","Estrada Olivença-Buerarema, ca. 43 km do início da estrada nao-pavimentada em Olivença","-39.3","-14.95",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629652","NY00629652_01",NA,NA,NA,"2927","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","778744","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","J. A. Kallunki","J. G. Jardim","1997","09","12","Brazil","Bahia","Almadina","Rod. ALmadina/Ibitupá, entrada a 7 km W da sede do município. Serra do Sete-Paus, ca. 12 km da entrada, Fazenda Cruzeiro do Sul. Mata Higrófila, margem do Rio Almada.","-39.63","-14.7",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778744","NY00778744_01",NA,NA,NA,"1106","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","3931806","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"B. M. Boom","1992","03","11","Venezuela","Bolívar","Cedeño","Along Río Mawela, tributary of the Erabato","-64.57","5.15",NA,NA,"170",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226574' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931806",NA,NA,NA,NA,"10417","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","01301007","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","R. de S. Secco","M. G. da Silva","1980","11","08","Brazil","Pará","Tucuruí","BR 263 Km 16","-49.5473018","-3.751053",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1557392' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301007","NY01301007_01",NA,NA,NA,"5803","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00864974","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","H.-J. Esser","W. W. Thomas","2004","01","30","Brazil","Minas Gerais","Bandeira","Fazenda Boi Rajado, 5.9 km E of Macarani-Bandeiras road on farm road ca. 12 km N of Bandeiras (at Fazenda Canada)","-40.51791667","-15.8064167",NA,NA,"830","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864974","NY00864974_01",NA,NA,NA,"13641","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","01301040","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","G. L. Webster","I. Cordeiro","1985","07","15","Brazil","Amazonas","Barcelos","Próximo a base da Serra do Aracá, acesso pelo Rio Jauari (Cuieras), afluente do Rio Aracá.","-63.366667","0.7",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1558359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301040","NY01301040_01",NA,NA,NA,"217","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01301045","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","R. de S. Secco","B. V. Rabelo","1984","12","30","Brazil","Amapá","Macapá","147 km NW of Porto Grande on highway Perimetral Norte (BR210), ca. 7 km before Fazenda Sucupira.","-53.5","1.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1558388' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301045","NY01301045_01",NA,NA,NA,"3104","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01301022","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. J. Huft","B. W. Nelson","1979","11","09","Brazil","Rondônia",NA,"Near BR-364 85km from Vilhena toward Guaporé",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1557695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301022","NY01301022_01",NA,NA,NA,"399","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01301031","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","G. L. Webster","M. G. Vieira","1979","10","20","Brazil","Rondônia","Aríquemes","A 12km de Ariquemes, entrada Companhia Frey Rondônia, numa entrada a esquerda","-63.0406","-9.9133",NA,NA,NA,NA,"[Collector is indicated on label as:] G. Vieira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1557699' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301031","NY01301031_01",NA,NA,NA,"534","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3931740","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"L. Arroyo P.","1993","11","15","Bolivia","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff Mercado,; campamento Las Gamas","-60.4031","-14.8075",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226452' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931740",NA,NA,NA,NA,"364","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01301037","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","L. J. Gillespie","C. Farney","1987","10",NA,"Brazil","Amazonas","São Gabriel da Cachoeira","Morro dos Seis Lagos, Lago do Dragão","-66.6808","0.2831",NA,NA,"400","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1558358' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301037","NY01301037_01",NA,NA,NA,"1698","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3931751","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"B. M. Boom","1983","12","01","Bolivia","El Beni","Vaca Díez","Vicinity of the Chácobo village Alto Ivon","-66.03","-11.75",NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226519' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931751",NA,NA,NA,NA,"4063","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","629650","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","I. Cordeiro","A. M. V. de Carvalho","1992","10","21","Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629650","NY00629650_01",NA,NA,NA,"4087","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01301038","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","L. J. Gillespie","T. C. Plowman","1982","12","03","Brazil","Amazonas","Maraã","Rio Japurá. Sítio Cuiú-cuiú, left bank of Rio Japurá","-65.05","-2.466667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325466' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301038","NY01301038_01",NA,NA,NA,"12111","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","629644","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","G. L. Webster","S. C. de Sant'Ana","1993","07","28","Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629644","NY00629644_01",NA,NA,NA,"350","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3931757","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"F. Miranda","2004","05","13","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. 1 km NE del caserio","-68.4917","-15.09",NA,NA,"1470",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226525' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931757",NA,NA,NA,NA,"144","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","870153","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","J. A. Kallunki","K. B. Strier","1983","11","13","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-41.83","-19.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870153","NY00870153_01",NA,NA,NA,"1285","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01301039","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","W. Punt","G. T. Prance","1968","07","27","Brazil","Rondônia",NA,"Basin of Rio Madeira, 1 km south of Riberao, road Abuna-Guajara-Mirim","-65.291358","-10.263266",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326900' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301039","NY01301039_01",NA,NA,NA,"6560","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3931802","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"S. A. Mori","1994","09","23","French Guiana",NA,NA,"Saül and vicinity. Eaux Claires. Near stream.","-52.2","3.62",NA,NA,"250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226570' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931802",NA,NA,NA,NA,"24015","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","870151","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","K. J. Wurdack","S. Tsugaru","1987","10","25","Brazil","Mato Grosso","Diamantino","Tapurah. 500km NNW from Cuiaba.","-56.4458","-14.4086",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870151","NY00870151_01",NA,NA,NA,"B-1780","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01301027","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","A. Vicentini","J. R. Nascimento","1994","11","14","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Por trilha a esquerda do km 0.35 da estrada alojamento-torre.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1325462' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301027","NY01301027_01",NA,NA,NA,"640","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3931818","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"M. Rimachi Y.","1985","01","24","Peru","Loreto","Maynas","Dtto. Iquitos. Carretera de Zungaro Cocha, cerca de la Quebrada de Shushuna.",NA,NA,NA,NA,"120",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226586' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931818",NA,NA,NA,NA,"7705","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","663281","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","J. A. Kallunki","A. M. V. de Carvalho","1993","03","25","Brazil","Bahia","Ubata","Fazenda Rancho Alegre. Ca 4 km na estrada da BR 1001 para Ibiratia, ca 2 km ramal adentro","-39.5228","-14.2142",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766083' target='other'> <mi>dwc_moreinfo</mi></a>","NY00663281","NY00663281_01",NA,NA,NA,"4229","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00754452","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. J. Huft","S. R. Lowrie","1980","10","25","Brazil","Acre","Rio Branco","8km from Rio Branco on Rio Branco-Porto Velho road","-67.75","-10.02",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754452","NY00754452_01",NA,NA,NA,"643","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01301010","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. J. Huft","D. C. Daly","1981","11","01","Brazil","Pará","Tucuruí","Approx. 18 km from Tucurui; 16 km S on old BR-422, then 2 km W on overgrown logging road.","-49.6735668","-3.9092619",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301010","NY01301010_01",NA,NA,NA,"1163","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3931814","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"S. Espinoza","1991","12","19","Ecuador","Sucumbíos",NA,"Lago Agrio; Parroquia Tarapoa. Carretera a Tipishco.","-76.43","-0.17",NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226582' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931814",NA,NA,NA,NA,"789","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00870149","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","R. L. Liesner","D. C. Daly","1991","10","29","Brazil","Acre","Brasiléia","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75",NA,NA,NA,NA,"Inv. no. 486 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=766081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870149","NY00870149_01",NA,NA,NA,"6987","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3931770","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"J. Ruíz","1981","11","19","Peru","Loreto","Maynas","Caserío Mishana, Río Nanay, Campamento No. 1.","-73.5","-3.83",NA,NA,"140",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226538' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931770",NA,NA,NA,NA,"237","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","03919082","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"N. Marín","2016","06","01","Colombia","Caquetá","Belén de los Andaquies","Camino entre quebrada La arenosa y Filo de Hambre",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4374984' target='other'> <mi>dwc_moreinfo</mi></a>","NY03919082","NY03919082_01",NA,NA,NA,"2779","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01301034","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","B. G. S. Ribeiro","M. G. A. Lobo","1978","12","05","Brazil","Pará","Santarém","Belterra, Porto Novo. Estrada para o acampamento.","-54.980084","-2.626469",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1558356' target='other'> <mi>dwc_moreinfo</mi></a>","NY01301034","NY01301034_01",NA,NA,NA,"138","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3931819","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"S. McDaniel","1972","05","24","Peru","Loreto","Maynas","Rio Nanay below Bellavista, trail to Picuruyacu",NA,NA,NA,NA,"170",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226587' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931819",NA,NA,NA,NA,"16045","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","629658","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","M. J. Huft","R. B. Foster","1985","12","13","Peru","Madre de Dios",NA,"Prov. Manu: Cerro de Pantiacolla: Rio Palotoa 10-15 km NNW of Shintuya, transect to ridgetop","-71.3","-12.58",NA,NA,"650","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629658","NY00629658_01",NA,NA,NA,"10780","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","629646","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","G. L. Webster","A. M. Amorim","1991","11","20","Brazil","Bahia","Itacaré","Ramal a esquerda na estrada Ubaitaba/Itacaré, a 4 km do loteamento da Marambaia","-38.9967","-14.2778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629646","NY00629646_01",NA,NA,NA,"417","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1187674","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","D. C. Daly; F. A. Obermüller","T. B. Croat","2001","11","25","Brazil","Acre","Mâncio Lima","Municipio Mancio Lima, Estrada do Isaco; km 8.","-72.9742","-7.5836",NA,NA,"240","240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=523592' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187674","NY01187674_01",NA,NA,NA,"85732","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3931767","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"H. Balslev","1990","03","11","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyábeno. Laguna Grande and surroundings, including Río Cuyábeno from Pto. Bolívar to above Laguna Cañangueno.","-76.17",NA,NA,NA,"265",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226535' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931767",NA,NA,NA,NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3931812","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"A. Fernandez","1989","06",NA,"Venezuela","Bolívar","Raúl Leoni","Cabustales río Túriba y Caño La Miel, 45 km al Este de Pijiguaos","-66.38","6.57",NA,NA,"800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226580' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931812",NA,NA,NA,NA,"5779","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","629656","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.","J. C. Murillo","T. W. Henkel","1994","07","27","Guyana",NA,NA,"Region Potaro-Siparuni. Pakaraima Mtns. Upper Ireng River","-60.03","4.8",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=417675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629656","NY00629656_01",NA,NA,NA,"5853","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3931817","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","(A.Juss.) Baill.",NA,"S. T. McDaniel","1970","06","27","Peru","Loreto","Maynas","Dtto. Iquitos. Picuruyacu, lower Río Nanay near junct. with Río Amazonas.",NA,NA,NA,NA,"120",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4226585' target='other'> <mi>dwc_moreinfo</mi></a>","NY03931817",NA,NA,NA,NA,"13683","Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
