"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"48","2020-11-04 11:10:12-03","ESALQ","ESA","109998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4563.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA109998",NA,NA,NA,"-49.5499992370605","-22.2900009155273","ESA109998","Gália","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:10:12-03","ESALQ","ESA","64970","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Gorenstein, M.R.","5292.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA064970","1999","07","01","-49.5499992370605","-22.2900009155273",NA,"Gália","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:10:12-03","ESALQ","ESA","7405","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Zandoval, J.A.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA007405","1985","05","27","-47.6399993896484","-22.7199993133545","ESA007405","Piracicaba","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:10:12-03","ESALQ","ESA","10286","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Barreto, K.D.","157.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA010286","1993","03","25","-47.6399993896484","-22.7199993133545","ESA010286","Piracicaba","44778","auto",NA,NA,"1993","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:10:12-03","ESALQ","ESA","83349","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Hatschbach, G.","73465.0",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA083349","2002","08","16","-44.1800003051758","-17.8733005523682","ESA083349","Buenópolis","42854","auto",NA,NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 10:55:49-03","ESALQ","ESA","134340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Moreno, V.S.","Moreno, V.S.","222.0",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA134340","2013","07","18","-46.5614013671875","-21.7877998352051",NA,"Poços de Caldas","23696","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:10:12-03","ESALQ","ESA","9123","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Malagutti, A.M.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA009123","1991","01","01","-48.1199989318848","-22.2800006866455","ESA009123","Brotas","26585","auto",NA,NA,"1993","03","15",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:10:12-03","ESALQ","ESA","2152","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Pacheco, C.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA002152","1950","07","21","-47.060001373291","-22.8999996185303","ESA002152","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:10:12-03","ESALQ","ESA","10519","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, A.L.B.","Barreto, K.D. et al.","442.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA010519","1993","05","07","-47.7700004577637","-22.5100002288818",NA,"Charqueada","12465","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:10:12-03","ESALQ","ESA","103664","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","12403.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA103664","2005","06","15","-49.5499992370605","-22.2900009155273","ESA103664","Gália","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:10:12-03","ESALQ","ESA","40291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Rozza, A.F.","81.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA040291","1995","07","27","-48.3600006103516","-21.6000003814697","ESA040291","Matão","26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:10:12-03","ESALQ","ESA","33600","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Sartori, A.L.B.","Souza, V.C.","6272.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA033600","1994","10","01","-49.3800010681152","-20.0300006866455","ESA033600","Paulo de Faria","29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:10:12-03","ESALQ","ESA","13750","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Barreto, K.D.","1309.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA013750","1993","03","29","-47.6399993896484","-22.7199993133545","ESA013750","Piracicaba","44778","auto",NA,NA,"1993","09","23",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:10:12-03","ESALQ","ESA","51742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"ESA051742",NA,NA,NA,"-56.4818992614746","-21.1210994720459",NA,"Bonito","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:10:12-03","ESALQ","ESA","103230","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"Ferreira Jr., M.","Francisco, E.M.","614.0",NA,"Brasil","Paraná",NA,NA,NA,"ESA103230","2003","11","05","-51.1627998352051","-23.3103008270264","ESA103230","Londrina","63728","auto",NA,NA,"2008","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:10:12-03","ESALQ","ESA","5147","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Iamamoto, M.M.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA005147","1989","11","02","-48.3199996948242","-21.25","ESA005147","Jaboticabal","22420","auto",NA,NA,"1989","11","02",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:10:12-03","ESALQ","ESA","8061","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Formighieri, E.F.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA008061","1992","10","27","-47.6399993896484","-22.7199993133545","ESA008061","Piracicaba","44778","auto",NA,NA,"1993","12","20",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:10:12-03","ESALQ","ESA","4463","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Catharino, E.L.M.","1202.0",NA,"Brasil","São Paulo",NA,NA,NA,"ESA004463","1988","03","29","-47.6399993896484","-22.7199993133545","ESA004463","Piracicaba","44778","auto",NA,NA,"1988","06","22",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:10:12-03","ESALQ","ESA","7406","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.F.",NA,"Rodrigues, R.R.",NA,NA,"Brasil","São Paulo",NA,NA,NA,"ESA007406","1987","07","10","-47.6399993896484","-22.7199993133545","ESA007406","Piracicaba","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:10:12-03","ESALQ","ESA","129113","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum",NA,"Colletta, G.D. et al.","Colletta, G.D.","1529.0",NA,"Brasil","São Paulo","Plantarum",NA,"Árvore","ESA129113","2014","05","15","-47.2900009155273","-22.7700004577637",NA,"Nova Odessa","8440","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:10:12-03","ESALQ","ESA","129231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Myroxylon","peruuiferum","Myroxylon peruuiferum",NA,"Colletta, G.D. & Flores, T.B.","Colletta, G.D.","1647.0",NA,"Brasil","São Paulo","Trilha para o Morro do Diabo",NA,"Árvore, 20m","ESA129231","2014","05","22","-52.1599998474121","-22.5300006866455",NA,"Teodoro Sampaio","54606","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:30:02-03","MN","R","15822","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Vecchi, O.","191",NA,"Brasil","São Paulo",NA,NA,"Serviço Florestal da Companhia Paulista de Estradas de Ferro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:30:02-03","MN","R","186828","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Hoehne, F.C.","947",NA,"Brasil",NA,NA,NA,"Commissão Rondon. Coll. de madeira nº 13.",NA,"1908","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:30:02-03","MN","R","186829","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Hoehne, F.C.","946",NA,"Brasil",NA,NA,NA,"Commissão Rondon. Collecção de madeira nº 13.",NA,"1908","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:30:02-03","MN","R","21345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","s.col.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"E. de F. Central do Brasil. Srviço de Reflorestamento. Material nº 31.",NA,"1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:30:02-03","MN","R","64245","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Freire Allemão, F. 445; Cysneiros, M.",NA,NA,"Brasil","Ceará",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000064245",NA,NA,NA,NA,NA,"R000064245_001",NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-15 14:42:18-03","MN","R","64246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Regnell, A.F.","III - 1758",NA,"Brasil","São Paulo",NA,NA,"Ex herb. Brasil. Regnellian. Musei bot. Stockholm.",NA,"1869","09","01",NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:30:02-03","MN","R","64248","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Hoehne, F.C.","945",NA,"Brasil",NA,NA,NA,"Commissão Rondon. Coll. de madeira nº 13.",NA,"1908","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:30:02-03","MN","R","69645","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","s.col.",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Herb. J. de Saldanha. Gabinete da Escola Polytechnica nº 7071.",NA,"1883","02","03",NA,NA,NA,"Friburgo",NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:30:02-03","MN","R","33216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Mello Barreto, H.L.","7749",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1937","09","07","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:30:02-03","MN","R","64243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Schwacke, C.A.W.","s.n.",NA,"Brasil","Rio de Janeiro","Tijuca",NA,NA,NA,"1887",NA,NA,"-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro","57442","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:30:02-03","MN","R","128604","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Sartori, A.L.B.","Lanna, J.P.","238",NA,"Brasil","Rio de Janeiro","Tijuca",NA,"Ex herb. GUA nº 1539.",NA,"1962","08","22","-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro","57442","auto",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-02 11:40:20-03","UFPI","TEPB","20379","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Glocimar Pereira da Silva","A. A. Santos","728",NA,"Brasil","Distrito Federal","Pátio da sede da EMBRAPA",NA,"árvore de cerca de 3,5 m; flor alva; Imaturos verdes; Ocasional no local; Solo arenoso; Relevo plano Ambiente: Antropizado",NA,"2000","08","03","-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto",NA,NA,"2000","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-22 11:46:50-03","IPA","IPA","72978","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Bocage, A.","Bocage, A.; Cano, O.; Ferreira, C.; Cano, O.; Ferreira, C.","1132","Southern America","Brasil","Pernambuco","Serra das Varas, Próximo à mata da Jacú, estrada de terra, na borda da estrada.",NA,"Árvore frondosa, ca. de 10 m de altura. Flores branca.s.","IPA0072978","2006","09","12","-37.0539016723633","-8.41888999938965",NA,"Arcoverde","23066","auto",NA,NA,"2006","09","18",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-22 11:46:50-03","IPA","IPA","9551","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Pickel, B.","5433","Southern America","Brasil","São Paulo","Horto Florestal",NA,"Cultivada; fruto pequeno ; folhas com muitas vírgulas translúcidas","IPA0009551","1940","11","13","-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-22 11:46:50-03","IPA","IPA","1946","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ducke, A.","Andrade-Lima","50713","Southern America","Brasil","Pernambuco","Margem da estrada Caetés-Garanhus",NA,"Árvore pequena, flores alvas; Frutos com resina perfumada","IPA0001946","1950","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-02-22 11:46:50-03","IPA","IPA","21373","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Academia Brasileira de Ciências","1042","Southern America","Brasil","Paraíba","2 km ao Norte, na encosta da serra",NA,"Árvore 15-18m, frutos","IPA0021373","1971","11","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-22 11:46:50-03","IPA","IPA","66097","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Rita Pereira","Batista, G.S.; Costa, A.M. da; Costa, A.M. da","s.n.","Southern America","Brasil","Pernambuco","Acari, Região do Seridó, alto da serra, com muitos blocos de granito, em local íngreme.",NA,"N.V. brejuí. Árvore 10 -12 m de altura; flores amarelas, floração junho/julho; fruto sâmara membrano-papiráceo.","IPA0066097","2003","06","06",NA,NA,NA,NA,NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-07-26 11:40:30-03","IPA","IPA","66097","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Rita Pereira","Batista, G.S.; Costa, A.M. da; Costa, A.M. da","66097","Southern America","Brasil","Pernambuco","Acari, Região do Seridó, alto da serra, com muitos blocos de granito em local íngreme",NA,"Árvore 10-12m de altura; flores amaelas, floração junho/julho; fruto sâmara membrano-papiráceo","IPA0066097","2003","06","06",NA,NA,NA,NA,NA,NA,NA,NA,"2004","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-07-26 11:40:30-03","IPA","IPA","73359","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Bocage, A.","Bocage, A.; Cano, O.; Ferreira, C.; Pieter, W.; Cano, O.; Ferreira, C.; Pieter, W.","-73359","Southern America","Brasil","Pernambuco","Serra das Varas, Próximo à mata da Jacú, na estrada de terra, borda da estrada.",NA,"Árvore ca. 10m de altura; flores brancas.; Mata/Caatinga.","IPA0073359","2006","09","12","-36.991389","-8.449444",NA,"Arcoverde",NA,NA,"-36.991389","-8.449444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-02-22 11:46:50-03","IPA","IPA","84110","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Gomes-Silva, A.","Silva, A.G. da; Barbosa, J.I.S.; Barbosa, J.I.S.","1389","Southern America","Brasil","Pernambuco","Parque Nacional do Catimbau",NA,"Árvore com 6m altura. Flores com sépalas verdes e pétalas alvas. Árvore isolada. Trilha da Gruta da cachoeira.; Caatinga.","IPA0084110","2009","09","02","-37.158333","-8.4",NA,"Buíque",NA,NA,"-37.158333","-8.4","2010","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-02-22 11:46:50-03","IPA","IPA","28705","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Ataíde, M.","Andrade-Lima","716748","Southern America","Brasil","Pernambuco","Serra Negra",NA,NA,"IPA0028705","1971","11","09","-35.7969017028809","-8.23332977294922",NA,"Bezerros","25699","auto",NA,NA,"1983","08","10",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-02-22 11:46:50-03","IPA","IPA","80699","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Cano, O.","Silva, K.M. da; et al.; et al.","s.n.","Southern America","Brasil","Pernambuco","Sítio Lagoa Comprida",NA,"Projeto de Pesquisa na UPE- Garanhuns, sob a orientação da Profa. Rosângela Falcão.","IPA0080699","2014","10","13","-36.6796989440918","-9.16971969604492",NA,"Bom Conselho","25241","auto",NA,NA,"2015","01","14",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-07-26 11:40:30-03","IPA","IPA","9550","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Koscinski, M.","9550","Southern America","Brasil","São Paulo","Horto Florestal",NA,"Flores em novembro; fruto em março-abril","IPA0009550",NA,NA,NA,"-46.6300010681152","-23.5400009155273",NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-27 13:29:34-03","IAP","PACA-AGP","86758","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G. Hatschbach","Hatschbach, G.","73465",NA,"Brasil","MG","ligação da rod BR 135 a Curimataí, entre Km 2-5",NA,"12m de altura e flor alva. Habitat: mata da beira de rio Hábito: árvore","PACA086758","2002","08","16","-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,"2002",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"93","2020-12-20 21:17:39-03","UFV","VIC","39233","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"Filardi, F.L.R.; et al.","322",NA,"Brasil","Minas Gerais","Próximo ao Clube",NA,"Frutos; Árvore; Cerrado","VIC039233","2003","09","28","-42.5388984680176","-21.7705993652344","VIC039233","Volta Grande","11543","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:17:39-03","UFV","VIC","20482","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L. f.","Mansano, V.F. de","Silva, F.C.","1448",NA,"Brasil","Paraná","Fazenda Doralice",NA,"Árvore, c.a. de 28 metros de altura, frutos imaturos de cor verde; frequente na área.","VIC020482","1991","11","18","-51.0480995178223","-23.2691993713379","VIC020482","Ibiporã","20625","auto",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0036665","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G. Hatschbach","G. Hatschbach; M. Hatschbach, J. M. Silva","73465",NA,"Brazil","Minas Gerais","Ligação da Rod. BR-135 a Curimatai, entre km 2-5 (Mun. Buenópolis).Mata da beira do rio.",NA,"Árvore, 12m, flor alva.",NA,"2002","8","16","-44.172827","-17.869777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:36:55-03","UFJF","CESJ","39160","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","G. Hatschbach","G. Hatschbach; M. Hatschbach; J.M. Silva","73465","América do Sul","Brasil","Minas Gerais","Ligação da Rod. BR 135 a Curimataí, entre Km 2-5",NA,"Árvore, 12 m, flor alva. Mata da beira do rio.","CESJ039160","2002","08","16","-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:36:55-03","UFJF","CESJ","28181","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","H.F. Leitão Filho","S.Eanizza","CESJ28181","América do Sul","Brasil","São Paulo","Jardim do Departamento de Botânica, Cidade Universitária.",NA,"Cabreuva-falsa . Pau balsamo. Árvore média.","CESJ028181","1968","10","31",NA,NA,NA,NA,NA,NA,NA,NA,"1968","10","31",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:36:55-03","UFJF","CESJ","977","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.","Pickel","D.B.J.Pickel","CESJ977",NA,"?",NA,NA,NA,"N.V: Cabreuva vermelha.","CESJ000977","1946","10","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-02 18:53:37-03","UFJF","CESJ","23486","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Myroxylon","peruiferum","Myroxylon peruiferum","L.f.",NA,"B.B.S. Coelho","18","América do Sul","Brasil","Minas Gerais","Museu Mariano Procópio",NA,"Árvore com casca cinzento-clara ou pardo-amarelada, íntegra, rugosa. Flores alvas. Semente oleoso-resinosa aromática. àrvore fornece o bálsamo do Peru, líquido ribro, muito aromático, usado hoje em dia em perfumes e como balas sedativas da tosse. N.V: Ól","CESJ023486","1988","09","22","-43.3502998352051","-21.7642002105713",NA,"Juiz de Fora","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
