"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","00200768","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M. Montesdeoca","A. Ortiz","527","1995","06","05","Ecuador","Carchi",NA,"Awá Indigenous Territory. Community of Baboso","-78.42","0.92",NA,NA,"990","990","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360049' target='other'> <mi>dwc_moreinfo</mi></a>","NY00200768","NY00200768_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","814734","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","A. J. G. H. Kostermans","F. C. Hoehne","s.n.","1931","10","06","Brazil","São Paulo","Moji-Mirim","Mojí-Mirim.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814734",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1039649","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M. L. Brotto","M. L. Brotto","286","2009","02","10","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.7178","-24.8583",NA,NA,"900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039649","NY01039649_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","197655","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","R. Reitz","1143","1962","01","03","Brazil","Santa Catarina","Papanduva","Lajeadinho, Papanduva","-50.1442","-26.3706",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817217' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197655","NY00197655_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","814741","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","L. Gurgel","s.n.","1931","11","07","Brazil","Paraná",NA,"São Matheus.","-50.3828","-25.8744",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814741","NY00814741_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","459860","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H. H. van der Werff","G. G. Hatschbach","55766","1991","10","15","Brazil","Paraná","Palmital","Rio do Cobre","-52.2028","-24.8933",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360045' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459860","NY00459860_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00894391","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","E. P. Heringer","1603","1979","06","20","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, córrego Rajadinha.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894391","NY00894391_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","197660","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","L. B. Smith","13266","1964","11","14","Brazil","Santa Catarina","Xanxerê","Rio Xanxerê, Xanxerê and vicinity.","-52.4","-26.87",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197660","NY00197660_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","814739","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","P. K. H. Dusén","13862","1912","02","29","Brazil","Paraná",NA,"Itaperussú.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817096' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814739","NY00814739_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1015965","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2390","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4378","-22.65",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115694' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015965","NY01015965_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1039678","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","C. T. Blum; E. P. dos Santos","E. P. dos Santos","1056","2001","10","10","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5747","-25.8828",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1490023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039678","NY01039678_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1015978","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2406","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4356","-22.6494",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115749' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015978","NY01015978_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00894393","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","E. P. Heringer","5406","1980","09","01","Brazil","Distrito Federal","Brasília","Córrego Quilombo","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984791' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894393","NY00894393_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","197656","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","R. Reitz","1756","1954","03","18","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197656","NY00197656_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","814738","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","P. K. H. Dusén","s.n.","1912","03","31","Brazil","Paraná",NA,"Porte de Cima.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817094' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814738","NY00814738_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00894398","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","C. K. Allen","J. E. B. Warming","s.n.","1863",NA,NA,"Brazil",NA,NA,"Brasilia, Lagoa Santa",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894398","NY00894398_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","814745","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","J. G. Kuhlmann","s.n.","1927","08","01","Brazil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa.","-43.249313","-22.973268",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814745","NY00814745_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1015974","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2402","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4358","-22.65",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115735' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015974","NY01015974_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1015977","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2405","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4353","-22.6486",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115745' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015977","NY01015977_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","197659","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","L. B. Smith","10503","1957","01","31","Brazil","Santa Catarina","Campo Alegre","Between Postema and Morro Iquererim","-49.2656","-26.1925",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197659","NY00197659_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1015976","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2404","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4378","-22.65",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015976","NY01015976_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1015969","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2397","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4375","-22.6497",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115717' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015969","NY01015969_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","814749","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","Pessoal do Horto Florestal","s.n.","1927","07","28","Brazil","Rio de Janeiro","Rio de Janeiro","Caminho do Pai Ricardo, na encosta do Sumaré.","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814749","NY00814749_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","886994","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"L. Riedel","485","1832","07",NA,"Brazil","Rio de Janeiro",NA,"Nosca moscada do Brasil. Prope Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886994","NY00886994_01 NY00886994_02 NY00886994_03","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00894392","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","E. P. Heringer","3074","1980","01","07","Brazil","Distrito Federal","Brasília","BR-251 após a cachoeirinha.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894392","NY00894392_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","814730","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","H. H. van der Werff","G. G. Hatschbach","48552","1984","10","25","Brazil","Paraná","Guaratuba","Bôa Vista","-48.5744","-25.8831",NA,NA,"5","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814730",NA,"South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1039641","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","M. L. Brotto","M. L. Brotto","259","2008","11","25","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.7178","-24.8583",NA,NA,"900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039641","NY01039641_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00894394","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","W. R. Anderson","35259","1972","02","03","Brazil","Minas Gerais",NA,"Ca. 10km SW of Diamantina.","-43.68585","-18.2801",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894394","NY00894394_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","459861","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","K. Kubitzki","G. G. Hatschbach","33771","1974","01","25","Brazil","Paraná","Bocaiúva do Sul","Bocaina","-49.115","-25.2061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360048' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459861","NY00459861_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1015967","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. Rodrigues de Moraes","P. L. Rodrigues de Moraes","2392","2001","03","19","Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão.","-45.4358","-22.6492",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115707' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015967","NY01015967_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","814744","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","R. M. Klein","1223","1955","03","17","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817169' target='other'> <mi>dwc_moreinfo</mi></a>","NY00814744","NY00814744_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00894397","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","J. B. Baitello","J. N. Nakajima","89","1993","03","04","Brazil","Minas Gerais","Uberlândia","Parque do Sabiá, Uberlândia.","-48.2769","-18.9186",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894397","NY00894397_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","197661","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","J. E. Leite","536","1941","10",NA,"Brazil","Rio Grande do Sul",NA,"Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00197661","NY00197661_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","459858","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","I. de Vattimo","R. Reitz","9463","1960","01","28","Brazil","Santa Catarina","Sombrio","Sanga da Areia, Sombrio","-49.766476","-29.084523",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459858","NY00459858_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","459859","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","P. L. R. de Moraes","P. E. Gibbs","3552","1976","02","26","Brazil","São Paulo","Moji-Guaçu","25km NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)","-47.164784","-22.242395",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=360046' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459859","NY00459859_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","886993","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez",NA,"A. F. M. Glaziou","1516","1867","09","08","Brazil","Rio de Janeiro",NA,"Corcovado.","-43.212076","-22.951842",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069679' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886993","NY00886993_01","South America","sheet",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-25 11:47:35-03","UNESP-IBB","BOTU","33366","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Moraes, P.","Moraes, P.L.R","3696","2014","06","23","Brasil","Espírito Santo","Linhares","Reserva natural Vale, estrada Flamengo",NA,NA,"9999","9999",NA,NA,NA,"BOTU033366",NA,NA,NA,NA,NA,NA,"2014","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:31:00-03","UFRJ","RFA","6610","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","aschersoniana","Cryptocarya aschersoniana","Mez","Pedro L.R. Moraes","Reitz; Klein","2381","1956","01","10","Brasil","Santa Catarina","Itajaí","Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","Árvore 15 m de altura. Fruto imaturo verde","RFA36316",NA,NA,NA,NA,NA,NA,"2005","10","03","27253","auto",NA,NA,NA,NA,NA,NA
