"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","class","order","individualCount","continentOcean","preparationType","infraspecificEpithet","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber","typeStatus"
"48","2021-03-31 13:41:09-03","MN","R","36329","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","biflorum","Oncidium biflorum","Barb. Rodr.",NA,NA,NA,NA,"Dusén, P.K.H.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:41:09-03","MN","R","24818","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","biflorum","Oncidium biflorum","Barb. Rodr.","Brade, A.C.",NA,NA,NA,"Brade, A.C.","1929","10","27","Brasil","Rio de Janeiro","Teresópolis","Várzea","-42.9655990600586","-22.4122009277344",NA,NA,"900","900",NA,NA,"9776","38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-31 13:41:09-03","MN","R","221853","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Pabst, G.F.J.","1958","10","02","Silveira, A.A.","1897","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2705",NA,"Comissão Geographica e Geologica de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-31 13:41:09-03","MN","R","221855","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Menini Neto, L.","2004","10",NA,"Menini Neto, L.; Forzza, R.C.; Silva, B.R.; Monteiro, R.F.; Dias-Melo, R.; Capilé, B. & Domingues, R.","2004","10","26","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,"Universidade Federal de Juiz de Fora/Herbário CESJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-31 13:41:09-03","MN","R","221856","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Menini Neto, L.","2004","10",NA,"Menini Neto, L.; Forzza, R.C.; Silva, B.R.; Monteiro, R.F.; Dias-Melo, R.; Capilé, B. & Domingues, R.","2004","02","05","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA,"Universidade Federal de Juiz de Fora/Herbário CESJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-31 13:41:09-03","MN","R","3420","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes var.monophyllum","Regel","Sampaio, A.J.",NA,NA,NA,"Dusén, P.K.H.","1904","03","02","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3948",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.monophyllum",NA,NA,NA,NA,NA
"54","2021-03-31 13:41:09-03","MN","R","107345","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Pabst, G.F.J.","1962","04","15","Vidal, J.","1952","10","25","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"950","950",NA,NA,"II - 4855","38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:41:09-03","MN","R","107366","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Pabst, G.F.J.","1962","04","15","Vidal, J.","1952","02",NA,"Brasil","Rio de Janeiro","Magé","Barreiras","-43.040599822998","-22.6527996063232",NA,NA,"460","460",NA,NA,"II - 820","20531",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-28 09:15:00-03","MN","R","3274","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","uniflorum","Oncidium uniflorum","Boot ex Lindl.","Rodrigues, J.B.","1881","04",NA,"Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R000003274","R000003274_001","1478",NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-19 08:08:17-03","FPS","FPS","1220","MachineObservation","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Schwirkowski, P.","2015","12","13","Schwirkowski, P.","2015","12","13","Brasil","Santa Catarina","São Bento do Sul","Localidade: Turvo. Minas de Caulin","-49.21484","-26.294685","-49.21484","-26.294685",NA,NA,"FPS01220,UEC160505,ASE0041062,FURB49447","FPS01220_v01 FPS01220_v02 FPS01220_v03 FPS01220_v04 FPS01220_v05 FURB49447 UEC160505","1379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49447, ASE 39541, UEC 199436",NA,NA,NA
"58","2019-12-19 08:08:17-03","FPS","FPS","418","MachineObservation","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Schwirkowski, P.","2014","11","27","Schwirkowski, P.","2014","11","27","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho - Propriedade de Leonardo Pilz","-49.370081","-26.317638","-49.370081","-26.317638",NA,NA,"FPS00418","FPS00418_v01 FPS00418_v02 FPS00418_v03 FPS00418_v04","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-19 08:08:17-03","FPS","FPS","2722","MachineObservation","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Willi","Schwirkowski, P.","2016","11","26","Schwirkowski, P.","2016","11","26","Brasil","Santa Catarina","São Bento do Sul","Minas de caulin.","-49.224649","-26.290754","-49.224649","-26.290754",NA,NA,"FPS02722,FURB55478","FPS02722_v01 FPS02722_v02 FPS02722_v03 FPS02722_v04 FPS02722_v05 FPS02722_v06 FURB55478","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 55478",NA,NA,NA
"60","2019-08-27 13:26:31-03","IAP","PACA-AGP","30169","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","Emrich, K.","1945","10","25","Brasil","RS","Porto Alegre","Ipanema","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA030169",NA,NA,"29946","Habitat: In silva riparia, epiphytica Fenofase: flor deciso","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:26:31-03","IAP","PACA-AGP","212","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","C. Orth SJ","1931","09","20","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000212",NA,NA,"29946","Habitat: In silva campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:26:31-03","IAP","PACA-AGP","26944","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J.B.","2016","06","16","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA026944",NA,NA,"29946","Habitat: In silva campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:26:31-03","IAP","PACA-AGP","33143","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","Rambo, B.","1945","12","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA033143",NA,NA,"29946","Habitat: In silvula campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:26:31-03","IAP","PACA-AGP","34458","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","Rambo, B.","1946",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA034458",NA,NA,"29946","Habitat: In silva campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:26:31-03","IAP","PACA-AGP","38362","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","Rambo, B.","1948","11","24","Brasil","RS","São Leopoldo","Esteio","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA038362",NA,NA,"10287","Habitat: In silva campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:26:31-03","IAP","PACA-AGP","93589","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J. B.","2016","06","16","M. Haussen","1999","10","21","Brasil","RS","Viamão","Parque Est. Itapoã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"PACA093589",NA,NA,"41667","HASU 1530 Habitat: No morro do tigre Fenofase: flores amarelas Hábito: erva epífita","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:26:31-03","IAP","PACA-AGP","65157","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Castro, J.B.","2016","06","16","Reitz & Klein","1959","03","20","Brasil","SC","Lauro Müller","Rio do Meio","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"PACA065157",NA,"8689","15992","Habitat: Capoeira, epífito","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:26:38-03","IAP","PACA-AGP","28639","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindley","Emrich-Rambo-Pabst","1954","09","04","Rambo, B.","1945","03",NA,"Brasil","RS","Nonoai","Ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028639",NA,NA,"35080","Habitat: In silva campestri, epiphytica Fenofase: flor","auto","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:18:45-03","UFV","VIC","16109","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Leoni, L.S.","1997","01",NA,"Paula, C.C.","1995","04","13","Brasil","Minas Gerais","Fervedouro","Margem do Córrego São Bento","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"VIC016109","VIC016109","983","20038","Epífita, colônia pequena, planta com flores amarelas em local de sombra.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-07-05 11:14:19-03","FFCLRP","LBMBP","558","S","Plantae","Orchidaceae","Oncidium","croesus","Oncidium croesus","Rchb.f.","E.R. Pansarin",NA,NA,NA,"L.M. Pansarin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-07-05 11:14:19-03","FFCLRP","LBMBP","377","S","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","E.R. Pansarin",NA,NA,NA,"L.M. Pansarin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:40:57-03","UFJF","CESJ","58559","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl..","L. Menini Neto","2010","12",NA,"F.E. Alves","2010","12","03","Brasil","Minas Gerais","Olaria","Serra do Cruz, Mata nebular. 21º53'26,53S, 44º04'58,81O. 1480m.s.m.","-44.083003","-21.890703","-44.083003","-21.890703","1480","1480","CESJ058559",NA,"31",NA,"Epífita em interior de mata úmida. A ca. 1,5 m do solo. Pseubobulbo verde claro, folhas verdes. Labelo amarelo, pétalas amarelas pintalgadas de castanho.",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:40:57-03","UFJF","CESJ","67856","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl..","L. Menini Neto","2015",NA,NA,"D.E.F. Barbosa; G.A. Basilio","2015","04","20","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca, Fazenda do Tanque, Floresta semidecidual montana","-43.913333","-21.698611","-43.913333","-21.698611","1300","1300","CESJ067856",NA,"241",NA,"Epífita entre 30cm e 2,5m. Fruto imaturo verde. Interior de mata.",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:40:57-03","UFJF","CESJ","67862","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl..","L. Menini Neto","2015",NA,NA,"D.E.F. Barbosa; A.L. Barbosa; B.F. Barbosa","2015","10","25","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca, Fazenda do Tanque, Floresta semidecidual montana","-43.913333","-21.698611","-43.913333","-21.698611","1300","1300","CESJ067862",NA,"247",NA,"Epífita entre 30cm e 2,5m. Flores com sépalas e pétalas amarelas maculadas de castanho, labelo amarelo com base maculada de castanho. Interior de mata.",NA,"Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:40:57-03","UFJF","CESJ","50925","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl..","L. Menini Neto","2005",NA,NA,"J.M. Silva; L.M. Abe","1998","11","11","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"CESJ050925",NA,"2606","61623","Epífita, flor amarela. Mata da encosta de morro.","auto","Angiosperma",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-27 13:51:18-03","UFS","ASE","39541","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora",NA,"Via FB 2020","2019","08","14","Schwirkowski, P","2015","12","13","Brasil","Santa Catarina","São Bento do Sul","Minas de Caulin","-49.1253","-26.1741","-49.1253","-26.1741","1050","1050","ASE0041062",NA,"1379",NA,"Epífita. Flores amareladas com manchas marrons; Fragmento de FOM em Campo de Altitude",NA,"Magnoliophyta",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:20:02-03","UNICAMP","UEC","199436","S","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Caetano, J","2015","12","13","Schwirkowski, P","2015","12","13","Brazil","Santa Catarina","São Bento do Sul","Minas de Caulin.","-49.214722","-26.294722","-49.214722","-26.294722","1050","1050","UEC160505","UEC160505","1379",NA,"Epífita. Flores com manchas marrons.; Fragmento de FOM em Campo de Altitude.",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:00:46-03","UNICAMP","UEC","140323","S","Plantae","Orchidaceae","Gomesa","croesus","Gomesa croesus","(Rchb.f.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"s/ coletor","2004","07","07","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"UEC076030","UEC076030","s.n.",NA,"Data de floração: 07/07/2004. Cultivado no Orquidário Ostetto.",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:20:15-03","UNICAMP","UEC","131492","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Krause, V","1988","09","11","Brazil","Espírito Santo","Santa Leopoldina","Santo Antônio, mata alta, fundo de vale.","-40.516667","-20.1","-40.516667","-20.1",NA,NA,"UEC027366","UEC027366","s.n.",NA,"Eoífita sobre madeira de lei derrubada. Estéril. cult. Orquidário. Herb. e álcool em 17/02/1988. Sépalas e pétalas marrons com estremidades amarela, labelos castanho de lobos amarelos. Flor perfumada. Inflorescência da altura das folha",NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:20:15-03","UNICAMP","UEC","131493","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Boone, W","1986","11","24","Brazil","Espírito Santo","Santa Teresa","Pátio do museu de Biologia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UEC027365","UEC027365","1123","23813","Epífita a 1,5m do solo , sépalas verde amarronzadas, pétalas amarronzadas, labelo amarelo com mancha marrom, pedúnculo amarelo, ciófila (em meio líquido).","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:00:46-03","UNICAMP","UEC","140293","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Singer, RB","1998","06",NA,"Brazil","Minas Gerais","Carrancas","João Galdêncio","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC027367","UEC027367","s.n.","21143",NA,"auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:20:15-03","UNICAMP","UEC","156283","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Reis, CC","1987","11","11","Brazil","Minas Gerais","Lima Duarte","Mata de galeria/ Mata de Candeia. Epífita em candeia. P.E. do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"UEC062266","UEC062266","s.n.","30417","Pétalas e sépalas amarelas pintalgadas de marrom.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:00:46-03","UNICAMP","UEC","142572","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Faria, AD; Pansarin, ER","2005","07",NA,"Brazil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC034523","UEC034523","s.n.","21675","Epífita, cultivada em casa de vegetação e prensada com flor em julho de 2005.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:00:46-03","UNICAMP","UEC","118845","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Borba, EL",NA,NA,NA,"Brazil","São Paulo","Atibaia","Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC027368","UEC027368","306","21675","Epífita; labelo amarelo com manchas castanhas no istmo e calosidades, sépalas e pétalas castanhas com manchas amarelas.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:20:15-03","UNICAMP","UEC","63172","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Bernacci, LC",NA,NA,NA,"Brazil","São Paulo","Atibaia","Parque Municipal da Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,"900","1400","UEC017577","UEC017577","28437","21675","Epífita ca. 0,1-0,15 m alt. flores amareladas, uma ou 2 por inflorescência.; Mata mesófila de altitude com afloramentos rochosos no interior ou expostos.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:20:15-03","UNICAMP","UEC","131494","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Sousa, VC","1993","10","30","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé - Bom Sucesso do Itararé, Ca. 500m da bifurcação parfa a fazenda São Nicolau. Mata latifoliada úmida de encosta.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"UEC027369","UEC027369","4549","14955","Erva, formando touceiras densas. labelo amarelo mancha castanha pouco abaixo das cristas, demais tépalas castanhas com ápice amarelado.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:00:46-03","UNICAMP","UEC","137629","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"s/ coletor","2004","10",NA,"Brazil","São Paulo","Jundiaí","Orquidário do Vico","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC027370","UEC027370","s.n.","17840","Data: flores em 10/2004. Coletado material para extração de DNA total.","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:00:46-03","UNICAMP","UEC","116192","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","2000","10","09","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC027364","UEC027364","725","17840",NA,"auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:00:46-03","UNICAMP","UEC","132318","S","Plantae","Orchidaceae","Gomesa","uniflora","Gomesa uniflora","(Booth ex Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2015",NA,NA,"Pansarin, ER","2003","11","19","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC027363","UEC027363","1103","17840",NA,"auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-12 12:52:36-03","UNICAMP","UEC","209200","S","Plantae","Orchidaceae","Oncidium","longipes","Oncidium longipes","Lindl.","Campos-Rocha, A","2012","12","20","Campos-Rocha, A","2012","12","20","Brazil","São Paulo","Nova Odessa","em cultivo no Jardim Botânico Plantarum, estufa das gesneriáceas","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"UEC179356","UEC179356_v01","1049","8440","Herbácea epífita, ca. 10 cm altura (até 20 cm com inflorescência), flores amarelas (com detalhes amarronzados)","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-10-14 10:03:52-03","FURB","FURB","10533","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Ceolin, LM","2009","03","23","Dreveck, S.; Carneiro, F.E.","2009","02","23","Brasil","Santa Catarina","Itá","Fonte Preta.","-52.4213889","-27.2227778","-52.4213889","-27.2227778","540","540","FURB34405","FURB34405","661",NA,"Florística IFFSC 1861(Epífita) Habitat: Floresta Estacional Decidual; interior da mata Habito: epífita; flor amarela, labelo com manchas marrom claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:03:52-03","FURB","FURB","15008","PreservedSpecimen","Plantae","Orchidaceae","Alatiglossum","longipes","Alatiglossum longipes","(Lindl.) Baptista","Mancinelli, WS","2010","03","10","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB34404","FURB34404","227",NA,"Epífita IFFSC e466a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
