"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","individualCount","typeStatus","eventTime","fieldNumber"
"345","2020-08-20 14:58:10-03","UFSC","FLOR","7275","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.; et alii","755","1984","11","01","Brasil","Santa Catarina","Florianópolis","Trindade, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto","FLOR0007275",NA,NA,NA,NA,"27000","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-08-20 20:40:19-03","UFSC","FLOR","23438","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.","1197","1992","03","27","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"arbusto, pétalas purpúreas, anteras e filetes purpúreos, 3m altura","FLOR0023438",NA,"1994",NA,NA,"22441","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-08-20 20:40:19-03","UFSC","FLOR","23437","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.","1195","1992","03","27","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"arbusto, pétalas e estames purpúreos, 2,5m altura","FLOR0023437",NA,"1994",NA,NA,"22441","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-08-20 14:58:10-03","UFSC","FLOR","31276","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Hoeltgebaum, M.P.","5C","2002","01","30","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,"FLOR0031276",NA,NA,NA,NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-08-20 20:40:19-03","UFSC","FLOR","41602","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Cardoso, J.H.; Anjos, A.","155","1996","01","04","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","arbusto, flor roxa, 1,5m altura","FLOR0041602",NA,"1998",NA,NA,"18275","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-20 20:40:19-03","UFSC","FLOR","29339","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Santos, R. dos; et alii","51","1994","04","09","Brasil","Santa Catarina","Laguna","Farol de Santa Marta, próximo ao sambaqui.","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"arbusto, flor com, 1m altura","FLOR0029339",NA,"1994",NA,NA,"21199","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-08-20 20:40:19-03","UFSC","FLOR","9408","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","2566","1985","08","03","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"100","100","arbusto, flor 5 pétalas violeta, 1,5m altura","FLOR0009408",NA,"1985",NA,NA,"31105","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 20:40:19-03","UFSC","FLOR","20932","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","5387","1990","06","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela, subindo a trilha em frente ao campo de futebol da localidade de Guarda.","-48.6678009033203","-27.645299911499",NA,NA,"800","800","arbusto, 1,5m altura. Frutos maduros. 1dupl","FLOR0020932",NA,"1990",NA,NA,"31105","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-08-20 20:40:19-03","UFSC","FLOR","21537","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","665a","1989","11","12","Brasil","Santa Catarina","Penha","Armação.","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"arbusto, flor violeta, 1,5m altura","FLOR0021537",NA,"1991",NA,NA,"9872","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-08-20 20:40:19-03","UFSC","FLOR","15191","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.","3205","1985","11","23","Brasil","Santa Catarina","Penha","Armação.","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"arbusto, flor 5 pétalas roxas","FLOR0015191",NA,"1985",NA,NA,"9872","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-20 20:40:19-03","UFSC","FLOR","9013","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.","2515","1985","06","23","Brasil","Santa Catarina","Penha","Estrada para Praia Vermelha.","-48.6458015441895","-26.7693996429443",NA,NA,NA,NA,"arbusto, flor 5 pétalas roxas","FLOR0009013",NA,"1985",NA,NA,"9872","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-08-20 14:58:10-03","UFSC","FLOR","42181","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","28","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"arbustiva, flor violácea, 0,6m altura","FLOR0042181",NA,"2011","03","20","13032","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-08-20 20:40:19-03","UFSC","FLOR","23468","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Souza, M.L.","Souza, M.L.","1184","1992","01","01","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"arbusto, 1,7m altura","FLOR0023468",NA,"1994",NA,NA,"17361","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-08-20 20:40:19-03","UFSC","FLOR","16866","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","4053","1987","01","08","Brasil","Santa Catarina","Sombrio","Estrada secundária entre a rodovia SC 485 e a localidade de Palmeiras.","-49.61669921875","-29.113899230957",NA,NA,"10","10","subarbusto, flor pentâmera roxa, 1m altura","FLOR0016866",NA,"1987",NA,NA,"16515","auto",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-01-31 10:38:54-03","IFAM","EAFM","13084","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K.; Zank, S. & Maragno, J.","107","2014","02","04","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,NA,"2014","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-01-31 10:38:54-03","IFAM","EAFM","12038","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Gandolfo, E.S.","Gandolfo, E.S.","992","2008","08","15","Brasil","Santa Catarina","Florianópolis","Campeche, beira de estrada","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"; DESC: herbáceo; sem uso",NA,NA,"2008","08","15","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-01-31 10:38:54-03","IFAM","EAFM","12026","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Gandolfo, E.S.","Gandolfo, E.S.","976","2008","06","17","Brasil","Santa Catarina","Florianópolis","Campeche, planície seca","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"; DESC: herbáceo; sem uso",NA,NA,"2008","06","17","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-10-09 13:58:24-03","UHH","HBG","523031","S","Plantae","Melastomataceae","Tibouchina","multiceps x urvilleana","Tibouchina multiceps x urvilleana",NA,"Wurdack, J.J.","Ule, E.","679","1885","04",NA,"Brazil",NA,NA,"Pr. St. Catharina, feuchte Stellen, São Francisco",NA,NA,NA,NA,NA,NA,NA,"HBG523031",NA,"1960",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"363","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Raben, FC","437",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Eschscholtz, JFG","320",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"365","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Fox, CJ","50",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Urville, JSCD d'","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Fox, CJ","51",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Chamisso, LKA","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:11:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Gaudichaud Beaupré, C","242",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S.Catharina.",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0084",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"372","2013-07-05 09:09:36-03","CAS","CAS-BOT","289693","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.",NA,"Silverstone-Sopkin, Philip Arthur; et al.,","10923","2009","3",NA,"Colombia","Valle del Cauca",NA,"Municipio de Cali. Corregimiento La Elvira: km 4 carretera hacia Dapa (desde km 18 de carretera Cali - Buenaventura), Codillera Occidental, vertiente oriental, borde de carretera","-76.6177778","3.5308333","76° 37' 4 W","3° 31' 51 N","1990",NA,"Arbusto ca. 2.5 m alto; corola azil-violeta, 9 cm diam., pétalos 4.5 cml., 5; estambres 10, dimórficos , 5 pequeños y 5 grandes, en 1 lado de flor; filamentos morado pálido, anteras azul-violetas; estilo rojo-violeta.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"373","2021-02-08 12:43:36-03","UFRGS","ICN","117632","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Marodin, SM","Marodin, SM","218","1997","10","10","Brasil","RS","Dom Pedro de Alcântara","Porto Colônia","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Orla de mata.",NA,NA,NA,NA,NA,"7549","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-08 12:43:36-03","UFRGS","ICN","193607","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Rabuske, C","Rabuske, C; Frizzo, R","220","2017","03","03","Brasil","RS","Torres","Bairro Itapeva Norte.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção no RS, Categoria EN (Decreto 51.109/2014).; Arbusto ca. 1m alt. Frutos secos.; Terreno baldio na Rua Maranhão, em meio aos arbustos.",NA,NA,"2017","03","03","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-08 12:43:36-03","UFRGS","ICN","157969","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Hentschel, R","Hentschel, R","s.n.","2006","07","20","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Arbusto de 1,5 m de altura; Dunas internas",NA,NA,NA,NA,NA,"11115","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-08 12:43:36-03","UFRGS","ICN","096811","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, FS","Záchia, RA; Mohr, F","566","1991","11","29","Brasil","RS","Atlântida",NA,NA,NA,NA,NA,NA,NA,"Arbusto com flores roxas",NA,NA,"2014","04","23",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-08 12:43:36-03","UFRGS","ICN","191288","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Silva Filho, PJS","Silva Filho, PJS","1890",NA,NA,NA,"Brasil","SC","Laguna","Ponta da Galheta","-48.799722","-28.560556","-48.799722","-28.560556",NA,NA,"Subarbusto de aprox 1m de altura, flores roxas; Campo litorâneo",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","27577","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Mondin, C.","Mondin, C.","545","1990","01",NA,"Brasil","Rio Grande do Sul","Arroio do Sal","Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Arbusto de cerca de 80 centímetros de altura, flores arroxeadas. Ornamental, na beira de estrada.","HAS0027577",NA,"1990","01","12","15157","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","24381","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Meyer, F.S.","G.Benetton P.","418","1988","04",NA,"Brasil","Santa Catarina","Icara","Praia do Rincão, 1000 metros do mar e 1800 metros da estrada do campestre",NA,NA,NA,NA,NA,NA,"Próximo a banhado, solo arenoso. Arbusto com 120 metros de altura. Flor lilás forte, numerosa e dispersa.","HAS0024381",NA,"2014","04","25",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-26 10:49:47-03","MCN-FZBRS","HAS","96058","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","Cogn.","Brack, P.","Piovesani, W. S.","98","2019","05",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Praia de Curumim","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"Arbusto de flores roxas pentâmeras; em campo úmido.","HAS0096058",NA,NA,NA,NA,"32697","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2014-09-23 11:02:02-03","G","G-DC","G00319121","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","CAT.HERB.PRODR.","Bacle, C. H.",NA,"1834",NA,"00","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319121",NA,"2012","01","01",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA
"382","2014-09-23 11:02:02-03","G","G-DC","G00319038","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","242","1834",NA,"00","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00319038",NA,"2012","01","01",NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-21 10:10:39-03","IBt","SP","7468","S","Plantae","Melastomataceae","Tibouchina","paulistana","Tibouchina paulistana","Hoehne","Hoehne, FC","Loefgren, A","CGG3433","1896","12","29","Brasil","São Paulo","São Francisco","Beira de capão de mata","-50.689998626709","-20.3500003814697",NA,NA,NA,NA,"Arbusto lenhoso até 1 m alt. Flores purpúreas claras","SP001232","SP001232",NA,NA,NA,"9856","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA
"384","2019-11-21 10:10:43-03","IBt","SP","7467","S","Plantae","Melastomataceae","Tibouchina","urceolaris","Tibouchina urceolaris papillosa","Hoehne","Hoehne, FC","Campos Novaes, J","s.n.",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SP001236","SP001236","1922",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,"papillosa",NA,"Holotype",NA,NA
"385","2019-11-21 10:10:43-03","IBt","SP","80690","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Mattos, J","11821","1964","03",NA,"Brasil","São Paulo",NA,"Pedro Taques, Rodovia Cubatão-Mongaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-21 10:10:43-03","IBt","SP","114019","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Mattos, J","11830","1964","03",NA,"Brasil","São Paulo",NA,"Pedro Taques, Rodovia Cubatão-Mongaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-21 10:10:43-03","IBt","SP","117406","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Chiea, SAC","Rodrigues, L","8","1970","03","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-21 10:10:43-03","IBt","SP","28671","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Hoehne, FC","Hoehne, FC","s.n.","1932","01","02","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1948","03","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:10:43-03","IBt","SP","24465","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Hoehne, FC","s.n.","1929","10","22","Brasil","Santa Catarina","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:10:43-03","IBt","SP","465588","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Martins, SE; Magenta, M","Martins, SE; Sampaio, PSP","783","2002","02","04","Brasil","São Paulo","Bertioga","Praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:10:43-03","IBt","SP","254031","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Chiea, SAC","697","1991","09","04","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:10:43-03","IBt","SP","58670","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Kuhlmann, M","4448","1958","09","03","Brasil","São Paulo","Santos","Margem da rod. Anchieta, na baixada","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"1991","11",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:10:43-03","IBt","SP","254042","S","Plantae","Melastomataceae","Tibouchina","urvilleana","Tibouchina urvilleana","(DC.) Cogn.","Guimarães, P","Chiea, SAC; Pinto, MM","616","1991","04","10","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
