"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"359","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","4516",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Groppo/2004","H. Q. Boudet Fernandes; et al","2442","1988","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Árvore 12m, fuste 7m X 24cm, cerne com odor de hortelã, casca parda esfoliada, sulcada transversal e longitudionalmente, frutos maduros verdes, suculentos, odor de jaca, diâmetro de 5cm, floresta ao longo do rio Timbuí, fundo de vale,","MBML004516",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","54250",NA,"Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","M. Gomes/02-04-2019","G. Martinelli; N. Pougy, D. Maurenza & C. Carvalho","20710","2018","11","25",NA,"Brasil","Bahia","Caravelas","Distrito de Barcelona, Fazenda Reunidas Ideal, localidade de Santa Rosa. Mata Atlântica Sul Bahiana, secundária","-40.046389","-17.541111","170",NA,"Árvore 10m. Folhas verdes, discolores, flores com cálice verde, corola rósea, estames róseos, botõesa florais róseos, frutos imaturos de cor verde","MBML054250",NA,"170",NA,"40W2'47","17S32'28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-11-24 14:12:23-02","UFLA","ESAL","26334","S","Plantae",NA,NA,"Rutaceae","Hortia","arborea","Hortia arborea","Engl.",NA,"Melo, PHA","4210",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-12-19 11:20:22-03","UFG","UFG","29061","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Guarino, E.S.G.","Guarino, E.S.G.; Pereira, J.B.","268","2000","03","04",NA,"Brasil","Distrito Federal","Brasilia",NA,"-48","-15.866667","1100",NA,NA,"UFG029061",NA,"1100",NA,"-48","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-12-19 11:20:22-03","UFG","UFG","43001","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Ramos, A.E.","Ramos, A.E.; et al.","1871","2009","08","05",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"UFG0043001","UFG0043001",NA,NA,NA,NA,"70570","auto","2009",NA,"08",NA,NA,NA,NA,NA
"364","2019-06-10 10:11:38-03","FZB-BH","BHZB","8085","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"Fernandes, F.M.","269","2011","05","30",NA,"Brasil","MG","Serro","Próximo a localidade Mato Grosso","-43.3793983459473","-18.604700088501","658",NA,"Ponto 946. Coord. UTM:1873260/ 4343509. Alt.: 658m. Borda de fragmento florestal. Outros coletores: Ordones, J. Com duplicata. <ll>dwc_commonname:</ll> Para tudo",NA,NA,"658",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-06-10 10:11:38-03","FZB-BH","BHZB","11530","S","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"Rezende, S.G.","5282","2015","10","23",NA,"Brasil","MG","Mariana","Região do distrito de Camargos","-43.4160995483398","-20.377799987793","740",NA,"unicata.",NA,NA,"740",NA,"43 °22' 54''","20 °15' 27''","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-01-26 13:58:24-03","IMA","MAC","28887","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"N.T. Mendonça","310","2004","11","25",NA,"Brasil","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,NA,"Árvore ca. de 7m de altura. Frutos imaturos.; Mata Atlântica.","MAC0028887",NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-01-26 13:58:24-03","IMA","MAC","15638","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","L.P.Queiroz","L.P.Queiroz; et al.","1972","1987","10","11",NA,"Brasil","Bahia","Lençois","ao lado da BA-850.","-41.35","-12.516667",NA,NA,"Árvore ca. de 4m de alt., folhas semi-coriáceas, discolores. Racemo castanho-avermelhado, flores vermelhas.; Agreste","MAC0015638",NA,NA,NA,"-41.35","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-01-26 13:58:24-03","IMA","MAC","61655","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.",NA,"L.Nusbaumer","4718","2015","10","30",NA,"Brasil","Pernambuco","Lagoa dos Gatos","Serra do Urubu.","-36.425828","-9.16805","640",NA,"Árvore ca. 18 m. Flor rosa. Fruto verde.; Mata Atlântica.","MAC0061655",NA,"640",NA,"-36.425828","-9.16805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-26 13:58:24-03","IMA","MAC","53093","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","E.C.O.Chagas","Chagas-Mota","11183","2011","10","10",NA,"Brasil","Alagoas","Flexeiras","Estação Ecológica de Murici, Fazenda São João.","-35.7807998657227","-9.19750022888184",NA,NA,"Árvore ca. 15 m de altura. Frutos verdes.; Mata Atlântica.","MAC0053093",NA,NA,NA,NA,NA,"21617","auto","2011",NA,"10","10",NA,NA,NA,NA
"370","2021-02-04 10:30:07-03","UFRPE","HST","2544","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","F.Paiva","3394","1966","09","23",NA,"Brasil","Alagoas","Coônia de Leopoldina","Engenho Arraial",NA,NA,NA,NA,"Árvore de grande porte, engrossa e cresce muito; 40 cm de diâmetro e 13 m alt.","HST002544",NA,NA,NA,NA,NA,NA,NA,"2016",NA,"01",NA,NA,NA,NA,NA
"371","2021-02-04 10:30:07-03","UFRPE","HST","2933","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","M.T.Monteiro","22715","1968","08","20",NA,"Brasil","Alagoas","Flexeiras","Fazenda Triunfo","-35.7807998657227","-9.19750022888184",NA,NA,"Flores pequenas, de cor rósea com pouco perfume; látex em pouca quantidade branco.","HST002933",NA,NA,NA,NA,NA,"21617","auto","2016",NA,"01",NA,NA,NA,NA,NA
"372","2021-02-04 10:30:07-03","UFRPE","HST","13021","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","A.M.Miranda; et M.I.Silva","5157","2005","07","17",NA,"Brasil","Bahia","Camamu","Povoado de Barcelos do Sul","-39.1039009094238","-13.9447002410889",NA,NA,"Árvore ca. 10 m alt.; caule marrom; folhas crassas; inflorescência terminal com raque verde-amarronzado; flores com cálice verde, corola branca, filetes rosas, anteras esverdeadas, ovário verde, estigma rosa.","HST013021","HST013021_v HST013021_v1",NA,NA,NA,NA,"33730","auto","2016",NA,"01",NA,NA,NA,NA,NA
"373","2021-02-04 10:30:07-03","UFRPE","HST","17338","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","A.M.Miranda; et F.Esteves","266","1991","03","31",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"Arvoreta ca. 1,60 m alt.","HST017338",NA,NA,NA,NA,NA,"98143","auto","2016",NA,"01",NA,NA,NA,NA,NA
"374","2021-02-04 10:30:07-03","UFRPE","HST","4128","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","F.B.Ramalho","212","1973","05","16",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Palmeirinha","-41.1561012268066","-11.5500001907349",NA,NA,"Árvore ca. 6 m alt., sem látex, conhecida como medicinal; flores ainda em botões roxos, sem perfume.","HST004128",NA,NA,NA,NA,NA,"98143","auto","2016",NA,"01",NA,NA,NA,NA,NA
"375","2021-02-04 10:30:07-03","UFRPE","HST","3773","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","J.R.Pirani","D.P.Lima","12745","1971","11","25",NA,"Brasil","Bahia","Porto Seguro","Mata da fazenda Bucaia","-39.0647010803223","-16.4496994018555",NA,NA,"Árvore de grande porte ca. 8 m alt. e 35 cm de diâmetro; casca rugosa, tornando-se crespenta cinzenta; flores arroxeadas com pouco perfume.","HST003773",NA,NA,NA,NA,NA,"68835","auto","2016",NA,"01",NA,NA,NA,NA,NA
"376","2021-02-04 10:30:07-03","UFRPE","HST","21841","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","K.Martins; A.Figueredo","19","2017","08","15",NA,"Brasil","Bahia","Saubara",NA,"-38.7686004638672","-12.7375001907349",NA,NA,"Árvore ca. 12 m alt.; caule acinzentado, rugoso; resina hialina; folhas levemente crassa; inflorescência com raque e flores róseas. Ocasional.","HST021841","HST021841_v1 HST021841_v2 HST021841_v3 HST021841_v4 HST021841_v5 HST021841_v6",NA,NA,NA,NA,"14104","auto","2017",NA,"08",NA,NA,NA,NA,NA
"377","2021-02-04 10:30:07-03","UFRPE","HST","1926","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","G.Teixeira","2786","1965","07","26",NA,"Brasil","Pernambuco","Maraial","Matas de São Salvador","-35.8088989257812","-8.78250026702881",NA,NA,"Árvore de fuste linheiro com aproximadamente 6 m alt. e 50 cm de diâmetro sem látex. Copa bastante esgalhada. Flores de pétalas alvo-amareladas com manchas roseas na parte que se insere no receptáculo. Estamaes avermelhados e anteras a","HST001926",NA,NA,NA,NA,NA,"17320","auto","2016",NA,"01",NA,NA,NA,NA,NA
"378","2021-02-04 10:30:07-03","UFRPE","HST","17365","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","A.M.Miranda","T.Costa Lima","92","2001","12","15",NA,"Brasil","Pernambuco","Recife","Parque de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,"Árvore ca. 15 m alt.; frutos imaturos verdes com cheiro adocicado, maduro com cheiro forte de cajú.","HST017365",NA,NA,NA,NA,NA,"18865","auto","2016",NA,"01",NA,NA,NA,NA,NA
"379","2021-02-25 10:13:21-03","CVRD","CVRD","7232","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Milton Groppo Jr.","Groppo, M.","990","2002","01","31","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Árvore com casca acizentada com fissuras.&nf;Folhas coriáceas, discolores, face adaxial verde escura, abaxial verde clara. Inflorescências com ramos fissurados. Cálice róse <ll>dwc_commonname:</ll> Paratudo vermelho","CVRD007232","CVRD007232",NA,NA,NA,NA,"48094","auto","2002","Magnoliopsida","01","31",NA,NA,NA,NA
"380","2021-02-25 10:13:21-03","CVRD","CVRD","52","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Milton Groppo Jr.","Folli, D.A.","52","1978","11","13","América do Sul","BRASIL","ES","Linhares","Próxima a um Bafo de boi.","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Paratudo vermelho","CVRD000052","CVRD000052",NA,NA,NA,NA,"48094","auto","2004","Magnoliopsida","09","22",NA,NA,NA,NA
"381","2021-02-25 10:13:21-03","CVRD","CVRD","9095","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Domingos A. Folli","Luz, A.A. da","279","2005","03","22","América do Sul","BRASIL","MG","Itueta",NA,"-41.1702995300293","-19.3941993713379",NA,NA,"<ll>dwc_commonname:</ll> Paratudo vermelho","CVRD009095",NA,NA,NA,NA,NA,"29671","auto","2005","Magnoliopsida","03","22",NA,NA,NA,NA
"382","2021-02-25 10:13:21-03","CVRD","CVRD","1881","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","T. S. dos Santos","Menandro, M.S.","95","1985","06","19","América do Sul","BRASIL","MG","Rio Vermelho","km 11 da Est. Rio Vermelho para Serra Azul. Árvore no pasto.","-43.0092010498047","-18.2936000823975",NA,NA,"Folhas discolor. com face ventral mais clara. <ll>dwc_commonname:</ll> Paratudo vermelho","CVRD001881",NA,NA,NA,NA,NA,"26996","auto","1987","Magnoliopsida","09","15",NA,NA,NA,NA
"383","2021-03-01 11:51:57-03","UFPE","UFP","20955","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Alves, M; Costa; Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; et al.","1150","1997","10","19",NA,"Brasil","Bahia","Igatú",NA,"-41.309444","-12.934722","800",NA,"Arvoreta com cerca de 3m de altura, inflorescência ferrugínea, flores rosadas, anteras vináceas, alternipétalas, frutos esverdeados, raro.","UFP020955",NA,"800",NA,"-41.309444","-12.934722",NA,NA,"2009",NA,"02",NA,NA,NA,NA,NA
"384","2020-09-25 10:40:14-03","UFPE","UFP","4127","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Mariz, G","s.n.","1972","07","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFP004127",NA,NA,NA,NA,NA,NA,NA,"2009",NA,"02",NA,NA,NA,NA,NA
"385","2021-03-01 11:51:57-03","UFPE","UFP","26007","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Siqueira-Filho, JA; Vicente, JA","1052","2000","02","19",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278","700",NA,"Árvore jovem em frutificação. Frutos esverdeados, comestíveis.","UFP026007",NA,"700",NA,"-35.833611","-8.710278",NA,NA,"2009",NA,"02",NA,NA,NA,NA,NA
"386","2021-03-01 11:51:57-03","UFPE","UFP","28915","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Siqueira-Filho, JA","1142","2001","01","25",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278","750",NA,"Árvore jovem com cerca de 15m de altura próxima a população de Araeococcus parviflorus (Bromeliaceae). Frutos do tipo baga, verdes, com sementes pequenas. Semelhante a uma laranja.","UFP028915",NA,"750",NA,"-35.833611","-8.710278",NA,NA,"2009",NA,"02",NA,NA,NA,NA,NA
"387","2021-03-01 11:51:57-03","UFPE","UFP","3602","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Costa, JT","71","1967","07","28",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"Árvore elevada, entre 12 a15m.","UFP003602",NA,NA,NA,NA,NA,"18865","auto","2009",NA,"02",NA,NA,NA,NA,NA
"388","2021-03-01 11:51:57-03","UFPE","UFP","8403","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","Groppo, M","Guerra, M","42","1981","10","10",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"UFP008403",NA,NA,NA,NA,NA,"18865","auto","2009",NA,"02",NA,NA,NA,NA,NA
"389","2016-01-25 13:36:37-02","CPQBA","CPMA","1470","S","Plantae","Magnoliophyta","Sapindales","Rutaceae¹","Hortia","brasiliana","Hortia brasiliana","Vand. Ex DC",NA,"Narciso/Franscisco",NA,"1982","07","06",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.277222","-18.918611",NA,NA,"somente no herbário",NA,NA,NA,NA,"48º 16' 38 W","18º 55' 07 S",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA 1024",NA,NA
"390","2020-09-12 05:00:02-03","US","US","USw31553","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"M. Barreto","RBW 1676",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","1842270","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"M. Barreto","8331","1933","8","31","South America - Neotropics","Brazil",NA,NA,"Fazenda do Dourado",NA,NA,NA,NA,NA,"US01859189","US01859189_01 US01859189_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","1185357","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"A. F. M. Glaziou","18972","1907","5","4","South America - Neotropics","Brazil","Minas Gerais",NA,"Serrinha a Sa Barbara",NA,NA,NA,NA,NA,"US01859190","US01859190_01 US01859190_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","2771266","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15567","1974","1","28","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincorá","-41.3","-13.58","1100",NA,NA,"US01859191","US01859191_01 US01859191_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","2123951","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"J. E. d. Oliveira","s.n.","1941","5","2","South America - Neotropics","Brazil","Minas Gerais","Tombos","Fazenda S. Pedro","-42.0228004455566","-20.9046993255615",NA,NA,NA,"US01859188","US01859188_01 US01859188_02",NA,NA,NA,NA,"16749","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","1518235","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"A. Ducke","s.n.","1930","4",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Petrópolis","Morro do Cortiço","-43.1786003112793","-22.5049991607666","900",NA,NA,"US01859185","US01859185_01 US01859185_02",NA,NA,NA,NA,"36524","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2857008","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","12692","1979","7","27","South America - Neotropics","Brazil","Bahia","Andaraí","18km ao NW de Mucujê, na estrada Mucujê/ Andaraí","-41.3314018249512","-12.8072004318237","1000",NA,NA,"US01859186","US01859186_01 US01859186_02",NA,NA,NA,NA,"58558","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","3027167","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","arborea","Hortia arborea",NA,NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Nunes, J. Hage & E. B. Santos","22464","1980","5","23","South America - Neotropics","Brazil","Bahia",NA,"Serra dos Lençois, ca. 4km N.E. of Lençois by old road","-41.37","-12.53","500",NA,NA,"US01859187","US01859187_01 US01859187_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","1691526","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"Y. Mexia","4612","1930","4","5","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Agricultural College lands; slope above Chacha Valley; remmant of original forest.","-42.8819007873535","-20.7539005279541","710",NA,NA,"US01859192","US01859192_01 US01859192_02",NA,NA,NA,NA,"13937","auto",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","3650749","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","brasiliana","Hortia brasiliana",NA,NA,"M. Cerna, D. Neill & Grupo Post-Grado MO-QCNE","430","2000","12","16","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"El Pangui. Cordillera del Cóndor. Bosque montano, cerca a la cresta de la cordillera, 1 Km al oeste del dsetacamento militar Cóndor Mirador. Cuenca alta del río Tundayme.","-78.4019","-3.6314","1750",NA,NA,"US03310690","US03310690_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"400","2020-09-12 05:00:02-03","US","US","2320592","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","chocoensis","Hortia chocoensis","Cuatrec.",NA,"J. Cuatrecasas & M. Llano","24210","1958","4","4","South America - Neotropics","Colombia","Chocó",NA,"Rio Negro, between Quibdo and TutUnendo.",NA,NA,"80",NA,NA,"US00101678","US00101678_01","80","Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"401","2020-09-12 05:00:02-03","US","US","2320591","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","chocoensis","Hortia chocoensis","Cuatrec.",NA,"J. Cuatrecasas & M. Llano","24210","1958","4","4","South America - Neotropics","Colombia","Chocó",NA,"Rio Negro, between Quibdo and TutUnendo.",NA,NA,"80",NA,NA,"US00101677","US00101677_01","80","Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"402","2020-09-12 05:00:02-03","US","US","3691307","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","chocoensis","Hortia chocoensis","Cuatrec.",NA,"J. Cuatrecasas & M. Llano","24210","1958","4","4","South America - Neotropics","Colombia","Chocó",NA,"Rio Negro, between Quibdo and Tutunedo.",NA,NA,"80",NA,NA,"US01161317","US01161317_01",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"403","2020-09-12 05:00:02-03","US","US","2320590","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Hortia","chocoensis","Hortia chocoensis","Cuatrec.",NA,"J. Cuatrecasas & M. Llano","24210","1958","4","4","South America - Neotropics","Colombia","Chocó",NA,"Rio Negro, between Quibdo and TutUnendo.",NA,NA,"80",NA,NA,"US00323980",NA,"80","Holotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"404","2020-09-02 16:39:17-03","Cenargen","CEN","102743","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","B. M. T. Walter","Anderson Cássio Sevilha","5981","2016","12","01",NA,"Brasil","MG","RUBELITA","Sítio 3 - Ponto 2.","-42.448333","-16.410833","756","Exsicatas","Botão floral esverdeado. Projeto Bem Diverso.","CEN00102743","CEN00102743","756",NA,"-42.448333","-16.410833",NA,NA,"2018",NA,"01",NA,NA,NA,"4",NA
"405","2020-09-02 16:39:17-03","Cenargen","CEN","42262","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","Vand. ex DC.","B. M. T. Walter","Daniela Santos Carneiro-Torres - HUEFS","204","2000","07","11",NA,"Brasil","BA","MORRO DO CHAPEU","35 km L de Morro do Chapéu na estrada BA-052.","-41.1561012268066","-11.5500001907349","870","Exsicatas","Folhas coriáceas discolores. Flores com cálice vináceo. Corola, filetes e estigma vinoso, anteras amarelos e ovário verde. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (46972). Feira de Santana - Bahia.","CEN00042262","CEN00042262","870",NA,"-4087028.0","-1166194.0","98143","auto","2011",NA,"11",NA,NA,NA,"1",NA
