"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","555685","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,"San Joao d'el Beq.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529812' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555685","NY00555685_01","medium","583","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","306322","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","03","27","Bolivia","Santa Cruz","Andrés Ibáñez","7.3 km from Santa Cruz-Samaipata highway leaving at Tarumá, on dirt road along Río Salado and oil pipeline.","-63.5","-18.1",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306322","NY00306322_01",NA,"48761","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4135122","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"M. H. Nee","1991","12","21","Bolivia","Santa Cruz","Florida","vic Puente Las Cruces along highway from Santa Cruz to Samaipata, 6 km W (by air) of Bermejo, along Río Vicoquín","-63.68","-18.13",NA,NA,"1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457912' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135122",NA,NA,"42215","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4135216","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. L. Liesner","1979","06","30","Venezuela",NA,NA,"Disputed area between Estado Falcón and Estado Lara",NA,NA,NA,NA,"500","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458048' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135216",NA,"medium","8444","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4135208","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"J. A. Steyermark","1945","05","18","Venezuela","Sucre",NA,"along Río Guagua, tributary to Río Manzanares, above valley of Cumanacoa, above Cuchivano",NA,NA,NA,NA,"230","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458040' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135208",NA,"medium","62805","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02434842","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"J. Lima","1987","05","20","Brazil","Roraima","Boa Vista","Estação Ecológica de Maracá. Mata de terra firme, solo argilo-arenoso.","-61.43","3.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2671172' target='other'> <mi>dwc_moreinfo</mi></a>","NY02434842","NY02434842_01",NA,"795","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","555650","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago amalago","L.","G. A. Aymard Corredor",NA,NA,NA,"B. G. Stergios D.","1987","05","13","Venezuela","Bolívar",NA,"Selvas húmedas ribereñas y de lomerio del Rio Paragua, en los alrededores de El Caruto Viejo o La Vergareña. Expedicion Provecto I.R.N.R.G. a la cuenca media del Rio Paragua (Hoja NB20-6). Convenio UNELLEZ-CVG (TECMIN, C. A.), sección INventario de VEgetación de la Región Guayana","-63.48","6.63",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=102988' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555650","NY00555650_01","amalago","10835","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","306152","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","03","21","Bolivia","Santa Cruz","Andrés Ibáñez","Along Brecha 5, 2.2 km E of highway from Santa Cruz to Abapó, leaving from km 38.","-63.18","-18.07",NA,NA,"480","480","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306152","NY00306152_01",NA,"48731","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","555684","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago ceanothifolium","(Kunth) Yunck.",NA,NA,NA,NA,"A. J. de Sampaio","1934","05",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada para o Recreio dos Bandeirantes","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555684","NY00555684_01","ceanothifolium","502","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","555707","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. E. Braga",NA,NA,NA,"Brazil","Paraná","Ivaté","Ivaté","-53.3692","-23.4094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555707","NY00555707_01","medium","1548","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4135100","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"M. H. Nee","2005","05","24","Bolivia","Santa Cruz","Cordillera","2.5 km (by road) W of railroad and 3.5 km (by road) W of the Santa Cruz-Abapó highway and San Joaquín, along gravel road to Pozo PCH X1001, the turnoff 5.5 km S of Basilio","-63.2131","-18.1772",NA,NA,"570",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457890' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135100",NA,NA,"53137","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4135198","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"G. Davidse","1980","06","23","Venezuela","Zulia","Perijá","Quebrada Tayaya, 1 km W of Los Angeles de Tucuco, foothiils of of Cerro Yurmuto (Serrania de Perijá)","-72.82","9.85",NA,NA,"280","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458030' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135198",NA,"medium","18495","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4135145","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"R. L. Liesner","1979","06","20","Venezuela","Falcón",NA,"Sierra de San Luis. Piedra de Agua","-69.67","11.13",NA,NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457935' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135145",NA,NA,"7605","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","555710","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"G. G. Hatschbach","1962","10","13","Brazil","Paraná","Matelândia","Arredores","-53.9964","-25.2408",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555710","NY00555710_01","medium","9341","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","778515","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","R. Callejas Posada",NA,NA,NA,"O. Handro","1967","02","06","Brazil","São Paulo","Ubatuba","Ubatuba, Praia do Lázaro.","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778515","NY00778515_01",NA,"1165","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","555664","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago ceanothifolium","(Kunth) Yunck.",NA,NA,NA,NA,"J. Vidal","1944","02","09","Brazil","Rio de Janeiro","Niterói","E. do Rio, Niteroi, Prainha","-43.1036","-22.8833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555664","NY00555664_01","ceanothifolium","I.112","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","555715","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"R. P. Belém","1966","05","25","Brazil","Bahia","Jussari","Juçarí","-39.4953","-15.1917",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152211' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555715","NY00555715_01",NA,"2286","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4135129","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"M. H. Nee","1992","12","18","Bolivia","Santa Cruz","Andrés Ibáñez","13 km (by air) NE of Cotoca, 2-3 km N of Quebrada Cotoca on road to El Pauro","-62.92","-17.68",NA,NA,"325",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457919' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135129",NA,NA,"43162","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00957136","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"G. G. Hatschbach","1970","10","25","Brazil","Mato Grosso do Sul","Rio Brilhante","Rio Santa Luzia.","-54.5464","-21.8019",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086489' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957136","NY00957136_01",NA,"25196","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","778527","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","R. Callejas Posada",NA,NA,NA,"R. de Mello-Silva","1993","05","15","Brazil","Rio de Janeiro","Cabo Frio","Cabo Frio: Ao norte de Búsios, na base Campos Novos da Marinha.","-42.0183","-22.8794",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778527","NY00778527_01",NA,"870","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4135146","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"L. Marcano-Berti","1982","09","21","Venezuela","Táchira",NA,"Entre el Recreo y Jericó. Carretera Apartadero - Rubio Estado Táchira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457936' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135146",NA,NA,"982-129","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","4135212","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"R. L. Liesner","1979","06","21","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro","-69.12","10.83",NA,NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458044' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135212",NA,"medium","7786","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","555691","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"R. Reitz","1962","01","26","Brazil","Paraná",NA,"Lovat",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555691","NY00555691_01","medium","12069","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","555694","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"L. B. Smith","1957","01","02","Brazil","Santa Catarina","Chapecó","3 km east of Rio Uruguai junction","-52.6181","-27.0967",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555694","NY00555694_01","medium","9765","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","230274","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","01","07","Bolivia","Santa Cruz","Andrés Ibáñez","2.8 km SE of turnoff from Santa Cruz to Puerto Pailas highway, 15 km (by air) E of Cotoca.","-62.87","-17.72",NA,NA,"320","320","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=152185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230274","NY00230274_01",NA,"47814","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","555695","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","T. G. Yuncker",NA,NA,NA,"P. Siviero","1942","03","25","Brazil","São Paulo","Campinas","Campinas","-47.039738","-22.887661",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555695","NY00555695_01","medium","6717","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1182142","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","D. Monteiro",NA,NA,NA,"M. M. Saavedra","2007","08","18","Brazil","Rio de Janeiro","Arraial do Cabo","Pontal do Atalaia.","-42.0281","-22.9814",NA,NA,"25","25","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1397887' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182142","NY01182142_01",NA,"506","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"71","2016-10-21 09:24:00-02","NY","NYBG","00957140","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago ceanothifolium","(Kunth) Yunck.",NA,NA,NA,NA,"J. Vidal","1948","11",NA,"Brazil","Minas Gerais",NA,"Região de Passa Quatro, Serra da Mantiqueira.",NA,NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086624' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957140",NA,"ceanothifolium","s.n.","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","555657","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago ceanothifolium","(Kunth) Yunck.",NA,NA,NA,NA,"J. C. Lindeman","1966","03","22","Brazil","Paraná","Terra Boa","Forest Reserve of CMNP S. of the Rio Ivaí, ca. 30 km E of Cianorte","-52.4442","-23.7683",NA,NA,"250","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=104863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555657","NY00555657_01","ceanothifolium","711","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00957143","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago ceanothifolium","(Kunth) Yunck.",NA,NA,NA,NA,"H. d. C. Monteiro","1937","07",NA,"Brazil","Minas Gerais","Sete Lagoas","Sete Lagoas","-44.2467","-19.4658",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957143","NY00957143_01","ceanothifolium","1703","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","555679","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","C. L. F. Ichaso; E. F. Guimarães",NA,NA,NA,"R. P. Belém","1965","04","08","Brazil","Bahia","Itabuna","Rodovia Itabuna - Camacan, 12 km L de Itabuna","-39.2868385","-14.889053",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555679","NY00555679_01","medium","715","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","778518","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.","R. Callejas Posada",NA,NA,NA,"R. Callejas Posada","1983","12","08","Brazil","Paraná","Cerro Azul","Estrada nova Cerro Azul - Iguaraiba. 10 km al N de Cerro Azul.","-49","-24.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778518","NY00778518_01",NA,"1885","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","555713","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.",NA,NA,NA,NA,"E. Pereira","1960","02","14","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881","-25.5481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555713","NY00555713_01","medium","5291","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4135123","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"M. H. Nee","1994","12","24","Bolivia","Santa Cruz","Florida","2 km (air) NW of center of Bermejo, around Laguna Volcán, a small lake set in the massive red sandstone hills","-63.65","-18.12",NA,NA,"1125","1175","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457913' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135123",NA,NA,"46159","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","778538","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","R. Callejas Posada",NA,NA,NA,"G. G. Hatschbach","1982","12","09","Brazil","Paraná","Toledo","Nova Santa Rosa.","-53.7431","-24.7136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778538","NY00778538_01","medium","45825","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4135108","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago","L.",NA,NA,NA,NA,"M. H. Nee","1990","09","11","Bolivia","Santa Cruz","Guarayos","(formerly part of Prov. Nuflo de Chavez), 4 km S of Perseverancia, W side of Rio Negro","-62.8","-14.78",NA,NA,"275",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457898' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135108",NA,NA,"38720","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","555680","PreservedSpecimen","Plantae","Piperaceae","Piper","amalago","Piper amalago medium","(Jacq.) Yunck.","E. F. Guimarães; C. L. F. Ichaso",NA,NA,NA,"B. D. Sucre","1969","10","31","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada para Serra do Mendanha","-43.2075","-22.9031",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=529783' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555680","NY00555680_01","medium","6176","Magnoliophyta","Piperales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
