"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","country","individualCount","occurrenceRemarks","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","year","month","dayIdentified","recordedBy","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"568","2019-10-07 09:20:02-03","UEFS","HUEFS","130705","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,NA,"Bahia","Piatã","estrada em direção a Boninal, 10km após a cidade de Piatã, na serra à direita da rodovia","-41.7728004455566","-13.1519002914429",NA,NA,"41184","auto","2019","09","2005","09",NA,"van den Berg, C.","1738","10",NA,NA,NA,NA,"HUEFS0130705","HUEFS0130705 HUEFS0130705_e1",NA,NA,NA,NA,NA
"569","2019-10-07 09:20:02-03","UEFS","HUEFS","90584","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,NA,"Minas Gerais","Carrancas","Pedreira do Guilherme.","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto","2019","09","2004","02",NA,"van den Berg, C.","1305","16",NA,NA,NA,NA,"HUEFS0090584","HUEFS0090584 HUEFS0090584_e1",NA,NA,NA,NA,NA
"570","2019-10-07 09:20:02-03","UEFS","HUEFS","57555","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,NA,"Minas Gerais","Araponga","PESB, Serra das Cabeças,3ªcabeça.","-42.5208015441895","-20.6667003631592",NA,NA,"16385","auto","2019","09","2000","11",NA,"Caiafa, A.N.","18","04",NA,NA,NA,NA,"HUEFS0057555","HUEFS0057555 HUEFS0057555_e1",NA,NA,NA,NA,NA
"571","2019-10-07 09:20:02-03","UEFS","HUEFS","144290","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,NA,"Pernambuco","Brejo da Madre de Deus","Propriedade Bituri.","-36.3711013793945","-8.14583015441895",NA,NA,"34231","auto","2019","09","1973","09",NA,"Andrade-Lima","7512","15",NA,NA,NA,NA,"HUEFS0144290","HUEFS0144290 HUEFS0144290_e1",NA,NA,NA,NA,NA
"572","2019-10-07 09:20:02-03","UEFS","HUEFS","138085","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,"Cerrado.","Bahia","Morro do Chapéu","Segui em direção a Irecê, pegar estrada de chão para Cercado atrás do Posto de Sidel, depois de 2,1 KM pegar primeira bifurcação á esquerda, segui cerca de 1.5 KM de Horizonte.","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto","2019","09","2008","04",NA,"Bastos, C.A.","191","08",NA,NA,NA,NA,"HUEFS0138085","HUEFS0138085 HUEFS0138085_e1",NA,NA,NA,NA,NA
"573","2019-10-07 09:20:02-03","UEFS","HUEFS","90616","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","Brasil",NA,NA,"Minas Gerais","São João del Rei","Serra do Lenheiro.","-44.2616996765137","-21.1355991363525",NA,NA,"39093","auto","2014","10",NA,NA,NA,"van den Berg, C.","1339",NA,NA,NA,NA,NA,"HUEFS0090616","HUEFS0090616",NA,NA,NA,NA,NA
"574","2019-10-07 09:20:06-03","UEFS","HUEFS","181171","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.",NA,"Brasil",NA,"Campo rupestre.","Bahia","Mucugê","Distrito de Guiné, Serra do Esbarrancado. No topo da serra.","-41.511389","-12.756111","41W30'41''","12S45'22''",NA,NA,NA,NA,"2011","11",NA,"Oliveira, R.P.","1931","01",NA,"1111","1379",NA,"HUEFS0181171",NA,NA,NA,NA,NA,NA
"575","2019-10-07 09:20:06-03","UEFS","HUEFS","181171","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.",NA,"Brasil",NA,"Campo rupestre.","Bahia","Mucugê","Distrito de Guiné, Serra do Esbarrancado. No topo da serra.","-41.511389","-12.756111","41W30'41''","12S45'22''",NA,NA,NA,NA,"2011","11",NA,"Oliveira, R.P.","1931","01",NA,"1111","1379",NA,"HUEFS0181171",NA,NA,NA,NA,NA,NA
"576","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0434232F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1968","2",NA,"H. S. Irwin et al.","19539","7","South America",NA,NA,NA,"V0434232F","V0434232F_01",NA,NA,NA,NA,NA
"577","2020-05-05 12:38:21-03","F","FMNH-SEEDPLANTS","V0434233F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","1",NA,"H. S. Irwin et al.","30251","13","South America",NA,NA,NA,"V0434233F","V0434233F_01 V0434233F_02",NA,"30251",NA,NA,NA
"578","2019-07-09 12:43:53-03","F","FMNH-SEEDPLANTS","V0434234F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1908","10",NA,"P. Dusén","7055","22","South America",NA,NA,NA,"V0434234F","V0434234F_01",NA,NA,NA,NA,NA
"579","2019-07-09 12:43:53-03","F","FMNH-SEEDPLANTS","V0434235F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1911","11",NA,"P. Dusén","13440","26","South America",NA,NA,NA,"V0434235F","V0434235F_01",NA,NA,NA,NA,NA
"580","2019-07-09 12:46:52-03","F","FMNH-SEEDPLANTS","V0434236F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1971","1",NA,"H. S. Irwin et al.","30251","13","South America",NA,NA,NA,"V0434236F","V0434236F_01",NA,NA,NA,NA,NA
"581","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0434237F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1968","2",NA,"H. S. Irwin et al.","20718","23","South America",NA,NA,NA,"V0434237F","V0434237F_01",NA,NA,NA,NA,NA
"582","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0434238F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","blanchetii","Gomesa blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1969","1",NA,"H. S. Irwin & R. Reis dos Santos","22340","20","South America",NA,NA,NA,"V0434238F","V0434238F_01",NA,NA,NA,NA,NA
"583","2019-07-09 12:43:42-03","F","FMNH-SEEDPLANTS","V0434244F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,NA,"Bolivia",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,"1917","12",NA,"O. Buchtien","4209",NA,"South America",NA,NA,NA,"V0434244F","V0434244F_01",NA,NA,NA,NA,NA
"584","2020-05-05 15:11:17-03","F","FMNH-SEEDPLANTS","V0434277F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,"C. Schweinfurth","Peru",NA,NA,"Cuzco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1929","2",NA,"A. Weberbauer","7869","21","South America",NA,NA,NA,"V0434277F","V0434277F_01 V0434277F_02",NA,"7869",NA,NA,NA
"585","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434278F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Peru",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"1939","1",NA,"H. E. Stork & O. B. Horton","10410","14","South America",NA,NA,NA,"V0434278F","V0434278F_01",NA,NA,NA,NA,NA
"586","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434279F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1908","11",NA,"P. Dusén","7468","20","South America",NA,NA,NA,"V0434279F","V0434279F_01",NA,NA,NA,NA,NA
"587","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434280F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Peru",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Bues",NA,NA,"South America",NA,NA,NA,"V0434280F","V0434280F_01",NA,NA,NA,NA,NA
"588","2020-05-05 15:11:17-03","F","FMNH-SEEDPLANTS","V0434277F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,"C. Schweinfurth","Peru",NA,NA,"Cuzco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1929","2",NA,"A. Weberbauer","7869","21","South America",NA,NA,NA,"V0434277F","V0434277F_01 V0434277F_02",NA,"7869",NA,NA,NA
"589","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434278F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Peru",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"1939","1",NA,"H. E. Stork & O. B. Horton","10410","14","South America",NA,NA,NA,"V0434278F","V0434278F_01",NA,NA,NA,NA,NA
"590","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434279F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1908","11",NA,"P. Dusén","7468","20","South America",NA,NA,NA,"V0434279F","V0434279F_01",NA,NA,NA,NA,NA
"591","2019-07-09 12:43:55-03","F","FMNH-SEEDPLANTS","V0434280F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","batemanianum","Oncidium batemanianum",NA,NA,"Peru",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Bues",NA,NA,"South America",NA,NA,NA,"V0434280F","V0434280F_01",NA,NA,NA,NA,NA
"592","2020-04-21 17:33:37-03","F","FMNH-SEEDPLANTS","V0361235F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0361235F",NA,"Isotype",NA,NA,NA,NA
"593","2020-04-21 17:33:37-03","F","FMNH-SEEDPLANTS","V0361235F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii",NA,NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"V0361235F",NA,"Isotype",NA,NA,NA,NA
"594","2019-09-04 18:02:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Oncidium","mandonii","Oncidium mandonii",NA,NA,"Bolivia",NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Mandon","1151",NA,"South America",NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA
"595","2020-07-23 12:17:19-03","CEPLAC","CEPEC","17823","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,"T. E. C. Meneguzzo","Brasil",NA,NA,"Bahia","MUCUGÊ","3Km S Mucugê10819, estrada para Jussiape.","-41.4",NA,"41W24'0","13S0",NA,NA,NA,NA,"1979","07",NA,"S. A. Mori","12572","26",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA
"596","2020-07-23 12:17:19-03","CEPLAC","CEPEC","131101","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,"T. E. C. Meneguzzo","Brasil",NA,NA,"Espírito Santo","castelo","Parque Estadual do Forno Grande. Topo do Forninho.","-41.100556","-20.520556","41W6'2","20S31'14",NA,NA,NA,NA,"2009","01",NA,"C. N. Fraga","2369","21",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2014",NA,NA
"597","2020-07-23 12:17:19-03","CEPLAC","CEPEC","17597","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,"T. E. C. Meneguzzo","Brasil",NA,NA,"Bahia","MUCUGÊ","3Km ao S de Mucugê, na estrada para Jussiape.","-41.4","-13","41W24'","13S0'",NA,NA,NA,NA,"1979","07",NA,"S. A. Mori","12647","26",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2014",NA,NA
"598","2020-07-23 12:17:19-03","CEPLAC","CEPEC","23328","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,"SpeciesLink/lacunas","Brasil",NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!","Bahia","JACOBINA","Serra da Jaboticaba.","-40.525","-11.269722","40W31'30","11S16'11",NA,NA,NA,NA,"1980","08",NA,"W. N. da Fonseca","296","21",NA,NA,NA,NA,NA,NA,NA,NA,"13/05/2014",NA,NA
"599","2020-07-23 12:17:19-03","CEPLAC","CEPEC","30490","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa",NA,"D. N. Carvalho","Brasil",NA,NA,"Bahia","LENÇÓIS","Serras dos Lençóis. Serra do Brejão, c.a 14Km NW de Lençóis.","-41.45","-12.45","41W27'","12S27'",NA,NA,NA,NA,"1980","05",NA,"R. M. Harley","22402","22",NA,NA,NA,NA,NA,NA,NA,NA,"14/05/2014",NA,NA
"600","2019-11-13 16:04:56-03","UNISANTA","HUSC","10354","PreservedSpecimen","Plantae","Magnoliophyta",NA,NA,"Orchidaceae","Coppensia","blanchetii","Coppensia blanchetii","(Rchb.f.) Campacci","Sampaio, P.S.P.","Brasil",NA,"Erva terrestre com flores amarelas.; Cerrado rupestre.","Minas Gerais","São Thomé das Letras","APA São Thomé, Vale do Canta Galo.","-44.9852981567383","-21.7222003936768",NA,NA,"16076","auto","2015","04","2015","02",NA,"Sattelmayer, E.R.","18","28",NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA
"601","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000534472","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","Brasil",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/1df551a4770ba52978b057f23e3602e153ae85cb/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Bahia",NA,NA,"-40.48","-11.22","-40.48","-11.22",NA,NA,"2014",NA,"1841",NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3343",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,"NHMUK:ecatalogue:4651905",NA
"602","2016-08-23 09:46:23-03","NHMLondon","NHM-LONDON-BOT","BM000534471","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.",NA,"Brasil",NA,NA,NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"1911","11",NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","13440","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651904",NA
"603","2016-08-23 09:46:23-03","NHMLondon","NHM-LONDON-BOT","BM000534471","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Oncidium","blanchetii","Oncidium blanchetii","Rchb.f.",NA,"Brasil",NA,NA,NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"1911","11",NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","13440","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651904",NA
"604","2019-11-01 15:15:23-03","UnB","UB","186364","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Orchid growing on rock outcrop.; Natural open rocky campo (campo rupestre vegetation)","Minas Gerais","Jaboticatubas","Serra do Cipó (along road from village of Almeida to city of Conceição do Mato Dentro). At km 128, or 1 km along road north of Palácio.","-43.55","-19.283333","-43.55","-19.283333",NA,NA,"2014","02","1969","03",NA,"Eiten, G; Eiten, LT","11050","11","Southern America","1250","1250",NA,"UB0018314","UB0018314",NA,NA,NA,NA,NA
"605","2019-11-01 15:15:23-03","UnB","UB","186089","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Perianth brown, the labellum yellow.; Terrestrial, the inflorescences to ca. 1,5m tall.; Steep ironrich rocky slopes.","Minas Gerais","Belo Horizonte","Near summit of Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31.","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto","2014","02","1971","01",NA,"Irwin, HS; Harley, RM; Onishi, E","30251","13","Southern America",NA,NA,NA,"UB0018305","UB0018305",NA,NA,NA,NA,NA
"606","2019-11-01 15:15:23-03","UnB","UB","186095","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Flowers yellow with reddish brown splotches.; About 2m tall.; Gently sloping open hillside with sandy soil and sandstone boulders, mostly wet with seeping water, and rocky area along rushing stream at base of hill.","Minas Gerais","Diamantina","Ca. 5km SW of Diamantina, Km 305 on M.G. 259.","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2014","02","1972","02",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35456","05","Southern America",NA,NA,NA,"UB0018308","UB0018308",NA,NA,NA,NA,NA
"607","2019-11-01 15:15:23-03","UnB","UB","121702","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Perianth yellow.; Terrestrial.; Campo thicket","Minas Gerais",NA,"Ca. 18km N of Serro on road (MG-2) to Diamantina",NA,NA,NA,NA,NA,NA,"2014","02","1968","02",NA,"Irwin, HS","20718","23","Southern America",NA,NA,NA,"UB0018304","UB0018304",NA,NA,NA,NA,NA
"608","2019-11-01 15:15:23-03","UnB","UB","186070","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Perianth yellow, the spotted brown-violet.; Terrestrial, the inflorescences to 2m tall.; Gallery forest and adjacent cerrado.","Minas Gerais",NA,"24KM S.W. of Diamantina, on road to Gouveia.",NA,NA,NA,NA,NA,NA,"2014","02","1969","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22340","20","Southern America",NA,NA,NA,"UB0018303","UB0018303",NA,NA,NA,NA,NA
"609","2019-11-01 15:15:23-03","UnB","UB","186090","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Fruit green.; Terrestrial, the infructescence to ca. 1,25m tall.; Cerrado and wooded slopes.","Minas Gerais",NA,"4km N. of São João da Chapada.",NA,NA,NA,NA,NA,NA,"2014","02","1970","03",NA,"Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; et al.","28188","23","Southern America",NA,NA,NA,"UB0018306","UB0018306",NA,NA,NA,NA,NA
"610","2019-11-01 15:15:23-03","UnB","UB","186091","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Perianth yellow spotted light brown, the labellum entirely yellow.; Terrestrial, the inflorescence ca. 1m tall.; Cerrado and occasional tree islands.","Bahia",NA,"23km N. of Seabra, roa to Agua de Rega.",NA,NA,NA,NA,NA,NA,"2014","02","1971","02",NA,"Irwin, HS; Harley, RM; Smith, GL","30892","24","Southern America",NA,NA,NA,"UB0018313","UB0018313",NA,NA,NA,NA,NA
"611","2019-11-01 15:15:23-03","UnB","UB","186092","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"The fruit green.; Infructescence to ca. 1m tall.; Cerrado, edge meadow (brejo), sandstone outcrops, and gallery forest.","Minas Gerais",NA,"10km W. of Barão de Cocais, gray sandy soil.",NA,NA,NA,NA,NA,NA,"2014","02","1971","01",NA,"Irwin, HS; Harley, RM; Onishi, E","29047","24","Southern America",NA,NA,NA,"UB0018309","UB0018309",NA,NA,NA,NA,NA
"612","2019-11-01 15:15:23-03","UnB","UB","186093","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Perianth yellow with transverse bands of loght brown, the labellum entirely yellow.; Inflorescences to ca. 1,5m tall.; Cerrado on middle slopes.","Minas Gerais",NA,"Pico de Itacolomí, ca. 3km S. of Ouro Preto.",NA,NA,NA,NA,NA,NA,"2014","02","1971","01",NA,"Irwin, HS; Harley, RM; Onishi, E","29493","31","Southern America",NA,NA,NA,"UB0018310","UB0018310",NA,NA,NA,NA,NA
"613","2019-11-01 15:15:23-03","UnB","UB","186094","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Fruit gray-green.; Infructiscence to ca. 75cm tall.; Cerrado, sedge meadow (brejo), sandstone outcrops, and gallery forest.","Minas Gerais",NA,"10km W. of Barão de Cocais, gray sandy soil.",NA,NA,NA,NA,NA,NA,"2014","02","1971","01",NA,"Irwin, HS; Harley, RM; Onishi, E","29048","24","Southern America",NA,NA,NA,"UB0018307","UB0018307",NA,NA,NA,NA,NA
"614","2019-11-01 15:15:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Field work conducted with the collaboration of the Universidade de Brasília, Instituto Agronômico do Norte and the Ministério da Agricultura, supported in part by funds from the National Science Foundation; Inflorescence ca. 2.0 m tall. Perianth yell","Minas Gerais","Serra do Espinhaço","Cerrado Itabarito, ca. 45.0 km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,"2014",NA,"1968","02",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","19539","07","Southern America","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:15:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","ramosa","Gomesa ramosa","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","Brasil",NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Lip yellow with brown spots; Hillside with","Minas Gerais","Serra do Espinhaço","10.0 km by road SW of Rio Jequiti & Mendanha, on road to Diamantina",NA,NA,NA,NA,NA,NA,"2014",NA,"1973","04",NA,"Anderson, WR","8936","15","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-01 15:15:30-03","UnB","UB","2030","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","ramosum","Oncidium ramosum","Lindl.","Pabst, GFJ","Brasil",NA,"Tipo. Terrestre.; Erva. Flor amarela; Floresta de galeria.","Minas Gerais",NA,"Ca. 3km S de Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,"1971","02",NA,"Irwin, HS; Harley, RM; Onishi, E","29549","01","Southern America","1600","1600",NA,"UB0040235","UB0040235","topotype",NA,NA,NA,NA
