"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"668","2008-05-27 22:02:00-03","MO","MOBOT","406234","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Gerrit Davidse|Otto Huber","Davidse 15371","1978","4","20","South America","Venezuela","Amazonas",NA,"ATURES: 23 km NE of Puerto Ayacucho and 8 km E of the highway to El Burro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.P. Pennington","-67.41666","5.85","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","78-32",NA
"669","2014-04-04 05:45:00-03","MO","MOBOT","406834","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo","Gentry 61826","1988","2","21","South America","Peru","Loreto","Maynas","Explorer's Inn, Río Amazonas near Indiana. Non-inundated upland forest on rich clayey soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington","-73.05","-3.5","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-124",NA
"670","2014-04-04 05:45:00-03","MO","MOBOT","406968","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17082","1991","7","7","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de dimetro. Transecto No. 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","433",NA
"671","2014-04-04 05:45:00-03","MO","MOBOT","407104","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15723","1990","12",NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","273",NA
"672","2008-05-27 22:02:00-03","MO","MOBOT","407225","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","William Pariona|A. Sebastián","Pariona 38","1986","6","26","South America","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-11",NA
"673","2014-04-04 05:45:00-03","MO","MOBOT","407230","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9574","1987","9","14","South America","Peru","Loreto","Requena","Saquena. Jenaro Herrera. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington (K)","-73.75","-4.83333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","87-39",NA
"674","2008-07-07 10:56:00-03","MO","MOBOT","407332","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","William Pariona|I. Pedro","Pariona 1020","1986","10","15","South America","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T.D. Pennington (K)","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","86-37",NA
"675","2014-04-04 05:45:00-03","MO","MOBOT","407403","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10074","1987","11","16","South America","Peru","Loreto","Requena","Saquena. Jenaro Herrera. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","T. Pennington (K)","-73.75","-4.83333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-58",NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","407671","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Alwyn H. Gentry|et al.","Gentry 68918","1989","12","17","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","M. Timana (CUZ)","-69.08333","-12.58333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","407",NA
"677","2014-04-04 05:45:00-03","MO","MOBOT","407811","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10353","1988","1","11","South America","Peru","Loreto","Loreto","Nauta, carretera Nauta-Dtto. Iquitos. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Ronald Liesner","-73.58333","-4.48333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",NA
"678","2008-05-27 22:02:00-03","MO","MOBOT","408137","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","John James Pipoly, III|et al.","Pipoly 14577","1991","3","5","South America","Peru","Loreto","Maynas","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Subparcelas # 18-22. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque en terra firme. PARCELA Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-72.91666","-3.33333","100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","43",NA
"679","2014-04-04 05:45:00-03","MO","MOBOT","408501","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata reticulata","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16477","1991","5","25","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque inundable solo con agua de escorrentia (Quebrada Brashico). Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. Individuos >|_ de 2.5 cm de diámetro. TRANSECTO No. 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"reticulata","Timana (1992) MO","-73.5","-4.16666","150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","304",NA
"680","2008-05-27 22:02:00-03","MO","MOBOT","806369","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","unilocularis","Pouteria unilocularis","Walter A. Palacios","Palacios Cuenca 10813","1993","5","23","South America","Ecuador","Napo","Orellana","Reserva Florística El Chuncho. 5 Km al norte de Coca. Bosque húmedo Tropical. Suelos rojos sobre colinas disectadas. Parcela Permanente.",NA,NA,NA,NA,NA,NA,"(Donn. Sm.) Baehni",NA,NA,NA,"W. Palacios (QCNE)","-77.01666","-0.41666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-08-31 08:54:30-03","INPA","INPA","192184","S","Plantae","Sapotaceae","Lucuma","anibifolia","Lucuma anibifolia","Krukoff, BA","1447","1931","11","25","Southern America","Brasil","Mato Grosso",NA,"Tabajara, upper Machado River Region, Near Tabajara, upper Machado River region.",NA,NA,NA,"INPA0192184","Dicotyledon Asterids","Ericales","A.C.Sm.","isotype","INPA0192184 INPA0192184_e INPA0192184_e1",NA,NA,"-62.06905","-8.927095",NA,NA,NA,NA,"-62.06905","-8.927095",NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-08-31 08:54:57-03","INPA","INPA","111949","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Chaccha, O","6","1980","11","24","Southern America","Peru","Pucallpa",NA,"Arboreto Adolfo Salazar Cavero B-181",NA,NA,NA,"INPA0111949","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0111949 INPA0111949_e INPA0111949_e1 INPA0111949_e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-08-31 08:54:57-03","INPA","INPA","111968","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Trucíos, TR","15","1980","12","01","Southern America","Peru","Pucallpa",NA,"Estrada al Arboreto A. Salazar Covero",NA,NA,NA,"INPA0111968","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0111968 INPA0111968_e INPA0111968_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-08-31 08:54:57-03","INPA","INPA","115293","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Miranda, FEL de","685","1983","10","10","Southern America","Brasil","Pará","Tucuruí","PA 149, Tucuruí, PA 149, ramal da massa falida.",NA,NA,NA,"INPA0115293","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0115293 INPA0115293_e INPA0115293_e1",NA,NA,"-49.673567","-3.764569",NA,NA,NA,NA,"-49.673567","-3.764569",NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-08-31 08:54:57-03","INPA","INPA","115657","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Ramos, JF","1085","1983","11","14","Southern America","Brasil","Pará","Tucuruí","Lago Cagancho, Area de desmatamento, proximo ao lago Cagancho",NA,NA,NA,"INPA0115657","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0115657 INPA0115657_e INPA0115657_e1",NA,NA,"-49.73","-3.92",NA,NA,NA,NA,"-49.73","-3.92",NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-08-31 08:54:57-03","INPA","INPA","123602","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Rodrigues, WA","10641","1984","03","22","Southern America","Brasil","Amazonas","Barcelos","Serra do Aracá, 05 Km ao Sul da parte central da Serra Aracá no caminho para o rio Javari. Área do Inventário Florestal da Campinarana alta de terra firme.",NA,NA,NA,"INPA0123602","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0123602 INPA0123602_e INPA0123602_ni",NA,"Pennington, TD","-63.316667","0.816667","60","60",NA,NA,"-63.316667","0.816667","1987",NA,NA,NA,NA,NA,NA,NA
"687","2020-08-31 08:54:57-03","INPA","INPA","125420","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Santos, MR dos","462","1978","12","02","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Monte Dourado. Estrada do Sul de Pacanari",NA,NA,NA,"INPA0125420","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0125420 INPA0125420_e INPA0125420_e1",NA,NA,"-52.575914","-0.763642",NA,NA,NA,NA,"-52.575914","-0.763642",NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-08-31 08:54:57-03","INPA","INPA","155316","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Neill, DA","6991","1985","10","30","Southern America","Ecuador","Napo",NA,"8 km rio abajo de Misahualli, por el Rio Napo, y 1 km al sur. Direccion Nacional Forestal - MAG",NA,NA,NA,"INPA0155316","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0155316 INPA0155316_e INPA0155316_e1",NA,NA,"-77","-1.066667","500","500",NA,NA,"-77","-1.066667",NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-08-31 08:54:57-03","INPA","INPA","159055","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Carreira, LMM","1088","1989","03","09","Southern America","Brasil","Pará","Salinópolis","Praia do Atalaia, Dunas da praia do Atalaia",NA,NA,NA,"INPA0159055","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0159055 INPA0159055_e INPA0159055_e1",NA,NA,"-47.2","-0.6",NA,NA,NA,NA,"-47.2","-0.6",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-01-10 20:43:22-03","INPA","INPA","179265","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento, JR do","695","1994","12","22","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Trilha torre-acará.",NA,NA,NA,"INPA0179265","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0179265 INPA0179265_e INPA0179265_e1",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1995","11",NA,NA,NA,NA,NA,NA
"691","2021-01-10 20:43:22-03","INPA","INPA","179268","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Nascimento, JR do","775","1995","03","07","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, próximo a piscina.",NA,NA,NA,"INPA0179268","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,NA,NA,"Pennington, TD; Ribeiro, JELS","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1996","07",NA,NA,NA,NA,NA,NA
"692","2021-01-10 20:43:22-03","INPA","INPA","191013","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção, PACL","624","1997","08","22","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0191013","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0191013 INPA0191013_e",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1998","02",NA,NA,NA,NA,NA,NA
"693","2021-01-10 20:43:22-03","INPA","INPA","191579","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção, PACL","715","1997","11","11","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, próximo a piscina.",NA,NA,NA,"INPA0191579","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0191579 INPA0191579_e",NA,"Pennington, TD; Ribeiro, JELS","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1996","07",NA,NA,NA,NA,NA,NA
"694","2021-01-10 20:43:22-03","INPA","INPA","191600","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Ribeiro, JELS","1940","1997","10","29","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0191600","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0191600 INPA0191600_e",NA,"Pennington, TD; Ribeiro, JELS","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1997","03",NA,NA,NA,NA,NA,NA
"695","2021-01-10 20:43:22-03","INPA","INPA","191606","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Souza, MAD de","417","1997","09","19","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Próx. ao campo de futebol.",NA,NA,NA,"INPA0191606","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0191606 INPA0191606_e1",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-01-10 20:43:22-03","INPA","INPA","191609","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Souza, MAD de","451","1997","11","06","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0191609","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,NA,NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-01-10 20:43:22-03","INPA","INPA","192590","Carpo","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção, PACL","728","1997","11","27","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0192590","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0192590 INPA0192590_e",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1998","02",NA,NA,NA,NA,NA,NA
"698","2021-01-10 20:43:22-03","INPA","INPA","192590","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção, PACL","728","1997","11","27","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0192590","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0192590 INPA0192590_e",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1998","02",NA,NA,NA,NA,NA,NA
"699","2021-01-10 20:43:22-03","INPA","INPA","192592","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Assunção, PACL","793","1998","02","18","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke",NA,NA,NA,"INPA0192592","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0192592 INPA0192592_e",NA,"Pennington, TD","-59.966667","-2.883333",NA,NA,NA,NA,"-59.966667","-2.883333","1999","02",NA,NA,NA,NA,NA,NA
"700","2020-08-31 08:54:57-03","INPA","INPA","19823","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Prance, GT","4185","1967","01","30","Southern America","Brasil","Roraima","Mucajaí","Rio Apiaú, Rio Apiau, km 5-15 from mouth",NA,NA,NA,"INPA0019823","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0019823 INPA0019823_e INPA0019823_e1 INPA0019823_e2",NA,NA,"-61.35272","2.689161",NA,NA,NA,NA,"-61.35272","2.689161",NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-08-31 08:54:57-03","INPA","INPA","202256","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Lemos, MC","209","1997",NA,NA,"Southern America","Brasil","Amazonas","Manaus","ZF2, EEST, Estação Esperimental de Silvicultura Tropical - ZF2.",NA,NA,NA,"INPA0202256","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0202256 INPA0202256_e",NA,"Pennington, TD","-60.1","-2.566667",NA,NA,NA,NA,"-60.1","-2.566667","1998","01",NA,NA,NA,NA,NA,NA
"702","2020-08-31 08:54:57-03","INPA","INPA","202936","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Mendonça, MJA de","39","2000","02","01","Southern America","Brasil","Amazonas",NA,"RDS Mamirauá, Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,NA,"INPA0202936","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,NA,NA,"Mendonça, MJA de","-64.92111","-2.8575",NA,NA,NA,NA,"-64.92111","-2.8575","2001","01",NA,NA,NA,NA,NA,NA
"703","2020-08-31 08:54:57-03","INPA","INPA","203033","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Mesquita, MR","308","2000","05","12","Southern America","Brasil","Amazonas",NA,"RDS Mamirauá, Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,NA,"INPA0203033","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0203033 INPA0203033_e",NA,"Mendonça, MJA de","-64.833333","-3.166667",NA,NA,NA,NA,"-64.833333","-3.166667","2001","01",NA,NA,NA,NA,NA,NA
"704","2020-08-31 08:54:57-03","INPA","INPA","228082","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Silveira, M","1125","1995","11","23","Southern America","Brasil","Acre","Tarauacá","Reserva Indígena Praia do Carapanã., Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, colocação Vai Quem Quer.",NA,NA,NA,"INPA0228082","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0228082 INPA0228082_e",NA,"Pennington, TD","-71.332","-8.406",NA,NA,NA,NA,"-71.332","-8.406","1998","07","01",NA,NA,NA,NA,NA
"705","2020-08-31 08:54:57-03","INPA","INPA","230064","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Amaral, IL do","2793","2004","03","29","Southern America","Brasil","Amazonas","Coari","Mata de restinga alta, subbosque aberto, solo arenoso e algumas manchas de argiloso.",NA,NA,NA,"INPA0230064","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,NA,NA,"Formiga, KM","-65.283528","-4.850444",NA,NA,NA,NA,"-65.283528","-4.850444","2008","07","03",NA,NA,NA,NA,NA
"706","2021-01-10 20:43:22-03","INPA","INPA","232811","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Castilho, CV de","50","2001","05","08","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O2, km 1.",NA,NA,NA,"INPA0232811","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0232811 INPA0232811_e",NA,NA,"-59.958889","-2.935272","98","98",NA,NA,"-59.958889","-2.935272",NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-01-10 20:43:22-03","INPA","INPA","232839","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Castilho, CV de","127","2001","10","05","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 3.5.",NA,NA,NA,"INPA0232839","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0232839 INPA0232839_e",NA,NA,"-59.929899","-2.976156","92","92",NA,NA,"-59.929899","-2.976156",NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-01-10 20:43:22-03","INPA","INPA","232841","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Castilho, CV de","111","2001","10","03","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 3.5.",NA,NA,NA,"INPA0232841","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0232841 INPA0232841_e",NA,NA,"-59.929899","-2.976156","92","92",NA,NA,"-59.929899","-2.976156",NA,NA,NA,NA,NA,NA,NA,NA
"709","2021-01-10 20:43:22-03","INPA","INPA","232843","S","Plantae","Sapotaceae","Pouteria","reticulata","Pouteria reticulata","Castilho, CV de","134","2001","10","05","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O7, km 3.5.",NA,NA,NA,"INPA0232843","Dicotyledon Asterids","Ericales","(Engl.) Eyma",NA,"INPA0232843 INPA0232843_e",NA,NA,"-59.929899","-2.976156","92","92",NA,NA,"-59.929899","-2.976156",NA,NA,NA,NA,NA,NA,NA,NA
